snapshot,Bramford,Bramley,Daines,Deeside,Denny/Bonnybridge,Eccles,Errochty,Feckenham,Harker,Keadby,Kemsley,London,Lovedean,Melksham,N. Ireland,Neilston,Pelham,Penwortham,Peterhead,Ratcliffe,S.W.Penisula,Sellindge,Stella West,Strathaven,Sundon/East Claydon,Th. Marsh/Stocksbridge,Thornton/Drax/Eggborough,Torness,Walpole,Average
2050-02-28 10:00:00,7.223083202278002,37.026376023179736,41.03084396353853,28.819581739677478,17.61491577411774,0.0,3.515853502301576,82.82533576893894,26.718584136187705,23.080933822167914,43.8181630930576,104.93940128981755,43.5022011597089,33.764795570572765,0.0,2.0019238582460344,40.028441365141276,3.9468533294184884,0.0,40.995070929745815,25.734104743809894,3.277996209326544,3.9964840434803808,28.8951174420209,41.63339171894089,35.33917065194009,91.38316695563363,2.7318885087408487,5.273632991546173,28.245424544604663
2050-02-28 11:00:00,7.967980101147963,36.72601790768086,42.376379761945635,30.07475384389294,16.606130982391964,0.0,3.256316652685539,78.5733742343757,27.676566799093308,20.51832478622737,42.90978940351978,97.39243796880339,42.07109040993776,32.87504308228317,0.0,1.9857582182339784,35.99296646953121,3.993780345521892,0.0,32.66426504401548,23.640486107367614,3.1057302134511118,3.96857968088185,28.506053600517145,36.18700429116495,33.8117620407126,81.48975777091962,2.728724966555566,8.594322015086638,26.7480481619981
2050-02-28 12:00:00,8.341159953059583,39.174135050727806,40.64537685729428,30.767621041184047,16.31180507586156,0.0,3.0964827639336328,57.21738781000352,26.510058742413882,19.59140466419045,41.94842550110231,87.12696955141729,39.0754430854459,30.803657182744438,0.0,1.9897910447800142,31.42540566417763,4.029259880473872,0.0,30.573983880800252,17.859301665443926,2.950705782009024,4.0214211865223,28.18055141007056,32.03953867333896,33.03519493303093,72.53047947096174,2.744919573882612,8.945883263791535,24.515047024436615
2050-02-28 13:00:00,8.935525562686268,35.80901094560605,41.39541287277678,23.085989242487862,14.768076753229318,0.0,3.6154936565588724,56.16689430040243,26.303551871545714,27.750201056936916,42.21651711559026,82.72259501814497,31.707355804097272,30.29890219899713,0.0,2.046340579202427,33.34082387902359,4.071297063425358,0.0,31.561084021648956,16.961003300775317,2.9662548080476068,4.097794409531489,30.239354673372468,33.19784137757277,30.48710786550746,66.13398519846619,2.7629552517710896,9.306274572607814,23.86026356551767
2050-02-28 14:00:00,9.71523991587018,36.63981263515477,43.58711695832673,25.18006738085781,15.89410676110058,0.0,3.921076052431581,56.533735846713085,24.554338016504268,24.133902511238972,41.68298820274242,86.12739590324229,38.552610131455445,24.337790131219062,0.0,2.0456078248052236,31.04719171824326,3.9541590778003783,0.0,32.184244771965126,16.040448957637448,2.8564392612212095,4.134282529114401,28.767642289342128,34.94585420396611,34.63222764278741,65.19282505811496,2.7818829441804342,10.173170556170072,24.124695078696732
2050-02-28 15:00:00,10.459515269643791,41.8318777868505,43.59586206028817,31.674314187563706,17.596871382211177,0.0,3.7941017477378653,75.45805888376046,24.15844782608748,30.85472399977906,42.47096936385694,91.0998954196659,40.892775171106464,26.875136608774966,0.0,2.1251325438170454,35.13234186755182,4.0866909044893776,0.0,39.41472807888711,20.26871882438481,3.038931494792101,4.427414489605487,26.41269880575519,41.31889281717197,34.375466088875946,62.75967942092582,2.826764915595407,11.640931000267987,26.50313589515333
2050-02-28 16:00:00,14.41748024113708,44.21363712904821,50.21376343875216,39.50412843906332,20.880747713056476,0.0,3.862816545600265,90.34924499086253,31.909361568511375,37.4970597100186,46.057496230165235,104.83939107764492,45.74664174045927,39.51386521736742,0.0,2.2546531171484134,42.76626648120323,4.578853603315708,0.0,42.00707810886696,22.900110978811217,3.061350159919778,5.199117397314936,30.544771196485765,51.50573548437931,43.167650095222236,68.14101660188577,2.8197594452317563,18.71719817381495,31.264454996044375
2050-02-28 17:00:00,16.05360094839353,47.71122783287758,53.60143514875172,45.01977845733023,23.808971365328183,0.0,2.8696801978371917,157.1167231848561,33.37269589187044,40.07290114058262,47.34227105854317,105.61118930201958,47.61101864360892,45.91726370296281,0.0,2.4137313943956866,48.466325136019464,4.965776252398331,0.0,46.62813209595966,29.02265231315176,3.3480934537566402,5.828353302149298,34.691185345847074,57.83690171243814,51.80644883646291,72.01539253148444,2.8122725304494756,22.834736093210555,36.164784754230524
2050-02-28 18:00:00,16.38677253501272,48.37183555441102,56.325747736367205,46.78854996220266,25.46514489923295,0.0,1.5851919918134851,298.4684396870102,32.81757985147487,41.01249541782235,47.910946803661986,116.87125721364369,49.25486609622297,48.18295170749905,0.0,2.5011536022254344,51.798594308100014,5.1004813471961885,0.0,48.24164468777411,34.20791114233781,3.3968399858789544,6.795645788929028,35.55825357361586,65.99009402328473,89.01620707397659,107.21047471245832,2.866900899546494,24.258700430036896,45.04774762178399
2050-02-28 19:00:00,15.561851105839326,48.37183555441102,56.70070927290879,37.0593370662503,25.5078747996056,0.0,2.657450991077735,299.0451736890983,32.580643227508936,40.795271491033894,47.8870634982064,116.82046685751097,49.079165795617186,48.260524004924484,0.0,2.5044082272967523,51.798594308100014,5.2257213335615775,0.0,48.24443093834707,34.4290587182142,3.3258787317475598,7.202386579949025,36.892267045490314,65.9604511542578,94.75653108298387,110.24754193424559,3.046248455588062,23.31128127932606,45.0783505911414
