,Values,Status,Year,Month
2019-06-12 15:00:00,586.4,C,2019,6
2019-06-12 15:30:00,551.0,C,2019,6
2019-06-12 16:00:00,487.5,C,2019,6
2019-06-12 16:30:00,427.5,C,2019,6
2019-06-12 17:00:00,416.9,C,2019,6
2019-06-12 17:30:00,379.9,C,2019,6
2019-06-12 18:00:00,387.1,C,2019,6
2019-06-12 18:30:00,273.3,C,2019,6
2019-06-12 19:00:00,345.3,C,2019,6
2019-06-12 19:30:00,333.6,C,2019,6
2019-06-12 20:00:00,332.2,C,2019,6
2019-06-12 20:30:00,325.2,C,2019,6
2019-06-12 21:00:00,326.4,C,2019,6
2019-06-12 21:30:00,344.2,C,2019,6
2019-06-12 22:00:00,557.2,C,2019,6
2019-06-12 22:30:00,276.5,C,2019,6
2019-06-12 23:00:00,318.9,C,2019,6
2019-06-12 23:30:00,315.6,C,2019,6
2019-06-13 00:00:00,318.9,C,2019,6
2019-06-13 00:30:00,311.0,C,2019,6
2019-06-13 01:00:00,313.7,C,2019,6
2019-06-13 01:30:00,307.2,C,2019,6
2019-06-13 02:00:00,317.8,C,2019,6
2019-06-13 02:30:00,320.6,C,2019,6
2019-06-13 03:00:00,318.4,C,2019,6
2019-06-13 03:30:00,400.1,C,2019,6
2019-06-13 04:00:00,507.6,C,2019,6
2019-06-13 04:30:00,260.9,C,2019,6
2019-06-13 05:00:00,338.4,C,2019,6
2019-06-13 05:30:00,343.2,C,2019,6
2019-06-13 06:00:00,370.8,C,2019,6
2019-06-13 06:30:00,497.5,C,2019,6
2019-06-13 07:00:00,413.9,C,2019,6
2019-06-13 07:30:00,424.4,C,2019,6
2019-06-13 08:00:00,476.4,C,2019,6
2019-06-13 08:30:00,559.5,C,2019,6
2019-06-13 09:00:00,584.2,C,2019,6
2019-06-13 09:30:00,506.5,C,2019,6
2019-06-13 10:00:00,574.0,C,2019,6
2019-06-13 10:30:00,517.9,C,2019,6
2019-06-13 11:00:00,511.8,C,2019,6
2019-06-13 11:30:00,506.2,C,2019,6
2019-06-13 12:00:00,519.4,C,2019,6
2019-06-13 12:30:00,571.8,C,2019,6
2019-06-13 13:00:00,604.5,C,2019,6
2019-06-13 13:30:00,479.6,C,2019,6
2019-06-13 14:00:00,490.7,C,2019,6
2019-06-13 14:30:00,560.5,C,2019,6
2019-06-13 15:00:00,514.9,C,2019,6
2019-06-13 15:30:00,523.8,C,2019,6
2019-06-13 16:00:00,551.9,C,2019,6
2019-06-13 16:30:00,509.6,C,2019,6
2019-06-13 17:00:00,473.5,C,2019,6
2019-06-13 17:30:00,460.9,C,2019,6
2019-06-13 18:00:00,421.9,C,2019,6
2019-06-13 18:30:00,398.1,C,2019,6
2019-06-13 19:00:00,390.9,C,2019,6
2019-06-13 19:30:00,306.1,C,2019,6
2019-06-13 20:00:00,382.3,C,2019,6
2019-06-13 20:30:00,364.0,C,2019,6
2019-06-13 21:00:00,334.6,C,2019,6
2019-06-13 21:30:00,315.1,C,2019,6
2019-06-13 22:00:00,319.2,C,2019,6
2019-06-13 22:30:00,315.4,C,2019,6
2019-06-13 23:00:00,313.4,C,2019,6
2019-06-13 23:30:00,322.1,C,2019,6
2019-06-14 00:00:00,314.6,C,2019,6
2019-06-14 00:30:00,313.9,C,2019,6
2019-06-14 01:00:00,311.2,C,2019,6
2019-06-14 01:30:00,317.3,C,2019,6
2019-06-14 02:00:00,316.0,C,2019,6
2019-06-14 02:30:00,318.3,C,2019,6
2019-06-14 03:00:00,310.8,C,2019,6
2019-06-14 03:30:00,310.0,C,2019,6
2019-06-14 04:00:00,310.6,C,2019,6
2019-06-14 04:30:00,337.7,C,2019,6
2019-06-14 05:00:00,456.8,C,2019,6
2019-06-14 05:30:00,413.8,C,2019,6
2019-06-14 06:00:00,361.7,C,2019,6
2019-06-14 06:30:00,491.9,C,2019,6
2019-06-14 07:00:00,473.4,C,2019,6
2019-06-14 07:30:00,566.9,C,2019,6
2019-06-14 08:00:00,523.5,C,2019,6
2019-06-14 08:30:00,539.6,C,2019,6
2019-06-14 09:00:00,550.3,C,2019,6
2019-06-14 09:30:00,553.8,C,2019,6
2019-06-14 10:00:00,549.0,C,2019,6
2019-06-14 10:30:00,547.4,C,2019,6
2019-06-14 11:00:00,576.7,C,2019,6
2019-06-14 11:30:00,547.4,C,2019,6
2019-06-14 12:00:00,543.6,C,2019,6
2019-06-14 12:30:00,533.0,C,2019,6
2019-06-14 13:00:00,533.9,C,2019,6
2019-06-14 13:30:00,548.1,C,2019,6
2019-06-14 14:00:00,510.1,C,2019,6
2019-06-14 14:30:00,510.5,C,2019,6
2019-06-14 15:00:00,524.4,C,2019,6
2019-06-14 15:30:00,498.3,C,2019,6
2019-06-14 16:00:00,502.3,C,2019,6
2019-06-14 16:30:00,480.7,C,2019,6
2019-06-14 17:00:00,462.8,C,2019,6
2019-06-14 17:30:00,431.3,C,2019,6
2019-06-14 18:00:00,404.0,C,2019,6
2019-06-14 18:30:00,399.7,C,2019,6
2019-06-14 19:00:00,301.7,C,2019,6
2019-06-14 19:30:00,470.2,C,2019,6
2019-06-14 20:00:00,304.1,C,2019,6
2019-06-14 20:30:00,376.3,C,2019,6
2019-06-14 21:00:00,367.0,C,2019,6
2019-06-14 21:30:00,306.9,C,2019,6
2019-06-14 22:00:00,308.4,C,2019,6
2019-06-14 22:30:00,317.3,C,2019,6
2019-06-14 23:00:00,302.7,C,2019,6
2019-06-14 23:30:00,307.9,C,2019,6
2019-06-15 00:00:00,307.2,C,2019,6
2019-06-15 00:30:00,312.5,C,2019,6
2019-06-15 01:00:00,308.9,C,2019,6
2019-06-15 01:30:00,313.4,C,2019,6
2019-06-15 02:00:00,312.9,C,2019,6
2019-06-15 02:30:00,309.8,C,2019,6
2019-06-15 03:00:00,313.0,C,2019,6
2019-06-15 03:30:00,304.6,C,2019,6
2019-06-15 04:00:00,291.8,C,2019,6
2019-06-15 04:30:00,296.9,C,2019,6
2019-06-15 05:00:00,364.8,C,2019,6
2019-06-15 05:30:00,485.5,C,2019,6
2019-06-15 06:00:00,277.0,C,2019,6
2019-06-15 06:30:00,387.6,C,2019,6
2019-06-15 07:00:00,488.8,C,2019,6
2019-06-15 07:30:00,401.3,C,2019,6
2019-06-15 08:00:00,403.7,C,2019,6
2019-06-15 08:30:00,409.1,C,2019,6
2019-06-15 09:00:00,409.3,C,2019,6
2019-06-15 09:30:00,402.6,C,2019,6
2019-06-15 10:00:00,409.8,C,2019,6
2019-06-15 10:30:00,406.8,C,2019,6
2019-06-15 11:00:00,414.9,C,2019,6
2019-06-15 11:30:00,443.8,C,2019,6
2019-06-15 12:00:00,444.8,C,2019,6
2019-06-15 12:30:00,444.1,C,2019,6
2019-06-15 13:00:00,438.7,C,2019,6
2019-06-15 13:30:00,428.8,C,2019,6
2019-06-15 14:00:00,417.3,C,2019,6
2019-06-15 14:30:00,434.8,C,2019,6
2019-06-15 15:00:00,426.4,C,2019,6
2019-06-15 15:30:00,416.0,C,2019,6
2019-06-15 16:00:00,422.1,C,2019,6
2019-06-15 16:30:00,406.6,C,2019,6
2019-06-15 17:00:00,414.0,C,2019,6
2019-06-15 17:30:00,403.3,C,2019,6
2019-06-15 18:00:00,391.5,C,2019,6
2019-06-15 18:30:00,299.0,C,2019,6
2019-06-15 19:00:00,484.4,C,2019,6
2019-06-15 19:30:00,328.8,C,2019,6
2019-06-15 20:00:00,349.4,C,2019,6
2019-06-15 20:30:00,376.5,C,2019,6
2019-06-15 21:00:00,384.7,C,2019,6
2019-06-15 21:30:00,462.0,C,2019,6
2019-06-15 22:00:00,276.6,C,2019,6
2019-06-15 22:30:00,366.3,C,2019,6
2019-06-15 23:00:00,311.8,C,2019,6
2019-06-15 23:30:00,312.9,C,2019,6
2019-06-16 00:00:00,310.5,C,2019,6
2019-06-16 00:30:00,306.0,C,2019,6
2019-06-16 01:00:00,308.2,C,2019,6
2019-06-16 01:30:00,307.0,C,2019,6
2019-06-16 02:00:00,306.7,C,2019,6
2019-06-16 02:30:00,313.0,C,2019,6
2019-06-16 03:00:00,305.0,C,2019,6
2019-06-16 03:30:00,302.4,C,2019,6
2019-06-16 04:00:00,299.5,C,2019,6
2019-06-16 04:30:00,292.6,C,2019,6
2019-06-16 05:00:00,309.1,C,2019,6
2019-06-16 05:30:00,413.7,C,2019,6
2019-06-16 06:00:00,351.1,C,2019,6
2019-06-16 06:30:00,388.0,C,2019,6
2019-06-16 07:00:00,472.2,C,2019,6
2019-06-16 07:30:00,392.1,C,2019,6
2019-06-16 08:00:00,315.8,C,2019,6
2019-06-16 08:30:00,499.9,C,2019,6
2019-06-16 09:00:00,312.7,C,2019,6
2019-06-16 09:30:00,492.6,C,2019,6
2019-06-16 10:00:00,405.5,C,2019,6
2019-06-16 10:30:00,402.8,C,2019,6
2019-06-16 11:00:00,407.6,C,2019,6
2019-06-16 11:30:00,408.3,C,2019,6
2019-06-16 12:00:00,405.2,C,2019,6
2019-06-16 12:30:00,410.8,C,2019,6
2019-06-16 13:00:00,416.4,C,2019,6
2019-06-16 13:30:00,407.5,C,2019,6
2019-06-16 14:00:00,399.5,C,2019,6
2019-06-16 14:30:00,420.2,C,2019,6
2019-06-16 15:00:00,412.0,C,2019,6
2019-06-16 15:30:00,408.4,C,2019,6
2019-06-16 16:00:00,406.1,C,2019,6
2019-06-16 16:30:00,412.9,C,2019,6
2019-06-16 17:00:00,403.1,C,2019,6
2019-06-16 17:30:00,414.6,C,2019,6
2019-06-16 18:00:00,377.7,C,2019,6
2019-06-16 18:30:00,318.9,C,2019,6
2019-06-16 19:00:00,378.0,C,2019,6
2019-06-16 19:30:00,459.7,C,2019,6
2019-06-16 20:00:00,296.1,C,2019,6
2019-06-16 20:30:00,377.2,C,2019,6
2019-06-16 21:00:00,382.6,C,2019,6
2019-06-16 21:30:00,359.1,C,2019,6
2019-06-16 22:00:00,356.9,C,2019,6
2019-06-16 22:30:00,354.3,C,2019,6
2019-06-16 23:00:00,347.3,C,2019,6
2019-06-16 23:30:00,355.2,C,2019,6
2019-06-17 00:00:00,349.7,C,2019,6
2019-06-17 00:30:00,362.1,C,2019,6
2019-06-17 01:00:00,364.8,C,2019,6
2019-06-17 01:30:00,359.3,C,2019,6
2019-06-17 02:00:00,352.1,C,2019,6
2019-06-17 02:30:00,347.3,C,2019,6
2019-06-17 03:00:00,341.8,C,2019,6
2019-06-17 03:30:00,302.9,C,2019,6
2019-06-17 04:00:00,305.5,C,2019,6
2019-06-17 04:30:00,353.0,C,2019,6
2019-06-17 05:00:00,387.9,C,2019,6
2019-06-17 05:30:00,484.7,C,2019,6
2019-06-17 06:00:00,401.6,C,2019,6
2019-06-17 06:30:00,436.8,C,2019,6
2019-06-17 07:00:00,476.0,C,2019,6
2019-06-17 07:30:00,496.8,C,2019,6
2019-06-17 08:00:00,532.5,C,2019,6
2019-06-17 08:30:00,531.7,C,2019,6
2019-06-17 09:00:00,548.3,C,2019,6
2019-06-17 09:30:00,602.2,C,2019,6
2019-06-17 10:00:00,602.0,C,2019,6
2019-06-17 10:30:00,606.1,C,2019,6
2019-06-17 11:00:00,624.1,C,2019,6
2019-06-17 11:30:00,602.3,C,2019,6
2019-06-17 12:00:00,554.9,C,2019,6
2019-06-17 12:30:00,583.7,C,2019,6
2019-06-17 13:00:00,572.9,C,2019,6
2019-06-17 13:30:00,580.3,C,2019,6
2019-06-17 14:00:00,567.8,C,2019,6
2019-06-17 14:30:00,566.5,C,2019,6
2019-06-17 15:00:00,561.5,C,2019,6
2019-06-17 15:30:00,563.4,C,2019,6
2019-06-17 16:00:00,540.5,C,2019,6
2019-06-17 16:30:00,514.0,C,2019,6
2019-06-17 17:00:00,490.5,C,2019,6
2019-06-17 17:30:00,451.4,C,2019,6
2019-06-17 18:00:00,446.4,C,2019,6
2019-06-17 18:30:00,424.7,C,2019,6
2019-06-17 19:00:00,408.6,C,2019,6
2019-06-17 19:30:00,372.1,C,2019,6
2019-06-17 20:00:00,338.9,C,2019,6
2019-06-17 20:30:00,484.5,C,2019,6
2019-06-17 21:00:00,424.0,C,2019,6
2019-06-17 21:30:00,297.1,C,2019,6
2019-06-17 22:00:00,387.3,C,2019,6
2019-06-17 22:30:00,437.6,C,2019,6
2019-06-17 23:00:00,328.4,C,2019,6
2019-06-17 23:30:00,477.1,C,2019,6
2019-06-18 00:00:00,304.3,C,2019,6
2019-06-18 00:30:00,454.0,C,2019,6
2019-06-18 01:00:00,260.7,C,2019,6
2019-06-18 01:30:00,323.3,C,2019,6
2019-06-18 02:00:00,325.7,C,2019,6
2019-06-18 02:30:00,327.3,C,2019,6
2019-06-18 03:00:00,321.2,C,2019,6
2019-06-18 03:30:00,314.4,C,2019,6
2019-06-18 04:00:00,324.3,C,2019,6
2019-06-18 04:30:00,345.6,C,2019,6
2019-06-18 05:00:00,384.7,C,2019,6
2019-06-18 05:30:00,502.3,C,2019,6
2019-06-18 06:00:00,440.6,C,2019,6
2019-06-18 06:30:00,464.8,C,2019,6
2019-06-18 07:00:00,478.1,C,2019,6
2019-06-18 07:30:00,514.1,C,2019,6
2019-06-18 08:00:00,525.6,C,2019,6
2019-06-18 08:30:00,538.0,C,2019,6
2019-06-18 09:00:00,563.1,C,2019,6
2019-06-18 09:30:00,595.8,C,2019,6
2019-06-18 10:00:00,587.3,C,2019,6
2019-06-18 10:30:00,578.0,C,2019,6
2019-06-18 11:00:00,591.0,C,2019,6
2019-06-18 11:30:00,577.6,C,2019,6
2019-06-18 12:00:00,579.5,C,2019,6
2019-06-18 12:30:00,582.2,C,2019,6
2019-06-18 13:00:00,580.2,C,2019,6
2019-06-18 13:30:00,585.7,C,2019,6
2019-06-18 14:00:00,574.3,C,2019,6
2019-06-18 14:30:00,584.1,C,2019,6
2019-06-18 15:00:00,564.6,C,2019,6
2019-06-18 15:30:00,564.7,C,2019,6
2019-06-18 16:00:00,558.8,C,2019,6
2019-06-18 16:30:00,521.3,C,2019,6
2019-06-18 17:00:00,523.6,C,2019,6
2019-06-18 17:30:00,462.1,C,2019,6
2019-06-18 18:00:00,448.5,C,2019,6
2019-06-18 18:30:00,428.7,C,2019,6
2019-06-18 19:00:00,419.4,C,2019,6
2019-06-18 19:30:00,415.4,C,2019,6
2019-06-18 20:00:00,408.7,C,2019,6
2019-06-18 20:30:00,417.1,C,2019,6
2019-06-18 21:00:00,420.5,C,2019,6
2019-06-18 21:30:00,298.8,C,2019,6
2019-06-18 22:00:00,490.3,C,2019,6
2019-06-18 22:30:00,300.5,C,2019,6
2019-06-18 23:00:00,463.1,C,2019,6
2019-06-18 23:30:00,286.3,C,2019,6
2019-06-19 00:00:00,332.9,C,2019,6
2019-06-19 00:30:00,332.6,C,2019,6
2019-06-19 01:00:00,330.5,C,2019,6
2019-06-19 01:30:00,331.7,C,2019,6
2019-06-19 02:00:00,331.0,C,2019,6
2019-06-19 02:30:00,334.1,C,2019,6
2019-06-19 03:00:00,328.3,C,2019,6
2019-06-19 03:30:00,326.8,C,2019,6
2019-06-19 04:00:00,335.3,C,2019,6
2019-06-19 04:30:00,348.0,C,2019,6
2019-06-19 05:00:00,352.1,C,2019,6
2019-06-19 05:30:00,441.6,C,2019,6
2019-06-19 06:00:00,552.5,C,2019,6
2019-06-19 06:30:00,504.6,C,2019,6
2019-06-19 07:00:00,493.3,C,2019,6
2019-06-19 07:30:00,547.7,C,2019,6
2019-06-19 08:00:00,549.6,C,2019,6
2019-06-19 08:30:00,580.7,C,2019,6
2019-06-19 09:00:00,586.3,C,2019,6
2019-06-19 09:30:00,560.5,C,2019,6
2019-06-19 10:00:00,578.2,C,2019,6
2019-06-19 10:30:00,606.6,C,2019,6
2019-06-19 11:00:00,620.3,C,2019,6
2019-06-19 11:30:00,602.7,C,2019,6
2019-06-19 12:00:00,599.2,C,2019,6
2019-06-19 12:30:00,584.8,C,2019,6
2019-06-19 13:00:00,610.8,C,2019,6
2019-06-19 13:30:00,594.8,C,2019,6
2019-06-19 14:00:00,608.1,C,2019,6
2019-06-19 14:30:00,620.3,C,2019,6
2019-06-19 15:00:00,590.7,C,2019,6
2019-06-19 15:30:00,580.7,C,2019,6
2019-06-19 16:00:00,559.6,C,2019,6
2019-06-19 16:30:00,532.6,C,2019,6
2019-06-19 17:00:00,522.8,C,2019,6
2019-06-19 17:30:00,468.0,C,2019,6
2019-06-19 18:00:00,448.4,C,2019,6
2019-06-19 18:30:00,442.4,C,2019,6
2019-06-19 19:00:00,429.4,C,2019,6
2019-06-19 19:30:00,421.7,C,2019,6
2019-06-19 20:00:00,431.9,C,2019,6
2019-06-19 20:30:00,434.1,C,2019,6
2019-06-19 21:00:00,408.1,C,2019,6
2019-06-19 21:30:00,306.0,C,2019,6
2019-06-19 22:00:00,427.6,C,2019,6
2019-06-19 22:30:00,363.2,C,2019,6
2019-06-19 23:00:00,478.2,C,2019,6
2019-06-19 23:30:00,301.7,C,2019,6
2019-06-20 00:00:00,476.7,C,2019,6
2019-06-20 00:30:00,291.9,C,2019,6
2019-06-20 01:00:00,463.9,C,2019,6
2019-06-20 01:30:00,273.9,C,2019,6
2019-06-20 02:00:00,360.0,C,2019,6
2019-06-20 02:30:00,382.1,C,2019,6
2019-06-20 03:00:00,437.0,C,2019,6
2019-06-20 03:30:00,252.8,C,2019,6
2019-06-20 04:00:00,329.3,C,2019,6
2019-06-20 04:30:00,355.2,C,2019,6
2019-06-20 05:00:00,360.5,C,2019,6
2019-06-20 05:30:00,370.5,C,2019,6
2019-06-20 06:00:00,502.9,C,2019,6
2019-06-20 06:30:00,424.3,C,2019,6
2019-06-20 07:00:00,507.6,C,2019,6
2019-06-20 07:30:00,538.3,C,2019,6
2019-06-20 08:00:00,576.6,C,2019,6
2019-06-20 08:30:00,573.2,C,2019,6
2019-06-20 09:00:00,590.9,C,2019,6
2019-06-20 09:30:00,579.9,C,2019,6
2019-06-20 10:00:00,573.1,C,2019,6
2019-06-20 10:30:00,603.1,C,2019,6
2019-06-20 11:00:00,590.9,C,2019,6
2019-06-20 11:30:00,605.9,C,2019,6
2019-06-20 12:00:00,584.8,C,2019,6
2019-06-20 12:30:00,584.3,C,2019,6
2019-06-20 13:00:00,569.1,C,2019,6
2019-06-20 13:30:00,542.5,C,2019,6
2019-06-20 14:00:00,583.7,C,2019,6
2019-06-20 14:30:00,547.7,C,2019,6
2019-06-20 15:00:00,552.6,C,2019,6
2019-06-20 15:30:00,540.9,C,2019,6
2019-06-20 16:00:00,539.0,C,2019,6
2019-06-20 16:30:00,514.8,C,2019,6
2019-06-20 17:00:00,491.2,C,2019,6
2019-06-20 17:30:00,471.9,C,2019,6
2019-06-20 18:00:00,445.7,C,2019,6
2019-06-20 18:30:00,434.9,C,2019,6
2019-06-20 19:00:00,425.8,C,2019,6
2019-06-20 19:30:00,417.1,C,2019,6
2019-06-20 20:00:00,403.3,C,2019,6
2019-06-20 20:30:00,407.2,C,2019,6
2019-06-20 21:00:00,405.4,C,2019,6
2019-06-20 21:30:00,280.3,C,2019,6
2019-06-20 22:00:00,349.7,C,2019,6
2019-06-20 22:30:00,347.6,C,2019,6
2019-06-20 23:00:00,338.6,C,2019,6
2019-06-20 23:30:00,342.0,C,2019,6
2019-06-21 00:00:00,340.3,C,2019,6
2019-06-21 00:30:00,337.5,C,2019,6
2019-06-21 01:00:00,336.3,C,2019,6
2019-06-21 01:30:00,334.8,C,2019,6
2019-06-21 02:00:00,345.6,C,2019,6
2019-06-21 02:30:00,343.6,C,2019,6
2019-06-21 03:00:00,337.7,C,2019,6
2019-06-21 03:30:00,343.4,C,2019,6
2019-06-21 04:00:00,332.9,C,2019,6
2019-06-21 04:30:00,360.9,C,2019,6
2019-06-21 05:00:00,374.2,C,2019,6
2019-06-21 05:30:00,470.4,C,2019,6
2019-06-21 06:00:00,283.7,C,2019,6
2019-06-21 06:30:00,610.9,C,2019,6
2019-06-21 07:00:00,522.2,C,2019,6
2019-06-21 07:30:00,551.2,C,2019,6
2019-06-21 08:00:00,553.8,C,2019,6
2019-06-21 08:30:00,562.1,C,2019,6
2019-06-21 09:00:00,574.4,C,2019,6
2019-06-21 09:30:00,581.5,C,2019,6
2019-06-21 10:00:00,580.0,C,2019,6
2019-06-21 10:30:00,593.0,C,2019,6
2019-06-21 11:00:00,594.4,C,2019,6
2019-06-21 11:30:00,603.2,C,2019,6
2019-06-21 12:00:00,590.7,C,2019,6
2019-06-21 12:30:00,562.4,C,2019,6
2019-06-21 13:00:00,572.2,C,2019,6
2019-06-21 13:30:00,560.6,C,2019,6
2019-06-21 14:00:00,555.9,C,2019,6
2019-06-21 14:30:00,565.1,C,2019,6
2019-06-21 15:00:00,532.5,C,2019,6
2019-06-21 15:30:00,529.4,C,2019,6
2019-06-21 16:00:00,527.4,C,2019,6
2019-06-21 16:30:00,509.1,C,2019,6
2019-06-21 17:00:00,493.0,C,2019,6
2019-06-21 17:30:00,460.8,C,2019,6
2019-06-21 18:00:00,449.9,C,2019,6
2019-06-21 18:30:00,432.7,C,2019,6
2019-06-21 19:00:00,419.7,C,2019,6
2019-06-21 19:30:00,418.5,C,2019,6
2019-06-21 20:00:00,413.7,C,2019,6
2019-06-21 20:30:00,404.3,C,2019,6
2019-06-21 21:00:00,313.7,C,2019,6
2019-06-21 21:30:00,484.0,C,2019,6
2019-06-21 22:00:00,306.4,C,2019,6
2019-06-21 22:30:00,438.8,C,2019,6
2019-06-21 23:00:00,340.8,C,2019,6
2019-06-21 23:30:00,391.1,C,2019,6
2019-06-22 00:00:00,372.4,C,2019,6
2019-06-22 00:30:00,440.0,C,2019,6
2019-06-22 01:00:00,329.8,C,2019,6
2019-06-22 01:30:00,375.8,C,2019,6
2019-06-22 02:00:00,392.6,C,2019,6
2019-06-22 02:30:00,470.5,C,2019,6
2019-06-22 03:00:00,295.5,C,2019,6
2019-06-22 03:30:00,370.1,C,2019,6
2019-06-22 04:00:00,374.9,C,2019,6
2019-06-22 04:30:00,364.5,C,2019,6
2019-06-22 05:00:00,385.6,C,2019,6
2019-06-22 05:30:00,367.7,C,2019,6
2019-06-22 06:00:00,367.2,C,2019,6
2019-06-22 06:30:00,404.0,C,2019,6
2019-06-22 07:00:00,500.8,C,2019,6
2019-06-22 07:30:00,425.5,C,2019,6
2019-06-22 08:00:00,431.5,C,2019,6
2019-06-22 08:30:00,434.1,C,2019,6
2019-06-22 09:00:00,432.9,C,2019,6
2019-06-22 09:30:00,423.7,C,2019,6
2019-06-22 10:00:00,437.8,C,2019,6
2019-06-22 10:30:00,453.5,C,2019,6
2019-06-22 11:00:00,451.4,C,2019,6
2019-06-22 11:30:00,463.2,C,2019,6
2019-06-22 12:00:00,457.2,C,2019,6
2019-06-22 12:30:00,462.4,C,2019,6
2019-06-22 13:00:00,456.4,C,2019,6
2019-06-22 13:30:00,458.4,C,2019,6
2019-06-22 14:00:00,467.2,C,2019,6
2019-06-22 14:30:00,452.2,C,2019,6
2019-06-22 15:00:00,440.6,C,2019,6
2019-06-22 15:30:00,468.2,C,2019,6
2019-06-22 16:00:00,452.6,C,2019,6
2019-06-22 16:30:00,454.4,C,2019,6
2019-06-22 17:00:00,449.0,C,2019,6
2019-06-22 17:30:00,443.3,C,2019,6
2019-06-22 18:00:00,441.0,C,2019,6
2019-06-22 18:30:00,427.7,C,2019,6
2019-06-22 19:00:00,437.9,C,2019,6
2019-06-22 19:30:00,418.9,C,2019,6
2019-06-22 20:00:00,418.5,C,2019,6
2019-06-22 20:30:00,324.7,C,2019,6
2019-06-22 21:00:00,504.4,C,2019,6
2019-06-22 21:30:00,300.0,C,2019,6
2019-06-22 22:00:00,405.8,C,2019,6
2019-06-22 22:30:00,392.3,C,2019,6
2019-06-22 23:00:00,481.8,C,2019,6
2019-06-22 23:30:00,330.8,C,2019,6
2019-06-23 00:00:00,416.1,C,2019,6
2019-06-23 00:30:00,353.8,C,2019,6
2019-06-23 01:00:00,498.5,C,2019,6
2019-06-23 01:30:00,285.7,C,2019,6
2019-06-23 02:00:00,385.4,C,2019,6
2019-06-23 02:30:00,411.8,C,2019,6
2019-06-23 03:00:00,353.1,C,2019,6
2019-06-23 03:30:00,485.0,C,2019,6
2019-06-23 04:00:00,273.6,C,2019,6
2019-06-23 04:30:00,376.3,C,2019,6
2019-06-23 05:00:00,467.1,C,2019,6
2019-06-23 05:30:00,364.5,C,2019,6
2019-06-23 06:00:00,297.4,C,2019,6
2019-06-23 06:30:00,522.0,C,2019,6
2019-06-23 07:00:00,411.5,C,2019,6
2019-06-23 07:30:00,434.4,C,2019,6
2019-06-23 08:00:00,447.5,C,2019,6
2019-06-23 08:30:00,436.2,C,2019,6
2019-06-23 09:00:00,435.9,C,2019,6
2019-06-23 09:30:00,418.5,C,2019,6
2019-06-23 10:00:00,431.7,C,2019,6
2019-06-23 10:30:00,453.3,C,2019,6
2019-06-23 11:00:00,458.1,C,2019,6
2019-06-23 11:30:00,448.8,C,2019,6
2019-06-23 12:00:00,492.8,C,2019,6
2019-06-23 12:30:00,498.2,C,2019,6
2019-06-23 13:00:00,508.5,C,2019,6
2019-06-23 13:30:00,485.4,C,2019,6
2019-06-23 14:00:00,476.3,C,2019,6
2019-06-23 14:30:00,487.8,C,2019,6
2019-06-23 15:00:00,490.6,C,2019,6
2019-06-23 15:30:00,488.2,C,2019,6
2019-06-23 16:00:00,466.2,C,2019,6
2019-06-23 16:30:00,448.4,C,2019,6
2019-06-23 17:00:00,449.2,C,2019,6
2019-06-23 17:30:00,434.2,C,2019,6
2019-06-23 18:00:00,425.9,C,2019,6
2019-06-23 18:30:00,442.8,C,2019,6
2019-06-23 19:00:00,419.2,C,2019,6
2019-06-23 19:30:00,405.4,C,2019,6
2019-06-23 20:00:00,402.4,C,2019,6
2019-06-23 20:30:00,384.7,C,2019,6
2019-06-23 21:00:00,401.3,C,2019,6
2019-06-23 21:30:00,300.9,C,2019,6
2019-06-23 22:00:00,486.3,C,2019,6
2019-06-23 22:30:00,385.7,C,2019,6
2019-06-23 23:00:00,294.2,C,2019,6
2019-06-23 23:30:00,492.7,C,2019,6
2019-06-24 00:00:00,386.4,C,2019,6
2019-06-24 00:30:00,366.5,C,2019,6
2019-06-24 01:00:00,321.6,C,2019,6
2019-06-24 01:30:00,492.7,C,2019,6
2019-06-24 02:00:00,293.6,C,2019,6
2019-06-24 02:30:00,485.7,C,2019,6
2019-06-24 03:00:00,396.1,C,2019,6
2019-06-24 03:30:00,300.4,C,2019,6
2019-06-24 04:00:00,493.6,C,2019,6
2019-06-24 04:30:00,418.3,C,2019,6
2019-06-24 05:00:00,410.6,C,2019,6
2019-06-24 05:30:00,433.3,C,2019,6
2019-06-24 06:00:00,433.8,C,2019,6
2019-06-24 06:30:00,507.8,C,2019,6
2019-06-24 07:00:00,519.3,C,2019,6
2019-06-24 07:30:00,549.2,C,2019,6
2019-06-24 08:00:00,569.9,C,2019,6
2019-06-24 08:30:00,586.0,C,2019,6
2019-06-24 09:00:00,574.4,C,2019,6
2019-06-24 09:30:00,566.8,C,2019,6
2019-06-24 10:00:00,581.0,C,2019,6
2019-06-24 10:30:00,602.0,C,2019,6
2019-06-24 11:00:00,585.4,C,2019,6
2019-06-24 11:30:00,590.5,C,2019,6
2019-06-24 12:00:00,598.2,C,2019,6
2019-06-24 12:30:00,595.8,C,2019,6
2019-06-24 13:00:00,583.9,C,2019,6
2019-06-24 13:30:00,603.3,C,2019,6
2019-06-24 14:00:00,573.0,C,2019,6
2019-06-24 14:30:00,573.7,C,2019,6
2019-06-24 15:00:00,574.3,C,2019,6
2019-06-24 15:30:00,555.5,C,2019,6
2019-06-24 16:00:00,545.2,C,2019,6
2019-06-24 16:30:00,534.2,C,2019,6
2019-06-24 17:00:00,503.8,C,2019,6
2019-06-24 17:30:00,473.9,C,2019,6
