Dates_[UTC],T_WHILW-1_Energy_[MWh],T_WHILW-2_Energy_[MWh],T_BLLA-1_Energy_[MWh],T_BLLA-2_Energy_[MWh],T_CLDCW-1_Energy_[MWh],T_CLDNW-1_Energy_[MWh],T_CLDSW-1_Energy_[MWh],T_CRYRW-2_Energy_[MWh],T_CRYRW-3_Energy_[MWh],T_HADHW-1_Energy_[MWh],T_KLGLW-1_Energy_[MWh],T_WHILW-1_Payment_[GBP],T_WHILW-2_Payment_[GBP],T_BLLA-1_Payment_[GBP],T_BLLA-2_Payment_[GBP],T_CLDCW-1_Payment_[GBP],T_CLDNW-1_Payment_[GBP],T_CLDSW-1_Payment_[GBP],T_CRYRW-2_Payment_[GBP],T_CRYRW-3_Payment_[GBP],T_HADHW-1_Payment_[GBP],T_KLGLW-1_Payment_[GBP]
07/11/2019 23:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 00:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 01:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 02:30,0,0,0,0,-3.1583,-3.5833,0,0,0,0,-1.975,0,0,0,0,223.91,253.65,0,0,0,0,126.06
08/11/2019 03:00,0,0,0,0,-2.0417,-2.4167,0,0,0,0,-5.925,0,0,0,0,144.75,171.07,0,0,0,0,378.19
08/11/2019 03:30,0,0,0,0,-5.275,-5.0333,0,0,0,0,0,0,0,0,0,373.97,356.3,0,0,0,0,0
08/11/2019 04:00,0,0,0,0,-3.375,-5.425,0,0,0,0,0,0,0,0,0,239.27,384.02,0,0,0,0,0
08/11/2019 04:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 05:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 06:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 07:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 08:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 09:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 10:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 11:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 12:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 13:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 14:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 15:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 16:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 17:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 18:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 19:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 20:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 21:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 22:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2019 23:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 00:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 01:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 02:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 03:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 04:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 05:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 06:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 07:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 08:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 09:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 10:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 11:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 12:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 13:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 14:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 15:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 16:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 17:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 18:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 19:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 20:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 21:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 22:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/11/2019 23:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 00:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 01:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 02:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 03:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 04:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 05:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 06:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 07:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 08:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 09:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 10:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 11:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 12:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 13:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 14:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 15:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 16:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 17:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 18:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 19:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 20:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019 21:30,0,0,0,0,0,0,0,0,0,0,-20.3167,0,0,0,0,0,0,0,0,0,0,1296.8
10/11/2019 22:00,0,0,0,0,0,0,0,0,0,0,-30.1333,0,0,0,0,0,0,0,0,0,0,1923.39
10/11/2019 22:30,0,0,0,0,0,0,0,0,0,0,-18.55,0,0,0,0,0,0,0,0,0,0,1184.03
10/11/2019 23:00,0,0,0,0,0,0,0,0,0,-26.55,-89,0,0,0,0,0,0,0,0,0,1736.28,5680.81
10/11/2019 23:30,0,-16.3417,-1.875,-1.95,0,0,0,0,0,-38.9333,-106.0834,0,1141.6,130.18,124.69,0,0,0,0,0,2546.1,6771.23
11/11/2019 00:00,0,-33.875,-14.4667,-12.5083,-0.3917,-0.925,0,0,0,-34.8333,-111.05,0,2366.45,1004.44,799.85,27.77,65.48,0,0,0,2277.98,7088.25
11/11/2019 00:30,0,-32.525,-19.4167,-10.6083,-10.0667,-8.5333,0,0,0,-26.4416,-108.05,0,2272.14,1348.12,678.35,713.67,604.05,0,0,0,1729.19,6896.76
11/11/2019 01:00,0,-28.075,-16.55,0,-15.8333,-9.0667,0,0,0,-24.0083,-107.0167,0,1961.27,1149.08,0,1122.49,641.81,0,0,0,1570.06,6830.8
11/11/2019 01:30,0,-25.5417,-17.975,0,-4.1,-12.8167,0,0,0,-25.5417,-106.0166,0,1784.3,1248.02,0,290.67,907.27,0,0,0,1670.34,6766.97
11/11/2019 02:00,0,-23.0416,-16.525,0,0,-16.8334,0,0,0,-28.5583,-108.4583,0,1609.65,1147.35,0,0,1191.6,0,0,0,1867.61,6922.82
11/11/2019 02:30,0,-24.475,-13.0584,0,0,-12.3416,0,0,0,-33.5584,-110.4666,0,1709.78,906.66,0,0,873.64,0,0,0,2194.6,7051.01
11/11/2019 03:00,0,-29.9083,-8.65,0,0,-2.45,0,0,0,-37.0083,-111.4833,0,2089.34,600.58,0,0,173.43,0,0,0,2420.21,7115.9
11/11/2019 03:30,0,-28.0333,0,0,0,0,0,0,0,-37.5083,-112.4833,0,1958.36,0,0,0,0,0,0,0,2452.91,7179.73
11/11/2019 04:00,0,-39.3084,0,0,0,0,0,0,0,-27.2333,-112.9917,0,2746.02,0,0,0,0,0,0,0,1780.96,7212.18
11/11/2019 04:30,0,-3.225,0,0,0,0,0,0,0,0,-113.9833,0,225.29,0,0,0,0,0,0,0,0,7275.48
11/11/2019 05:00,0,0,0,0,0,0,0,0,0,0,-113.0167,0,0,0,0,0,0,0,0,0,0,7213.78
11/11/2019 05:30,0,0,0,0,0,0,0,0,0,0,-112.0166,0,0,0,0,0,0,0,0,0,0,7149.94
11/11/2019 06:00,0,0,0,0,0,0,0,0,0,0,-69.6667,0,0,0,0,0,0,0,0,0,0,4446.78
11/11/2019 06:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/11/2019 07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/11/2019 07:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/11/2019 08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/11/2019 08:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/11/2019 09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/11/2019 09:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/11/2019 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/11/2019 10:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/11/2019 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/11/2019 11:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/11/2019 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/11/2019 12:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/11/2019 13:00,-9.425,0,0,0,0,0,0,0,0,0,0,678.41,0,0,0,0,0,0,0,0,0,0
11/11/2019 13:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/11/2019 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/11/2019 14:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/11/2019 15:00,-29.8666,0,0,0,0,0,0,0,0,0,0,2149.8,0,0,0,0,0,0,0,0,0,0
11/11/2019 15:30,-33.1,0,0,0,0,0,0,0,0,0,0,2382.54,0,0,0,0,0,0,0,0,0,0
11/11/2019 16:00,-42.3417,0,0,0,0,0,0,0,0,0,0,3047.76,0,0,0,0,0,0,0,0,0,0
11/11/2019 16:30,-16.2584,0,0,0,0,0,0,0,0,0,0,1170.28,0,0,0,0,0,0,0,0,0,0
11/11/2019 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/11/2019 17:30,-6.525,0,0,0,0,0,0,0,0,0,0,469.67,0,0,0,0,0,0,0,0,0,0
11/11/2019 18:00,-27.7583,0,0,0,0,0,0,0,0,0,0,1998.04,0,0,0,0,0,0,0,0,0,0
11/11/2019 18:30,-67.175,0,0,0,0,0,0,0,0,0,0,4835.26,0,0,0,0,0,0,0,0,0,0
11/11/2019 19:00,-92.4167,0,0,0,0,0,0,0,0,0,0,6652.16,0,0,0,0,0,0,0,0,0,0
11/11/2019 19:30,-89.0584,0,0,0,0,0,0,0,0,0,0,6410.43,0,0,0,0,0,0,0,0,0,0
11/11/2019 20:00,-65.4,0,0,0,0,0,0,0,0,0,0,4707.49,0,0,0,0,0,0,0,0,0,0
11/11/2019 20:30,-70.4083,0,0,0,0,0,0,0,0,0,0,5067.99,0,0,0,0,0,0,0,0,0,0
11/11/2019 21:00,-70.0084,0,0,0,0,0,0,0,0,0,0,5039.21,0,0,0,0,0,0,0,0,0,0
11/11/2019 21:30,-78.85,0,0,0,0,0,0,0,0,0,0,5675.62,0,0,0,0,0,0,0,0,0,0
11/11/2019 22:00,-87.85,0,0,0,0,0,0,0,0,0,0,6323.44,0,0,0,0,0,0,0,0,0,0
11/11/2019 22:30,-61.8083,-7,0,0,0,0,0,0,0,0,0,4448.96,489.01,0,0,0,0,0,0,0,0,0
11/11/2019 23:00,-55.8917,-52.625,0,0,0,0,0,0,0,0,0,4023.09,3676.29,0,0,0,0,0,0,0,0,0
11/11/2019 23:30,-48.1333,-51.025,0,0,0,0,0,0,0,0,0,3464.64,3564.52,0,0,0,0,0,0,0,0,0
12/11/2019 00:00,-23.7167,-34.775,0,0,0,0,0,0,0,0,0,1707.13,2429.32,0,0,0,0,0,0,0,0,0
12/11/2019 00:30,0,-24.325,0,0,0,0,0,0,0,0,0,0,1699.3,0,0,0,0,0,0,0,0,0
12/11/2019 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2019 01:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2019 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2019 02:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2019 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2019 03:30,0,0,0,0,0,0,0,0,0,0,-5.3167,0,0,0,0,0,0,0,0,0,0,339.36
12/11/2019 04:00,0,0,0,0,0,0,0,0,0,0,-0.4833,0,0,0,0,0,0,0,0,0,0,30.85
12/11/2019 04:30,0,0,0,0,0,0,0,0,0,0,-39.5,0,0,0,0,0,0,0,0,0,0,2521.26
12/11/2019 05:00,0,0,0,0,0,0,0,0,0,-8.8417,-79,0,0,0,0,0,0,0,0,0,578.22,5042.52
12/11/2019 05:30,0,0,0,0,-8.3167,-12.9667,0,0,0,-11.5333,-79,0,0,0,0,589.61,917.89,0,0,0,754.24,5042.52
12/11/2019 06:00,0,0,0,0,-22.5917,-30.0917,0,0,0,-12.6167,-77.525,0,0,0,0,1601.63,2130.13,0,0,0,825.09,4948.37
12/11/2019 06:30,0,0,0,0,-28.575,-31.0916,0,0,0,-19.55,-76.025,0,0,0,0,2025.81,2200.91,0,0,0,1278.5,4852.62
12/11/2019 07:00,0,0,0,0,-32.075,-34.0917,-1.2583,0,0,-18.5416,-76.9834,0,0,0,0,2273.94,2413.28,91.55,0,0,1212.56,4913.8
12/11/2019 07:30,0,0,0,0,-23.2333,-5.4,-2.05,0,0,-4.1167,-77.4917,0,0,0,0,1647.11,382.25,149.15,0,0,269.22,4946.24
12/11/2019 08:00,0,0,0,0,0,0,-0.225,0,0,0,-55.9583,0,0,0,0,0,0,16.37,0,0,0,3571.78
12/11/2019 08:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2019 09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2019 09:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2019 10:00,-6.525,-14.4,0,0,0,0,0,0,0,0,0,469.67,1005.96,0,0,0,0,0,0,0,0,0
12/11/2019 10:30,-12.025,-32,0,0,0,0,0,0,0,0,0,865.56,2235.46,0,0,0,0,0,0,0,0,0
12/11/2019 11:00,-3.15,-21.15,0,0,0,0,0,0,0,0,0,226.74,1477.5,0,0,0,0,0,0,0,0,0
12/11/2019 11:30,-3.4917,0,0,0,0,0,0,0,0,0,0,251.33,0,0,0,0,0,0,0,0,0,0
12/11/2019 12:00,-0.525,0,0,0,0,0,0,0,0,0,0,37.79,0,0,0,0,0,0,0,0,0,0
12/11/2019 12:30,-4.125,0,0,0,0,0,0,0,0,0,0,296.92,0,0,0,0,0,0,0,0,0,0
12/11/2019 13:00,-12.3667,0,0,0,0,0,0,0,0,0,0,890.16,0,0,0,0,0,0,0,0,0,0
12/11/2019 13:30,-6.0666,0,0,0,0,0,0,0,0,0,0,436.67,0,0,0,0,0,0,0,0,0,0
12/11/2019 14:00,-4.6333,0,0,0,0,0,0,0,0,0,0,333.51,0,0,0,0,0,0,0,0,0,0
12/11/2019 14:30,-0.675,0,0,0,0,0,0,0,0,0,0,48.59,0,0,0,0,0,0,0,0,0,0
12/11/2019 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2019 15:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2019 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2019 16:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2019 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2019 17:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2019 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2019 18:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
