name,load,BritNed,EastWest,Moyle,Nemo,IFA,IFA2
2020-03-02 00:00:00,28822.5,-0.0,123.5,251.0,-0.0,-0.0,1.0
2020-03-02 01:00:00,28324.0,-0.0,34.5,212.5,-0.0,-0.0,1.0
2020-03-02 02:00:00,28200.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-02 03:00:00,27652.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-02 04:00:00,27066.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-02 05:00:00,27072.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-02 06:00:00,28740.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-02 07:00:00,34431.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-02 08:00:00,39510.5,-0.0,-0.0,108.0,-0.0,-0.0,1.0
2020-03-02 09:00:00,41993.0,-0.0,-0.0,179.5,-0.0,-0.0,1.0
2020-03-02 10:00:00,43663.0,-0.0,-0.0,367.0,-0.0,-0.0,1.0
2020-03-02 11:00:00,43975.5,-0.0,-0.0,174.5,-0.0,-0.0,1.0
2020-03-02 12:00:00,44062.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-02 13:00:00,43660.0,-0.0,-0.0,-0.0,46.5,-0.0,1.0
2020-03-02 14:00:00,42709.5,-0.0,-0.0,-0.0,21.0,-0.0,1.0
2020-03-02 15:00:00,41569.0,705.5,-0.0,-0.0,368.0,-0.0,1.0
2020-03-02 16:00:00,41396.0,958.5,-0.0,-0.0,290.0,-0.0,1.0
2020-03-02 17:00:00,42323.5,579.5,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-02 18:00:00,44063.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-02 19:00:00,46190.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-02 20:00:00,45105.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-02 21:00:00,42374.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-02 22:00:00,38394.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-02 23:00:00,33927.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-03 00:00:00,31314.5,-0.0,-0.0,25.5,-0.0,-0.0,1.0
2020-03-03 01:00:00,31256.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-03 02:00:00,30849.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-03 03:00:00,30141.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-03 04:00:00,29686.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-03 05:00:00,29297.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-03 06:00:00,29652.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-03 07:00:00,34412.5,99.5,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-03 08:00:00,39970.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-03 09:00:00,42400.5,-0.0,-0.0,49.5,-0.0,-0.0,1.0
2020-03-03 10:00:00,43540.5,-0.0,85.0,254.5,-0.0,-0.0,1.0
2020-03-03 11:00:00,43304.0,-0.0,1.5,303.0,-0.0,-0.0,1.0
2020-03-03 12:00:00,43179.0,-0.0,-0.0,77.5,-0.0,-0.0,1.0
2020-03-03 13:00:00,43181.5,-0.0,-0.0,31.5,-0.0,-0.0,1.0
2020-03-03 14:00:00,42626.5,-0.0,1.5,-0.0,-0.0,-0.0,1.0
2020-03-03 15:00:00,42437.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-03 16:00:00,41772.5,338.0,19.0,213.0,132.0,-0.0,1.0
2020-03-03 17:00:00,42409.5,-0.0,258.0,425.0,102.5,-0.0,1.0
2020-03-03 18:00:00,43327.0,-0.0,510.0,456.0,-0.0,-0.0,1.0
2020-03-03 19:00:00,45241.5,-0.0,536.0,455.5,-0.0,-0.0,1.0
2020-03-03 20:00:00,44567.5,-0.0,535.5,454.5,-0.0,-0.0,1.0
2020-03-03 21:00:00,42629.5,-0.0,535.5,454.5,-0.0,-0.0,1.0
2020-03-03 22:00:00,38293.0,-0.0,535.5,454.5,-0.0,-0.0,1.0
2020-03-03 23:00:00,33990.5,-0.0,535.5,426.0,-0.0,-0.0,1.0
2020-03-04 00:00:00,31227.0,-0.0,535.5,449.5,-0.0,-0.0,1.0
2020-03-04 01:00:00,30811.0,-0.0,504.0,455.0,-0.0,-0.0,1.0
2020-03-04 02:00:00,30993.0,-0.0,266.0,455.0,-0.0,-0.0,1.0
2020-03-04 03:00:00,30461.5,-0.0,31.5,438.5,-0.0,-0.0,1.0
2020-03-04 04:00:00,29726.0,-0.0,-0.0,289.5,-0.0,-0.0,1.0
2020-03-04 05:00:00,29475.5,-0.0,-0.0,126.5,-0.0,-0.0,1.0
2020-03-04 06:00:00,29693.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-04 07:00:00,34900.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-04 08:00:00,40232.5,-0.0,-0.0,11.5,-0.0,-0.0,1.0
2020-03-04 09:00:00,42179.0,-0.0,-0.0,87.5,-0.0,-0.0,1.0
2020-03-04 10:00:00,43042.0,-0.0,20.5,335.0,-0.0,-0.0,1.0
2020-03-04 11:00:00,43486.5,-0.0,177.0,455.0,-0.0,-0.0,1.0
2020-03-04 12:00:00,43353.5,-0.0,336.0,455.0,-0.0,-0.0,1.0
2020-03-04 13:00:00,42686.5,-0.0,481.5,455.0,-0.0,-0.0,1.0
2020-03-04 14:00:00,42115.5,-0.0,535.0,455.0,-0.0,-0.0,1.0
2020-03-04 15:00:00,41769.0,-0.0,485.0,455.0,-0.0,-0.0,1.0
2020-03-04 16:00:00,42135.0,-0.0,535.5,455.0,-0.0,-0.0,1.0
2020-03-04 17:00:00,42991.5,-0.0,441.0,455.0,-0.0,-0.0,1.0
2020-03-04 18:00:00,44090.0,-0.0,438.5,445.0,-0.0,-0.0,1.0
2020-03-04 19:00:00,45148.0,-0.0,514.5,455.0,-0.0,-0.0,1.0
2020-03-04 20:00:00,43974.0,-0.0,468.0,455.0,-0.0,-0.0,1.0
2020-03-04 21:00:00,41939.5,-0.0,535.5,455.0,-0.0,-0.0,1.0
2020-03-04 22:00:00,37917.5,-0.0,512.0,455.0,-0.0,-0.0,1.0
2020-03-04 23:00:00,33740.5,-0.0,535.5,455.0,-0.0,-0.0,1.0
2020-03-05 00:00:00,31430.5,-0.0,535.5,455.0,-0.0,-0.0,1.0
2020-03-05 01:00:00,31588.5,-0.0,535.5,455.0,-0.0,-0.0,1.0
2020-03-05 02:00:00,31429.0,-0.0,535.5,455.0,-0.0,-0.0,1.0
2020-03-05 03:00:00,30700.5,-0.0,535.5,455.0,-0.0,-0.0,1.0
2020-03-05 04:00:00,29913.5,-0.0,535.5,455.0,-0.0,-0.0,1.0
2020-03-05 05:00:00,29613.5,-0.0,482.5,455.0,-0.0,-0.0,1.0
2020-03-05 06:00:00,29526.0,899.0,252.0,381.5,128.0,-0.0,1.0
2020-03-05 07:00:00,34535.0,339.5,71.0,224.5,353.0,-0.0,1.0
2020-03-05 08:00:00,40024.5,-0.0,314.0,412.5,-0.0,-0.0,1.0
2020-03-05 09:00:00,42449.0,-0.0,528.0,456.0,-0.0,-0.0,1.0
2020-03-05 10:00:00,44096.0,-0.0,535.5,456.0,-0.0,-0.0,1.0
2020-03-05 11:00:00,44348.5,-0.0,535.0,456.0,-0.0,-0.0,1.0
2020-03-05 12:00:00,44826.5,-0.0,536.0,456.0,-0.0,-0.0,1.0
2020-03-05 13:00:00,44652.0,-0.0,535.5,456.0,-0.0,-0.0,1.0
2020-03-05 14:00:00,44130.5,-0.0,535.5,456.0,-0.0,-0.0,1.0
2020-03-05 15:00:00,43525.5,-0.0,535.5,456.0,-0.0,-0.0,1.0
2020-03-05 16:00:00,43258.5,-0.0,521.5,454.0,-0.0,-0.0,1.0
2020-03-05 17:00:00,44119.0,-0.0,399.0,392.5,-0.0,-0.0,1.0
2020-03-05 18:00:00,45480.5,-0.0,294.0,303.5,-0.0,-0.0,1.0
2020-03-05 19:00:00,46790.0,-0.0,63.0,183.0,-0.0,-0.0,1.0
2020-03-05 20:00:00,45088.5,-0.0,27.5,276.5,-0.0,-0.0,1.0
2020-03-05 21:00:00,42233.0,-0.0,19.0,174.5,-0.0,-0.0,1.0
2020-03-05 22:00:00,38446.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-05 23:00:00,34510.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-06 00:00:00,30829.0,-0.0,19.0,79.5,-0.0,-0.0,1.0
2020-03-06 01:00:00,30267.5,-0.0,-0.0,1.0,-0.0,-0.0,1.0
2020-03-06 02:00:00,30278.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-06 03:00:00,29594.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-06 04:00:00,29292.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-06 05:00:00,28938.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-06 06:00:00,29533.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-06 07:00:00,34694.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-06 08:00:00,40240.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-06 09:00:00,42549.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-06 10:00:00,43722.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-06 11:00:00,43543.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-06 12:00:00,43363.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-06 13:00:00,42712.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-06 14:00:00,41387.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-06 15:00:00,40498.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-06 16:00:00,39836.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-06 17:00:00,40563.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-06 18:00:00,42196.0,-0.0,-0.0,46.5,-0.0,-0.0,1.0
2020-03-06 19:00:00,43948.5,-0.0,-0.0,308.0,-0.0,-0.0,1.0
2020-03-06 20:00:00,42429.0,-0.0,142.0,455.0,-0.0,-0.0,1.0
2020-03-06 21:00:00,39601.5,-0.0,275.5,428.5,-0.0,-0.0,1.0
2020-03-06 22:00:00,36440.5,-0.0,146.0,184.5,-0.0,-0.0,1.0
2020-03-06 23:00:00,32887.0,-0.0,185.0,183.5,-0.0,-0.0,1.0
2020-03-07 00:00:00,29820.0,-0.0,40.0,144.5,-0.0,-0.0,1.0
2020-03-07 01:00:00,29256.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-07 02:00:00,28694.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-07 03:00:00,27543.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-07 04:00:00,26776.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-07 05:00:00,26289.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-07 06:00:00,27135.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-07 07:00:00,28840.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-07 08:00:00,31669.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-07 09:00:00,35311.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-07 10:00:00,37660.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-07 11:00:00,38941.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-07 12:00:00,38837.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-07 13:00:00,38309.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-07 14:00:00,37243.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-07 15:00:00,36676.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-07 16:00:00,36419.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-07 17:00:00,37023.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-07 18:00:00,38698.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-07 19:00:00,40324.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-07 20:00:00,38973.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-07 21:00:00,36426.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-07 22:00:00,33813.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-07 23:00:00,31140.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-08 00:00:00,28571.5,125.0,-0.0,-0.0,72.5,-0.0,1.0
2020-03-08 01:00:00,28689.0,104.0,-0.0,2.5,27.5,-0.0,1.0
2020-03-08 02:00:00,28826.0,244.0,-0.0,5.5,136.5,-0.0,1.0
2020-03-08 03:00:00,28047.5,249.0,-0.0,10.5,351.0,-0.0,1.0
2020-03-08 04:00:00,27029.0,281.5,-0.0,-0.0,215.5,-0.0,1.0
2020-03-08 05:00:00,26452.5,428.0,-0.0,-0.0,330.5,-0.0,1.0
2020-03-08 06:00:00,26466.5,233.0,-0.0,-0.0,61.5,-0.0,1.0
2020-03-08 07:00:00,27382.5,1.0,-0.0,32.5,-0.0,-0.0,1.0
2020-03-08 08:00:00,28577.0,145.5,-0.0,50.0,-0.0,-0.0,1.0
2020-03-08 09:00:00,31134.5,1.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-08 10:00:00,33821.5,-0.0,-0.0,46.0,-0.0,-0.0,1.0
2020-03-08 11:00:00,35693.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-08 12:00:00,36240.0,-0.0,-0.0,57.0,-0.0,-0.0,1.0
2020-03-08 13:00:00,36694.0,-0.0,-0.0,47.5,-0.0,-0.0,1.0
2020-03-08 14:00:00,36857.0,-0.0,-0.0,2.5,-0.0,-0.0,1.0
2020-03-08 15:00:00,35527.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-08 16:00:00,35469.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-08 17:00:00,36552.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-08 18:00:00,38177.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-08 19:00:00,39841.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-08 20:00:00,38991.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-08 21:00:00,36836.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-08 22:00:00,33937.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-08 23:00:00,30641.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-09 00:00:00,27504.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-09 01:00:00,27070.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-09 02:00:00,26889.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-09 03:00:00,26591.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-09 04:00:00,26086.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-09 05:00:00,25780.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-09 06:00:00,27109.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-09 07:00:00,32389.0,100.5,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-09 08:00:00,37820.5,-0.0,-0.0,148.0,-0.0,-0.0,1.0
2020-03-09 09:00:00,40125.0,-0.0,122.0,397.0,-0.0,-0.0,1.0
2020-03-09 10:00:00,41229.5,204.5,287.5,418.5,-0.0,-0.0,1.0
2020-03-09 11:00:00,41359.0,-0.0,59.5,176.0,-0.0,-0.0,1.0
2020-03-09 12:00:00,41974.5,-0.0,-0.0,-0.0,125.0,-0.0,1.0
2020-03-09 13:00:00,42107.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-09 14:00:00,41686.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-09 15:00:00,41371.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-09 16:00:00,41765.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-09 17:00:00,43527.5,356.5,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-09 18:00:00,44845.5,594.0,-0.0,-0.0,347.0,-0.0,1.0
2020-03-09 19:00:00,45426.5,-0.0,-0.0,-0.0,287.0,-0.0,1.0
2020-03-09 20:00:00,44132.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-09 21:00:00,40921.5,292.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-09 22:00:00,36815.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-09 23:00:00,32576.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-10 00:00:00,29315.5,-0.0,-0.0,-0.0,37.5,-0.0,1.0
2020-03-10 01:00:00,29241.5,111.0,-0.0,-0.0,1.0,-0.0,1.0
2020-03-10 02:00:00,28812.5,243.0,-0.0,-0.0,230.5,-0.0,1.0
2020-03-10 03:00:00,27953.0,525.0,-0.0,-0.0,220.0,-0.0,1.0
2020-03-10 04:00:00,27257.5,502.0,-0.0,-0.0,534.0,-0.0,1.0
2020-03-10 05:00:00,26769.5,280.5,-0.0,-0.0,536.5,-0.0,1.0
2020-03-10 06:00:00,27845.5,201.5,-0.0,-0.0,4.0,353.5,1.0
2020-03-10 07:00:00,32698.0,1.5,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-10 08:00:00,37897.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-10 09:00:00,39893.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-10 10:00:00,41220.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-10 11:00:00,41460.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-10 12:00:00,41647.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-10 13:00:00,41803.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-10 14:00:00,41708.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-10 15:00:00,40958.5,-0.0,-0.0,27.5,-0.0,-0.0,1.0
2020-03-10 16:00:00,40502.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-10 17:00:00,41245.0,-0.0,-0.0,1.0,-0.0,-0.0,1.0
2020-03-10 18:00:00,42467.0,-0.0,-0.0,76.0,-0.0,-0.0,1.0
2020-03-10 19:00:00,43518.5,-0.0,129.5,188.0,-0.0,-0.0,1.0
2020-03-10 20:00:00,42135.5,-0.0,375.0,275.5,-0.0,-0.0,1.0
2020-03-10 21:00:00,39667.0,-0.0,499.5,232.5,-0.0,-0.0,1.0
2020-03-10 22:00:00,36309.0,-0.0,274.5,125.0,-0.0,-0.0,1.0
2020-03-10 23:00:00,32147.0,-0.0,34.0,-0.0,-0.0,-0.0,1.0
2020-03-11 00:00:00,28964.5,-0.0,-0.0,87.0,-0.0,-0.0,1.0
2020-03-11 01:00:00,28639.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-11 02:00:00,28467.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-11 03:00:00,27628.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-11 04:00:00,27133.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-11 05:00:00,26792.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-11 06:00:00,28021.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-11 07:00:00,32736.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-11 08:00:00,38169.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-11 09:00:00,40150.5,-0.0,-0.0,8.5,-0.0,-0.0,1.0
2020-03-11 10:00:00,41137.5,-0.0,-0.0,131.0,-0.0,-0.0,1.0
2020-03-11 11:00:00,41216.0,-0.0,-0.0,292.0,-0.0,-0.0,1.0
2020-03-11 12:00:00,41354.0,-0.0,-0.0,149.0,-0.0,-0.0,1.0
2020-03-11 13:00:00,40936.0,-0.0,-0.0,13.0,-0.0,-0.0,1.0
2020-03-11 14:00:00,39902.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-11 15:00:00,38932.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-11 16:00:00,38949.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-11 17:00:00,40114.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-11 18:00:00,41694.5,-0.0,-0.0,131.0,-0.0,-0.0,1.0
2020-03-11 19:00:00,42989.0,-0.0,-0.0,192.0,-0.0,-0.0,1.0
2020-03-11 20:00:00,42245.5,-0.0,-0.0,132.0,-0.0,-0.0,1.0
2020-03-11 21:00:00,40108.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-11 22:00:00,36522.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-11 23:00:00,32962.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-12 00:00:00,30327.5,-0.0,-0.0,22.5,-0.0,-0.0,1.0
2020-03-12 01:00:00,29668.0,-0.0,-0.0,243.5,-0.0,-0.0,1.0
2020-03-12 02:00:00,29304.0,-0.0,-0.0,271.0,-0.0,-0.0,1.0
2020-03-12 03:00:00,28537.5,-0.0,-0.0,124.5,-0.0,-0.0,1.0
2020-03-12 04:00:00,27784.5,-0.0,-0.0,92.5,-0.0,-0.0,1.0
2020-03-12 05:00:00,27372.0,416.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-12 06:00:00,28601.0,4.5,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-12 07:00:00,33418.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-12 08:00:00,39031.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-12 09:00:00,41208.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-12 10:00:00,42258.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-12 11:00:00,42269.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-12 12:00:00,43029.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-12 13:00:00,42691.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-12 14:00:00,41968.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-12 15:00:00,40963.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-12 16:00:00,40718.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-12 17:00:00,41773.5,-0.0,-0.0,37.0,-0.0,-0.0,1.0
2020-03-12 18:00:00,42649.5,-0.0,-0.0,104.0,-0.0,-0.0,1.0
2020-03-12 19:00:00,44293.0,-0.0,-0.0,112.5,-0.0,-0.0,1.0
2020-03-12 20:00:00,43753.0,-0.0,-0.0,281.5,-0.0,-0.0,1.0
2020-03-12 21:00:00,41475.5,-0.0,10.0,250.5,-0.0,-0.0,1.0
2020-03-12 22:00:00,37618.0,-0.0,-0.0,37.0,-0.0,-0.0,1.0
2020-03-12 23:00:00,33632.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-13 00:00:00,30709.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-13 01:00:00,30055.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-13 02:00:00,29701.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-13 03:00:00,28717.0,-0.0,11.0,-0.0,-0.0,-0.0,1.0
2020-03-13 04:00:00,27746.5,-0.0,0.5,159.0,-0.0,-0.0,1.0
2020-03-13 05:00:00,27432.0,-0.0,27.5,128.5,-0.0,-0.0,1.0
2020-03-13 06:00:00,28702.5,-0.0,21.5,-0.0,-0.0,-0.0,1.0
2020-03-13 07:00:00,33151.5,-0.0,242.5,86.5,-0.0,-0.0,1.0
2020-03-13 08:00:00,38551.5,-0.0,491.0,335.5,-0.0,-0.0,1.0
2020-03-13 09:00:00,40585.5,-0.0,535.5,456.0,-0.0,-0.0,1.0
2020-03-13 10:00:00,41214.5,-0.0,535.5,456.0,-0.0,-0.0,1.0
2020-03-13 11:00:00,41790.0,-0.0,532.0,456.0,-0.0,-0.0,1.0
2020-03-13 12:00:00,42010.0,-0.0,453.5,453.5,-0.0,-0.0,1.0
2020-03-13 13:00:00,42004.5,-0.0,170.5,365.5,-0.0,-0.0,1.0
2020-03-13 14:00:00,40923.0,-0.0,0.5,189.0,-0.0,-0.0,1.0
2020-03-13 15:00:00,40056.0,-0.0,-0.0,156.0,-0.0,-0.0,1.0
2020-03-13 16:00:00,39395.0,-0.0,-0.0,230.0,-0.0,-0.0,1.0
2020-03-13 17:00:00,39772.5,-0.0,-0.0,162.5,-0.0,-0.0,1.0
2020-03-13 18:00:00,41087.0,-0.0,-0.0,189.0,-0.0,-0.0,1.0
2020-03-13 19:00:00,42766.0,-0.0,30.5,210.5,-0.0,-0.0,1.0
2020-03-13 20:00:00,41810.0,-0.0,247.0,411.5,-0.0,-0.0,1.0
2020-03-13 21:00:00,39495.5,-0.0,354.0,456.0,-0.0,-0.0,1.0
2020-03-13 22:00:00,36053.0,-0.0,130.5,385.5,-0.0,-0.0,1.0
2020-03-13 23:00:00,32650.0,-0.0,269.0,315.5,-0.0,-0.0,1.0
2020-03-14 00:00:00,29718.0,-0.0,183.5,438.0,-0.0,-0.0,1.0
2020-03-14 01:00:00,28943.5,-0.0,2.0,221.0,-0.0,-0.0,1.0
2020-03-14 02:00:00,28287.0,-0.0,-0.0,237.0,-0.0,-0.0,1.0
2020-03-14 03:00:00,28167.5,-0.0,-0.0,41.0,-0.0,-0.0,1.0
2020-03-14 04:00:00,27121.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-14 05:00:00,26413.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-14 06:00:00,26708.0,-0.0,-0.0,-0.0,-0.0,18.0,1.0
2020-03-14 07:00:00,28075.0,-0.0,-0.0,139.0,-0.0,-0.0,1.0
2020-03-14 08:00:00,30749.0,-0.0,101.5,385.5,-0.0,-0.0,1.0
2020-03-14 09:00:00,34054.5,-0.0,11.0,266.0,-0.0,-0.0,1.0
2020-03-14 10:00:00,36210.0,-0.0,-0.0,47.0,-0.0,-0.0,1.0
2020-03-14 11:00:00,37120.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-14 12:00:00,37633.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-14 13:00:00,37981.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
2020-03-14 14:00:00,37161.5,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
