name,Drax - coal units,Ratcliffe,Cottam,West Burton,Eggborough,Rugeley,Aberthaw B,Fiddler`s Ferry,Severn Power,Baglan Bay CCGT,Sutton Bridge,Barry,Glanford Brigg,Killingholme,Langage,Peterborough,South Humber Bank,Corby,Castleford,Connahs Quay,Cottam Development Centre,Enfield,Grain CHP *,Sandbach,Thornhill,West Burton CCGT,Deeside,Saltend,Coryton,Rocksavage,Spalding,Marchwood,Didcot B,Great Yarmouth,Little Barford,Pembroke,Staythorpe C,Medway,Peterhead,Keadby,Damhead Creek,Rye House,Shoreham,Blackburn,Seabank 1,Seabank 2,Baglan Bay OCGT,Barkantine Heat & Power Company *,London Heat & Power Company *,Fellside CHP *,Chippenham,Pilkington - Greengate *,Wilton GT2,Wilton GT1 *,Knapton,VPI Immingham *,Burghfield,Chickerell,Drax GT,Grain GT,Ratcliffe GT,Taylor's Lane GT,West Burton GT,Rugeley GT,Aberthaw GT,Cowes,Didcot GT,Little Barford GT,Fiddler`s Ferry GT,Keadby GT,Indian Queens,Five Oaks,Thatcham,Arnish,Barra,Bowmore,Kirkwall,Lerwick,"Loch Carnan, South Uist",Stornoway,Tiree
2016-12-01 10:00:00,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857
2016-12-01 11:00:00,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857
2016-12-01 12:00:00,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857
2016-12-01 13:00:00,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857
2016-12-01 14:00:00,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857
2016-12-01 15:00:00,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857
2016-12-01 16:00:00,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857
2016-12-01 17:00:00,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857
2016-12-01 18:00:00,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857
2016-12-01 19:00:00,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857
2016-12-01 20:00:00,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857
2016-12-01 21:00:00,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,44.605064273714284,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,37.127190064,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857,88.31305214542857
