SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW
28-Oct-17,25,28144,28056,29244,29156,26152,2906,5305,2480,12372,0,5,6,955,908,-361,-234,942,912,-360,-234
28-Oct-17,26,27789,27669,28873,28746,25871,2963,5305,2950,12372,0,5,6,957,904,-336,-243,942,902,-330,-244
28-Oct-17,27,27149,27020,28144,28014,25257,3007,5305,2980,12372,0,5,6,797,905,-265,-225,784,912,-263,-226
28-Oct-17,28,26930,26775,27889,27729,25060,3050,5305,2580,12372,0,5,6,794,922,-196,-258,784,920,-189,-259
28-Oct-17,29,26882,26717,27757,27590,25071,3055,5305,2010,12372,0,5,6,810,916,-136,-234,798,920,-134,-233
28-Oct-17,30,26854,26685,27725,27555,25067,3059,5305,1860,12372,0,5,6,796,914,-136,-230,799,916,-134,-229
28-Oct-17,31,27060,26844,27887,27671,25281,3065,5305,1580,12372,0,5,6,1165,927,-135,-187,1149,933,-134,-187
28-Oct-17,32,27510,27355,28283,28127,25737,3071,5305,1320,12372,0,6,6,1137,922,-135,-132,1150,910,-134,-133
28-Oct-17,33,28468,28273,29265,29066,26619,3116,5305,957,12372,0,8,8,1975,159,-127,-162,1958,139,-124,-162
28-Oct-17,34,29790,29605,30290,30219,0,3161,5305,550,12372,0,0,10,0,0,0,0,1971,144,-4,-100
28-Oct-17,35,31289,31175,31893,31786,29250,3124,5305,324,12372,0,10,10,1996,943,44,-94,1971,965,43,-98
28-Oct-17,36,33069,32940,33724,33591,30940,3087,5305,58,12372,0,10,8,1996,996,-42,-103,1971,995,-40,-103
28-Oct-17,37,34279,34178,34905,34730,32060,3074,5305,2,12372,0,14,14,1996,997,-10,-102,1971,1000,-10,-107
28-Oct-17,38,33911,33734,34650,34348,31711,3060,5305,0,12372,0,10,10,1996,978,-105,-124,1969,980,-104,-120
28-Oct-17,39,32519,32344,33055,32868,30463,3050,5305,0,12372,0,10,8,1903,992,-19,-7,1880,996,-13,-7
28-Oct-17,40,31305,31122,31851,31669,29333,3040,5305,0,12372,0,10,10,1928,998,73,-36,1878,1000,77,-37
28-Oct-17,41,30189,30009,30703,30524,28296,3034,5305,0,12372,0,8,4,504,1028,80,-6,458,1030,77,-11
28-Oct-17,42,29052,28869,29563,29380,27237,3027,5305,0,12372,0,8,4,462,1018,7,-3,461,1022,5,-5
28-Oct-17,43,27852,27700,28413,28261,26137,3033,5305,0,12372,0,11,12,324,1020,-50,1,315,1023,-49,7
28-Oct-17,44,26638,26513,27148,27023,25073,3039,5305,0,12372,0,10,10,319,1007,8,122,315,1006,10,127
28-Oct-17,45,25371,25272,25950,25853,23868,3043,5305,0,12372,0,10,11,310,902,-69,165,307,898,-71,165
28-Oct-17,46,24052,23947,24609,24494,22678,3046,5305,0,12372,0,10,9,309,920,-47,186,307,920,-38,188
28-Oct-17,47,22623,22516,23140,23034,21307,3013,5305,0,12372,0,17,18,350,653,110,319,346,647,115,322
28-Oct-17,48,21308,21192,22080,21979,20036,2980,5305,0,12372,0,272,287,349,664,242,443,347,666,243,442
29-Oct-17,1,20141,20005,20944,20934,18891,2920,5305,0,12372,0,303,514,696,628,208,422,699,623,208,420
29-Oct-17,2,19206,19106,20250,20300,17945,2860,5305,0,12372,0,544,864,706,677,271,437,697,678,271,434
29-Oct-17,3,19377,19327,20972,21439,18081,2790,5305,0,12372,0,1095,1490,1279,650,272,436,1289,654,272,434
29-Oct-17,4,19715,19640,21477,21975,18474,2720,5305,0,12372,0,1262,1649,1309,643,272,429,1287,637,271,425
29-Oct-17,5,19391,19191,21407,21422,18094,2634,5305,0,12372,0,1416,2007,1265,535,272,386,1249,534,272,381
29-Oct-17,6,18864,18633,20863,21404,17553,2547,5305,0,12372,0,1399,2173,1273,555,267,363,1248,551,265,358
29-Oct-17,7,18562,18327,20553,21093,17179,2475,5305,0,12372,0,1391,2166,867,281,219,270,846,272,216,260
29-Oct-17,8,18387,18138,20372,20901,16902,2403,5305,0,12372,0,1385,2163,857,255,111,147,848,244,104,138
29-Oct-17,9,18252,17990,20538,21122,16663,2335,5305,0,12372,0,1404,2180,971,-282,69,135,959,-299,72,139
29-Oct-17,10,17884,17668,20278,20701,16336,2266,5305,0,12372,0,1451,2231,980,-343,103,284,958,-341,101,287
29-Oct-17,11,17749,17590,20107,20475,16263,2212,5305,0,12372,0,1424,2198,314,-313,-21,342,287,-315,-23,339
29-Oct-17,12,17935,17770,20250,20485,16431,2157,5305,0,12372,0,1412,2182,283,-303,19,397,290,-302,26,397
29-Oct-17,13,18471,18263,20774,20592,16957,2078,5305,0,12372,0,1413,2190,678,-290,149,388,668,-292,153,386
29-Oct-17,14,18994,18829,21008,21123,17363,1998,5305,0,12372,0,1191,1797,674,-223,183,378,668,-218,182,374
29-Oct-17,15,20380,20191,21777,21655,18668,1923,5305,0,12372,0,593,672,1281,-204,214,319,1290,-203,213,312
29-Oct-17,16,21194,21035,22284,22165,19427,1848,5305,1,12372,0,279,282,1312,-211,98,208,1259,-204,92,198
29-Oct-17,17,22471,22339,23507,23445,20609,1784,5305,46,12372,0,23,18,-396,526,-17,126,-433,554,-16,123
29-Oct-17,18,23733,23571,24856,24671,21727,1719,5305,300,12372,0,9,12,-495,627,-19,167,-454,630,-17,165
29-Oct-17,19,25424,25211,26032,25822,23233,1694,5305,719,12372,0,8,11,558,887,50,130,563,898,53,127
29-Oct-17,20,26476,26269,27084,26879,24070,1669,5305,1170,12372,0,8,10,579,909,14,86,576,912,16,86
29-Oct-17,21,27523,27303,28131,27912,24947,1666,5305,1590,12372,0,8,9,1496,897,52,74,1519,896,53,70
29-Oct-17,22,27807,27565,28447,28210,25179,1662,5305,2220,12372,0,8,9,1541,873,-20,-12,1515,880,-21,-15
29-Oct-17,23,28052,27796,28859,28620,25376,1652,5305,2630,12372,0,6,8,1930,995,-106,-95,1923,998,-111,-104
29-Oct-17,24,27921,27644,28903,28628,25275,1641,5305,3050,12372,0,5,5,1947,996,-197,-180,1922,998,-197,-182
29-Oct-17,25,27817,27563,28869,28619,25159,1610,5305,3640,12372,0,4,5,1993,999,-227,-221,1970,1000,-227,-226
29-Oct-17,26,27843,27562,28972,28689,25125,1579,5305,4000,12372,0,4,5,1996,1000,-229,-296,1971,999,-228,-294
29-Oct-17,27,27950,27789,28550,28868,0,1568,5305,3930,12372,0,0,3,0,0,0,0,1971,1000,-247,-226
29-Oct-17,28,28252,27990,29278,29015,25467,1556,5305,3940,12372,0,3,3,1996,1000,-248,-175,1971,1000,-247,-175
29-Oct-17,29,28230,27957,29295,29023,25419,1509,5305,4070,12372,0,3,5,1995,999,-258,-204,1971,1000,-256,-206
29-Oct-17,30,28127,27852,29217,28941,25288,1462,5305,3950,12372,0,3,5,1995,999,-258,-229,1971,999,-256,-229
29-Oct-17,31,28402,28207,29451,29256,25551,1407,5305,3590,12372,0,3,3,1995,1000,-253,-193,1971,1000,-251,-193
29-Oct-17,32,28989,28745,29963,29716,26101,1352,5305,2800,12372,0,2,3,1995,999,-217,-155,1971,1000,-213,-155
29-Oct-17,33,30146,29942,31124,30919,27147,1275,5305,1940,12372,0,6,5,1887,544,-211,-161,1859,520,-210,-160
29-Oct-17,34,31620,31408,32553,32348,28552,1197,5305,1450,12372,0,8,13,1881,485,-188,-137,1860,487,-187,-141
29-Oct-17,35,33399,33186,34362,34153,30184,1170,5305,685,12372,0,8,13,1945,616,-283,-72,1922,618,-288,-69
29-Oct-17,36,35951,35778,36935,36756,32419,1143,5305,129,12372,7,7,4,1945,664,-377,25,1922,672,-375,28
29-Oct-17,37,38573,38348,39534,39306,34722,1120,5305,5,12372,64,9,4,1946,972,-352,72,1922,984,-351,73
29-Oct-17,38,38911,38582,39930,39609,35026,1097,5305,0,12372,141,9,12,1945,976,-370,-40,1922,980,-367,-48
29-Oct-17,39,38289,37963,39363,39043,34496,1073,5305,0,12372,157,11,15,1994,965,-341,-122,1971,966,-339,-126
29-Oct-17,40,37480,37125,38705,38355,33752,1049,5305,0,12372,49,11,12,1996,984,-380,-234,1971,987,-380,-236
29-Oct-17,41,36534,36149,37900,37518,32914,1012,5305,0,12372,28,7,7,1965,1015,-412,-347,1942,1017,-411,-351
29-Oct-17,42,35308,34973,36716,36376,31789,974,5305,0,12372,7,9,11,1936,1014,-415,-384,1886,1019,-413,-380
29-Oct-17,43,34370,34099,35818,35546,30890,933,5305,0,12372,0,7,9,688,1016,-415,-426,647,1016,-413,-426
29-Oct-17,44,33118,32848,34622,34352,29790,892,5305,0,12372,0,8,11,513,1016,-415,-481,480,1021,-413,-478
29-Oct-17,45,31959,31673,34282,34018,28706,857,5305,0,12372,4,3,1,-913,995,-403,-404,-946,998,-400,-395
29-Oct-17,46,30187,29877,32342,32012,27103,821,5305,0,12372,6,10,13,-958,982,-326,-261,-942,985,-321,-254
29-Oct-17,47,28943,28554,30790,30829,25936,793,5305,0,12372,0,4,3,-854,1011,-228,-161,-854,1017,-221,-165
29-Oct-17,48,27238,26836,28688,28977,24339,765,5305,0,12372,0,9,9,-585,1016,-107,-149,-527,1016,-99,-145
29-Oct-17,49,25598,25185,26475,26074,22807,729,5305,0,12372,0,277,287,1273,910,45,0,1326,906,50,4
29-Oct-17,50,24556,24315,25457,25220,21858,692,5305,0,12372,0,301,306,1612,900,108,146,1587,901,110,149
30-Oct-17,1,24423,24092,25641,25325,21815,674,5305,0,12372,0,618,631,1245,893,134,195,1213,895,134,193
30-Oct-17,2,24332,24017,25583,25277,21854,655,5305,0,12372,0,651,660,1229,897,207,214,1215,899,213,212
30-Oct-17,3,23962,23719,25743,25647,21579,646,5305,0,12372,0,1181,1202,1253,903,289,243,1239,907,289,241
30-Oct-17,4,23426,23165,25426,25369,21097,637,5305,0,12372,0,1400,1534,1254,901,293,296,1239,902,291,294
30-Oct-17,5,23040,22767,25237,25094,20725,632,5305,0,12372,0,1597,1726,1304,897,247,323,1289,897,244,319
30-Oct-17,6,22821,22552,25024,24879,20415,626,5305,0,12372,0,1603,1727,1305,906,143,250,1288,910,137,243
30-Oct-17,7,22816,22555,24899,24870,20317,624,5305,0,12372,0,1483,1606,1305,924,63,199,1288,924,64,197
30-Oct-17,8,22540,22281,24726,24592,20031,622,5305,0,12372,0,1586,1711,1305,902,63,215,1288,903,64,211
30-Oct-17,9,22632,22376,24807,24780,20140,614,5305,0,12372,0,1575,1803,1304,907,86,238,1288,910,87,236
30-Oct-17,10,23083,22875,25249,25274,20570,605,5305,0,12372,0,1566,1800,1317,905,89,279,1286,906,89,281
30-Oct-17,11,24196,24002,26155,26170,21615,592,5305,0,12372,0,1359,1582,943,924,158,248,929,926,164,239
30-Oct-17,12,25742,25606,27672,27658,23059,579,5305,0,12372,0,1330,1454,956,897,189,147,927,900,183,144
30-Oct-17,13,29011,29061,30217,30228,26154,558,5305,0,12372,0,606,568,523,993,109,144,514,998,108,143
30-Oct-17,14,32151,32186,32765,32800,29008,536,5305,3,12372,0,14,14,534,992,122,171,513,993,121,169
30-Oct-17,15,35296,35258,36361,36398,31885,534,5305,172,12372,0,6,8,-459,1023,0,106,-488,1024,-4,99
30-Oct-17,16,36595,36459,37734,37629,33045,531,5305,768,12372,0,6,6,-493,997,-40,3,-484,996,-39,-1
30-Oct-17,17,37265,37106,38554,38396,33672,540,5305,1450,12372,0,6,10,-662,995,-21,19,-663,999,-18,19
30-Oct-17,18,37147,36968,38442,38259,33572,548,5305,2060,12372,0,6,10,-670,989,-19,16,-663,990,-16,13
30-Oct-17,19,37197,37016,38727,38825,33557,558,5305,2730,12372,0,6,6,-899,498,0,-25,-901,474,-1,-29
30-Oct-17,20,36875,36700,38605,38634,33207,567,5305,3260,12372,0,7,8,-977,416,-82,-64,-978,415,-83,-70
30-Oct-17,21,36221,36054,38878,38728,32526,582,5305,3790,12372,0,4,6,-1797,289,-125,-131,-1805,286,-124,-134
30-Oct-17,22,35810,35667,38512,38353,32112,596,5305,4060,12372,0,2,4,-1827,287,-125,-148,-1802,287,-124,-149
30-Oct-17,23,35614,35497,38556,38437,31921,607,5305,4160,12372,0,2,2,-2027,296,-140,-173,-2010,296,-139,-175
30-Oct-17,24,35494,35373,38482,38343,31841,617,5305,4220,12372,0,1,2,-2043,297,-142,-202,-2017,295,-140,-204
30-Oct-17,25,35611,35482,37905,37735,31975,639,5305,4120,12372,0,1,2,-1368,203,-142,-183,-1319,200,-140,-184
30-Oct-17,26,35535,35367,37806,37627,31923,660,5305,3970,12372,0,2,2,-1334,199,-142,-193,-1323,191,-140,-192
30-Oct-17,27,35372,35188,37727,37592,31838,675,5305,3760,12372,0,2,2,-1490,3,-106,-157,-1478,-1,-103,-156
30-Oct-17,28,35400,35242,37696,37585,31936,689,5305,3490,12372,0,2,4,-1496,0,-62,-136,-1477,-1,-60,-136
30-Oct-17,29,35719,35609,37969,37883,32283,700,5305,3150,12372,0,1,3,-1476,0,-96,-77,-1464,-1,-94,-76
30-Oct-17,30,36236,35986,38466,38211,32825,711,5305,2400,12372,0,2,4,-1511,0,-67,-50,-1458,-1,-64,-53
30-Oct-17,31,36885,36652,37951,37696,33520,746,5305,1530,12372,0,3,6,-102,-273,-62,-26,-68,-286,-60,-29
30-Oct-17,32,38280,38093,39286,39160,34962,781,5305,812,12372,0,6,8,52,-293,-44,-63,81,-283,-42,-66
30-Oct-17,33,40307,40267,41069,41081,36825,810,5305,171,12372,0,8,10,1449,-3,-61,-90,1473,-1,-60,-96
30-Oct-17,34,42980,42942,43811,43821,39253,839,5305,7,12372,0,8,0,1492,0,-57,-166,1468,-1,-55,-166
30-Oct-17,35,44796,44729,45613,45546,40824,875,5305,0,12372,0,8,0,1931,767,-60,-149,1930,809,-61,-152
30-Oct-17,36,44964,44896,45887,45819,40959,911,5305,0,12372,0,4,2,1969,982,-121,-198,1926,985,-120,-197
30-Oct-17,37,44531,44416,45379,45256,40549,955,5305,0,12372,0,7,3,1494,994,-113,-128,1477,996,-111,-123
30-Oct-17,38,43936,43740,44722,44532,40045,999,5305,0,12372,0,10,14,1492,984,-130,-46,1436,986,-131,-48
30-Oct-17,39,42568,42379,43392,43206,38839,1026,5305,0,12372,0,10,14,594,776,-152,-62,588,763,-148,-64
30-Oct-17,40,41229,41021,41935,41728,37678,1052,5305,0,12372,0,11,11,592,754,-95,13,547,762,-93,16
30-Oct-17,41,39718,39461,41606,41426,36250,1073,5305,0,12372,0,9,10,-1148,994,-131,17,-1185,1001,-132,16
30-Oct-17,42,37853,37663,39898,39700,34550,1094,5305,0,12372,0,8,10,-1233,986,-182,-22,-1214,989,-181,-23
30-Oct-17,43,35987,35690,38143,37843,32828,1113,5305,0,12372,0,7,8,-1432,1021,-117,16,-1425,1023,-112,17
30-Oct-17,44,33687,33329,35908,35537,30757,1132,5305,0,12372,0,8,10,-1454,968,-133,-26,-1448,966,-133,-30
30-Oct-17,45,31241,30897,33986,33649,28489,1153,5305,0,12372,0,7,9,-2011,987,-33,-94,-2000,993,-24,-96
30-Oct-17,46,29157,28804,31701,31454,26574,1174,5305,0,12372,0,6,5,-1910,1009,140,-28,-1848,1010,145,-22
30-Oct-17,47,27042,26630,28185,27536,24645,1177,5305,0,12372,0,290,305,-253,1007,201,121,-206,1012,201,128
30-Oct-17,48,25738,25455,26747,26438,23445,1180,5305,0,12372,0,390,411,-19,1004,247,262,3,1004,249,263
31-Oct-17,1,25201,24885,27003,26823,22995,1200,5305,0,12372,0,1202,1225,1275,894,290,357,1300,891,291,361
31-Oct-17,2,25236,24931,27272,27026,23097,1220,5305,0,12372,0,1436,1439,1320,883,296,466,1299,886,296,462
31-Oct-17,3,24807,24443,26957,26594,22757,1228,5305,0,12372,0,1550,1552,1347,877,296,472,1334,879,296,465
31-Oct-17,4,24189,23779,26328,26077,22236,1235,5305,0,12372,0,1539,1675,1349,878,296,397,1334,879,296,388
31-Oct-17,5,23582,23215,25694,25511,21676,1257,5305,0,12372,0,1512,1682,1330,879,296,265,1315,879,296,256
31-Oct-17,6,23382,23031,25515,25319,21416,1278,5305,0,12372,0,1533,1688,1347,878,296,185,1314,879,296,181
31-Oct-17,7,22984,22639,25106,24917,20982,1288,5305,0,12372,0,1522,1678,881,878,296,182,869,879,296,178
31-Oct-17,8,22670,22285,24791,24562,20712,1298,5305,0,12372,0,1521,1676,901,878,296,122,867,879,296,118
31-Oct-17,9,22529,22223,24571,24483,20607,1319,5305,0,12372,0,1442,1598,296,866,296,184,286,867,296,186
31-Oct-17,10,22767,22500,24870,24757,20850,1340,5305,0,12372,0,1503,1660,306,848,296,248,285,848,296,247
31-Oct-17,11,23600,23384,25475,25248,21622,1348,5305,0,12372,0,1269,1287,-6,847,296,322,-9,849,296,326
31-Oct-17,12,25099,24891,26928,26820,23028,1355,5305,0,12372,0,1229,1243,12,901,296,453,-29,903,295,452
31-Oct-17,13,28190,28197,31018,31386,25948,1383,5305,0,12372,0,461,416,-1767,846,297,472,-1796,848,296,465
31-Oct-17,14,31452,31370,34102,34011,28933,1411,5305,0,12372,0,13,18,-2037,834,297,471,-2013,837,296,464
31-Oct-17,15,34515,34375,37164,37018,31652,1440,5305,26,12372,0,12,20,-2037,808,296,429,-2013,809,294,422
31-Oct-17,16,35850,35614,38500,38256,32886,1469,5305,176,12372,0,11,16,-2039,798,281,370,-2013,803,280,365
31-Oct-17,17,36604,36346,39253,38988,33560,1521,5305,417,12372,0,11,12,-2038,830,238,321,-2013,829,232,314
31-Oct-17,18,36499,36229,39149,38869,33484,1573,5305,733,12372,0,11,16,-2039,820,153,229,-2013,824,152,222
31-Oct-17,19,36560,36352,39125,38903,33463,1614,5305,1050,12372,0,10,12,-1955,963,132,126,-1927,972,127,124
31-Oct-17,20,36301,36065,38862,38622,33237,1654,5305,1340,12372,0,11,13,-1950,941,53,166,-1928,943,53,163
31-Oct-17,21,36089,35835,38750,38488,33006,1699,5305,1790,12372,0,7,11,-2037,951,-17,153,-2013,953,-16,151
31-Oct-17,22,36212,35980,38890,38647,33209,1743,5305,2060,12372,0,6,10,-2038,946,-34,164,-2013,952,-33,159
31-Oct-17,23,36380,35999,39025,38633,33357,1780,5305,2100,12372,0,6,8,-2039,956,21,122,-2013,955,25,121
31-Oct-17,24,36248,35902,38893,38536,33236,1817,5305,2030,12372,0,6,10,-2039,936,28,94,-2013,940,29,90
31-Oct-17,25,36278,35934,38920,38667,33254,1847,5305,2380,12372,0,3,109,-2039,942,73,29,-2013,944,76,27
31-Oct-17,26,36075,35720,38715,38506,33068,1876,5305,2230,12372,0,2,161,-2038,956,71,0,-2013,957,69,-2
31-Oct-17,27,35902,35657,38559,38455,32953,1884,5305,1740,12372,0,2,156,-2039,963,-16,63,-2013,967,-16,69
31-Oct-17,28,35806,35558,38464,38358,32945,1892,5305,1360,12372,0,2,162,-2038,933,-18,78,-2013,938,-16,73
31-Oct-17,29,36037,35757,38696,38558,33172,1896,5305,1170,12372,0,2,161,-2039,944,-18,0,-2013,944,-16,-2
31-Oct-17,30,36221,35902,38923,38750,33335,1899,5305,905,12372,0,2,161,-2038,963,-39,-23,-2013,967,-39,-26
31-Oct-17,31,36546,36278,39237,39111,33565,1880,5305,588,12372,0,4,163,-2039,887,-48,46,-2013,890,-47,49
31-Oct-17,32,37686,37437,40408,40321,34683,1861,5305,262,12372,0,6,115,-2024,931,-92,130,-1986,931,-95,135
31-Oct-17,33,39310,39019,41407,41074,36159,1830,5305,53,12372,0,10,12,-1271,772,-216,216,-1240,769,-219,213
31-Oct-17,34,41553,41319,43633,43400,38133,1798,5305,1,12372,0,13,15,-1223,763,-244,167,-1203,762,-241,163
31-Oct-17,35,42946,42615,44041,43668,39490,1789,5305,0,12372,0,12,12,-196,867,-287,167,-154,873,-289,162
31-Oct-17,36,42681,42170,43838,43329,39306,1780,5305,0,12372,0,9,7,-150,894,-398,58,-157,900,-400,55
31-Oct-17,37,41877,41489,43078,42692,38648,1789,5305,0,12372,0,9,8,-156,976,-414,-22,-150,981,-413,-29
31-Oct-17,38,40968,40572,42280,41926,37846,1797,5305,0,12372,0,8,12,-118,989,-414,-172,-154,992,-413,-179
31-Oct-17,39,40125,39764,42500,42142,37162,1792,5305,0,12372,0,8,9,-1141,982,-414,-212,-1141,982,-412,-208
31-Oct-17,40,39198,38797,41512,41085,36385,1787,5305,0,12372,0,8,13,-1175,985,-414,-117,-1179,989,-412,-114
31-Oct-17,41,38044,37768,41073,40835,35312,1789,5305,0,12372,0,5,9,-1986,964,-413,-25,-1984,966,-412,-26
31-Oct-17,42,36347,36091,39373,39099,33817,1791,5305,0,12372,0,3,8,-2037,978,-386,25,-2013,979,-381,28
31-Oct-17,43,34552,34261,37509,37208,32214,1806,5305,0,12372,0,4,6,-2038,998,-315,63,-2013,1006,-313,63
31-Oct-17,44,32593,32210,35546,35150,30473,1821,5305,0,12372,0,3,5,-2038,1021,-259,-53,-2013,1023,-252,-60
31-Oct-17,45,30476,30072,33293,32859,28540,1809,5305,0,12372,0,3,4,-2039,1017,-110,-65,-2013,1018,-102,-61
31-Oct-17,46,28448,28084,30814,30808,26665,1797,5305,0,12372,0,4,101,-1762,1000,51,82,-1686,998,56,89
31-Oct-17,47,26457,26031,27073,26807,24895,1755,5305,0,12372,0,16,221,397,742,144,234,449,733,148,238
31-Oct-17,48,24843,24691,25629,25632,23460,1713,5305,0,12372,0,186,604,630,690,185,346,616,690,184,343
01-Nov-17,1,24296,24195,25699,25833,22988,1710,5305,0,12372,0,803,1277,1201,710,185,302,1215,709,184,299
01-Nov-17,2,24172,24054,26190,26226,23024,1707,5305,0,12372,0,1418,1894,1231,724,190,303,1212,723,188,301
01-Nov-17,3,23764,23602,25773,25768,22625,1675,5305,0,12372,0,1409,1993,1343,725,161,322,1332,725,160,320
01-Nov-17,4,23088,22955,25157,25179,21981,1642,5305,0,12372,0,1469,2132,1348,736,145,413,1332,734,143,415
01-Nov-17,5,22679,22634,24813,24922,21443,1630,5305,0,12372,0,1534,2190,1394,728,126,468,1379,728,126,464
01-Nov-17,6,22583,22504,24718,24793,21208,1618,5305,0,12372,0,1535,2034,1396,700,73,454,1379,698,69,446
01-Nov-17,7,22426,22186,24564,24477,21046,1589,5305,0,12372,0,1516,1820,1395,719,-22,373,1379,717,-22,369
01-Nov-17,8,22142,21908,24265,24185,20793,1559,5305,0,12372,0,1523,1829,1395,672,12,315,1379,670,16,313
01-Nov-17,9,22176,21939,24272,24188,20840,1541,5305,0,12372,0,1496,1799,1396,628,85,383,1379,624,92,386
01-Nov-17,10,22467,22220,24556,24460,21120,1523,5305,0,12372,0,1489,1791,1396,621,163,454,1379,622,162,448
01-Nov-17,11,23336,23131,25339,25334,21867,1533,5305,0,12372,0,1403,1701,1395,733,209,492,1379,733,212,489
01-Nov-17,12,24848,24679,26784,26767,23259,1542,5305,0,12372,0,1336,1643,1395,692,247,504,1379,692,247,498
01-Nov-17,13,27992,27891,29220,29056,26098,1528,5305,0,12372,0,628,858,1396,723,287,494,1379,724,289,487
01-Nov-17,14,31132,30991,31745,31606,28969,1514,5305,0,12372,0,13,100,1373,709,282,375,1382,719,278,365
01-Nov-17,15,34073,33885,34682,34496,31591,1501,5305,38,12372,0,9,11,1992,984,154,225,1971,990,147,215
01-Nov-17,16,35021,34797,35630,35409,32410,1487,5305,291,12372,0,9,13,1994,1009,54,73,1971,1011,53,66
01-Nov-17,17,35468,35221,36168,35933,32802,1515,5305,683,12372,0,7,2,1994,1009,-18,-75,1971,1013,-21,-84
01-Nov-17,18,35290,35037,36196,35955,32679,1543,5305,1070,12372,0,9,12,1994,1015,-104,-193,1970,1018,-105,-198
01-Nov-17,19,35519,35193,36586,36267,32832,1541,5305,1450,12372,0,8,9,1994,852,-201,-258,1971,846,-204,-259
01-Nov-17,20,35265,35000,36480,36225,32544,1539,5305,1860,12372,0,9,13,1994,824,-324,-282,1971,826,-329,-284
01-Nov-17,21,34974,34701,36392,36128,32233,1550,5305,2240,12372,0,9,15,1994,811,-431,-378,1971,812,-429,-383
01-Nov-17,22,34775,34538,36208,35972,32014,1561,5305,2530,12372,0,10,17,1994,797,-368,-455,1971,797,-365,-452
01-Nov-17,23,35065,34811,36488,36235,32244,1538,5305,2740,12372,0,10,14,1993,817,-359,-454,1970,819,-357,-452
01-Nov-17,24,35228,34911,36710,36397,32362,1514,5305,2730,12372,0,7,10,1994,818,-420,-455,1970,821,-422,-452
01-Nov-17,25,35187,34873,36701,36381,32331,1509,5305,2750,12372,0,4,5,1994,828,-455,-455,1970,828,-453,-452
01-Nov-17,26,35050,34723,36565,36235,32212,1503,5305,2780,12372,0,5,8,1994,812,-455,-455,1970,814,-453,-451
01-Nov-17,27,35032,34698,36541,36201,32185,1477,5305,2570,12372,0,3,4,1994,820,-452,-454,1971,821,-449,-452
01-Nov-17,28,34987,34650,36462,36121,32192,1451,5305,2420,12372,0,5,8,1994,773,-415,-455,1971,778,-413,-452
01-Nov-17,29,35311,35007,36818,36510,32545,1410,5305,1940,12372,0,3,5,1994,823,-449,-455,1971,825,-449,-452
01-Nov-17,30,35678,35411,37191,36921,32897,1369,5305,1490,12372,0,5,9,1994,797,-454,-454,1971,796,-453,-450
01-Nov-17,31,36167,35906,37621,37354,33314,1328,5305,987,12372,0,5,6,1994,652,-455,-394,1971,645,-453,-391
01-Nov-17,32,37136,36897,38622,38382,34234,1286,5305,477,12372,0,10,13,1994,623,-454,-422,1971,625,-453,-422
01-Nov-17,33,38341,38174,39900,39735,35325,1279,5305,126,12372,0,11,13,1994,623,-454,-494,1971,625,-453,-495
01-Nov-17,34,41051,40853,42577,42367,37786,1271,5305,5,12372,0,11,8,1994,639,-454,-461,1971,640,-453,-453
01-Nov-17,35,43620,43249,45151,44779,40145,1261,5305,0,12372,0,10,11,1995,711,-455,-466,1971,711,-453,-468
01-Nov-17,36,43702,43346,45295,44934,40258,1250,5305,0,12372,0,11,11,1994,692,-454,-528,1971,692,-453,-526
01-Nov-17,37,43043,42679,44636,44268,39706,1240,5305,0,12372,0,8,9,1995,674,-454,-531,1971,675,-453,-528
01-Nov-17,38,42157,41757,43750,43347,38870,1230,5305,0,12372,0,7,10,1996,679,-455,-531,1971,682,-453,-528
01-Nov-17,39,41312,40876,42911,42469,38217,1220,5305,0,12372,0,13,3,1996,958,-454,-532,1971,968,-453,-528
01-Nov-17,40,40113,39747,41706,41338,37132,1210,5305,0,12372,0,8,9,1984,962,-454,-531,1947,963,-453,-528
01-Nov-17,41,38894,38493,40486,40079,35925,1207,5305,0,12372,0,6,4,1302,858,-455,-531,1268,856,-453,-527
01-Nov-17,42,37325,36968,38875,38512,34477,1204,5305,0,12372,0,7,13,1258,846,-455,-488,1231,847,-453,-480
01-Nov-17,43,35396,35109,36800,36501,32676,1197,5305,0,12372,0,7,8,197,844,-455,-342,152,844,-453,-334
01-Nov-17,44,33353,33066,34596,34301,30774,1189,5305,0,12372,0,3,5,153,845,-450,-190,158,847,-448,-184
01-Nov-17,45,31514,31158,32956,32621,29041,1173,5305,0,12372,0,4,5,-358,836,-385,-95,-384,837,-378,-96
01-Nov-17,46,29596,29255,30820,30630,27296,1156,5305,0,12372,0,11,159,-368,838,-235,-10,-319,837,-227,-5
01-Nov-17,47,27584,27332,28805,28712,25425,1115,5305,0,12372,0,446,634,1450,738,-175,140,1480,735,-176,145
