,Beauly,Peterhead,Errochty,Denny/Bonnybridge,Neilston,Strathaven,Torness,Eccles,Harker,Stella West,Penwortham,Deeside,Daines,Th. Marsh/Stocksbridge,Thornton/Drax/Eggborough,Keadby,Ratcliffe,Feckenham,Walpole,Bramford,Pelham,Sundon/East Claydon,Melksham,Bramley,London,Kemsley,Sellindge,Lovedean,S.W.Penisula,Netherlands,Belgium,France1,France2,Ireland,N. Ireland
1338,248.6268,350.56335,123.610214,921.37836,1088.2659,316.407,280.58078,80.81744,381.21402,2308.5156,1171.2684,2508.872,2547.043,2032.2571,1851.0542,664.12067,1604.6243,3266.1223,895.50525,1122.1296,682.98315,2296.472,3365.6165,1053.9608,7239.469,1262.7194,647.1286,1746.4889,2120.6853,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
1339,254.04071,358.197,126.301865,941.44165,1111.9631,323.29684,286.69052,82.577255,389.51508,2358.7844,1196.7731,2563.5034,2602.5056,2076.51,1891.3615,678.5821,1639.5654,3337.243,915.0052,1146.5643,697.8553,2346.4783,3438.9038,1076.9111,7397.111,1290.2155,661.22003,1784.5192,2166.8638,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
1340,250.18288,352.75742,124.38385,927.145,1095.077,318.3873,282.33685,81.32324,383.5999,2322.964,1178.599,2524.5745,2562.9841,2044.9763,1862.6394,668.27716,1614.6671,3286.564,901.11,1129.1527,687.25775,2310.8447,3386.681,1060.5573,7284.779,1270.6223,651.1788,1757.4197,2133.958,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
1341,238.26324,335.95078,118.45775,882.9724,1042.9036,303.21814,268.88528,77.44871,365.3238,2212.2896,1122.4462,2404.2944,2440.8743,1947.5461,1773.8964,636.438,1537.7384,3129.98,858.1778,1075.3557,654.5142,2200.7476,3225.327,1010.02844,6937.705,1210.0852,620.15424,1673.6897,2032.2883,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
1342,217.78375,307.07474,108.275925,807.0781,953.26263,277.15558,245.77374,70.79174,333.92307,2022.1361,1025.9684,2197.6377,2231.0732,1780.1483,1621.4243,581.73413,1405.5648,2860.9482,784.4147,982.9255,598.25665,2011.5864,2948.0999,923.21326,6341.387,1106.0745,566.85,1529.8307,1857.6067,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
1343,193.73907,273.17175,96.321594,717.9717,848.0165,246.5559,218.6388,62.975895,297.05588,1798.8796,912.69507,1955.0048,1984.7489,1583.6089,1442.4089,517.5071,1250.3817,2545.0815,697.8104,874.40436,532.2054,1789.4948,2622.6113,821.2848,5641.259,983.957,504.26624,1360.9279,1652.5154,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
1344,172.11433,242.68092,85.57038,637.8332,753.36273,219.03586,194.2348,55.946663,263.89914,1598.0927,810.822,1736.7914,1763.2156,1406.8499,1281.4104,459.74405,1110.8169,2261.0051,619.9223,776.80524,472.8018,1589.7552,2329.881,729.61475,5011.5938,874.1298,447.9811,1209.024,1468.0652,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
1345,168.18896,237.14615,83.6188,623.2863,736.18097,214.04034,189.80493,54.670696,257.88046,1561.6453,792.3298,1697.1807,1723.0022,1374.7642,1252.1855,449.25876,1085.4827,2209.439,605.7839,759.0888,462.01868,1553.4979,2276.744,712.9746,4897.2954,854.1937,437.7641,1181.4501,1434.5833,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
1346,167.44891,236.10268,83.25086,620.54376,732.94165,213.09854,188.96976,54.43014,256.74573,1554.7738,788.84344,1689.7129,1715.4208,1368.715,1246.6758,447.28195,1080.7064,2199.717,603.11835,755.7487,459.98575,1546.6624,2266.726,709.8374,4875.7466,850.4352,435.8379,1176.2516,1428.271,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
1347,167.94415,236.80096,83.497086,622.379,735.1094,213.7288,189.52866,54.59112,257.5051,1559.3722,791.1765,1694.7103,1720.4944,1372.7631,1250.3629,448.60483,1083.9027,2206.223,604.9021,757.98395,461.3462,1551.2368,2273.43,711.9368,4890.167,852.95044,437.12692,1179.7305,1432.4952,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
1348,168.81364,238.02695,83.929375,625.60126,738.9152,214.83533,190.5099,54.873753,258.83826,1567.4454,795.27264,1703.4844,1729.4017,1379.8702,1256.8364,450.92737,1089.5144,2217.645,608.0339,761.9082,463.7347,1559.268,2285.2002,715.6227,4915.485,857.36633,439.39005,1185.8383,1439.9116,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
1349,168.54633,237.65004,83.79647,624.61066,737.7452,214.49513,190.20822,54.78686,258.42838,1564.9634,794.0133,1700.7869,1726.6632,1377.6852,1254.8462,450.21332,1087.7891,2214.1335,607.07104,760.7017,463.00037,1556.7988,2281.5815,714.4895,4907.701,856.0087,438.69427,1183.9604,1437.6315,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
1350,172.53079,243.26813,85.777435,639.3765,755.1856,219.56584,194.70477,56.08203,264.5377,1601.9595,812.78394,1740.9938,1767.4819,1410.2539,1284.511,460.85645,1113.5046,2266.476,621.4223,778.6848,473.9458,1593.6018,2335.5186,731.3801,5023.7197,876.24493,449.0651,1211.9495,1471.6173,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
1351,199.14456,280.7935,99.00904,738.00366,871.6769,253.435,224.739,64.73297,305.344,1849.07,938.16003,2009.551,2040.1251,1627.7928,1482.6533,531.9459,1285.2684,2616.0916,717.2799,898.80096,547.0544,1839.4231,2695.7842,844.1993,5798.655,1011.4102,518.3357,1398.8989,1698.622,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
1352,229.49797,323.59177,114.09991,850.48944,1004.537,292.06332,258.9935,74.59951,351.88422,2130.9033,1081.1534,2315.8447,2351.0789,1875.8995,1708.638,613.0246,1481.1678,3014.8337,826.607,1035.7954,630.43585,2119.7861,3106.673,972.87134,6682.48,1165.5684,597.3399,1612.1178,1957.5242,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
1353,241.8003,340.93802,120.21627,896.08026,1058.3856,307.71948,272.87692,78.59845,370.7471,2245.1313,1139.1091,2439.9866,2477.1094,1976.4578,1800.2301,645.88605,1560.5664,3176.445,870.91754,1091.3196,664.2306,2233.4182,3273.2075,1025.0225,7040.697,1228.0491,629.36053,1698.5359,2062.458,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
1354,251.42662,354.5111,125.002205,931.75415,1100.521,319.9701,283.74045,81.72753,385.50693,2334.5122,1184.4581,2537.1248,2575.7256,2055.1426,1871.8992,671.5994,1622.6941,3302.9023,905.58966,1134.7661,690.6743,2322.3328,3403.517,1065.8297,7320.994,1276.939,654.416,1766.1564,2144.5667,-0.0,-0.0,-0.0,1.0,-0.0,117.5
1355,251.05237,353.9834,124.81614,930.36725,1098.8828,319.49384,283.31808,81.60588,384.9331,2331.0374,1182.6951,2533.3484,2571.8916,2052.0835,1869.1128,670.59973,1620.2787,3297.986,904.2417,1133.077,689.64624,2318.876,3398.451,1064.2432,7310.0967,1275.0382,653.4419,1763.5275,2141.3743,-0.0,-0.0,-0.0,1.0,71.0,327.0
1356,252.99957,356.72897,125.78424,937.5833,1107.406,321.9719,285.51556,82.23883,387.9187,2349.1172,1191.8683,2552.9976,2591.8398,2067.9998,1883.61,675.801,1632.846,3323.566,911.2552,1141.8654,694.9953,2336.8616,3424.81,1072.4977,7366.7954,1284.9277,658.51013,1777.2057,2157.9834,-0.0,-0.0,-0.0,1.0,-0.0,232.5
1357,248.43546,350.29355,123.51508,920.66925,1087.4283,316.16348,280.36484,80.75523,380.92062,2306.739,1170.367,2506.9412,2545.0828,2030.693,1849.6295,663.60956,1603.3893,3263.6086,894.8161,1121.266,682.4575,2294.7046,3363.0264,1053.1498,7233.898,1261.7476,646.63055,1745.1448,2119.0532,-0.0,-0.0,-0.0,1.0,-0.0,143.5
1358,246.61205,347.72256,122.608536,913.912,1079.4471,313.843,278.3071,80.16253,378.12485,2289.8086,1161.777,2488.5415,2526.403,2015.7887,1836.0542,658.73895,1591.6212,3239.6553,888.24854,1113.0365,677.4486,2277.8625,3338.3433,1045.4202,7180.804,1252.4869,641.8846,1732.3363,2103.5002,-0.0,-0.0,-0.0,1.0,-0.0,59.0
1359,241.80312,340.942,120.217674,896.0907,1058.398,307.72305,272.8801,78.59936,370.7514,2245.1575,1139.1223,2440.015,2477.1382,1976.4808,1800.2511,645.89355,1560.5846,3176.482,870.9277,1091.3323,664.23834,2233.444,3273.2456,1025.0344,7040.779,1228.0634,629.36786,1698.5557,2062.482,-0.0,-0.0,-0.0,1.0,23.5,69.5
1360,239.54356,337.756,119.094284,887.7171,1048.5076,304.8475,270.33014,77.86488,367.2869,2224.1772,1128.4777,2417.2139,2453.9905,1958.0114,1783.4285,639.8579,1546.0015,3146.799,862.78925,1081.1342,658.0313,2212.5735,3242.6584,1015.4559,6974.9854,1216.5876,623.48663,1682.6833,2043.209,-0.0,-0.0,-0.0,1.0,252.0,71.5
1361,243.33386,343.10034,120.97872,901.7635,1065.0981,309.67114,274.6076,79.09694,373.09848,2259.3706,1146.3336,2455.4617,2492.82,1988.993,1811.6477,649.9824,1570.464,3196.5908,876.44116,1098.241,668.44336,2247.5833,3293.967,1031.5234,7085.351,1235.8378,633.3521,1709.3086,2075.5388,-0.0,-0.0,-0.0,1.0,497.5,314.5
1362,248.79282,350.79745,123.69276,921.9936,1088.9926,316.6183,280.76813,80.8714,381.46857,2310.0571,1172.0505,2510.5474,2548.744,2033.6141,1852.2902,664.5641,1605.6957,3268.3032,896.1033,1122.8789,683.4392,2298.0054,3367.8638,1054.6647,7244.303,1263.5625,647.5607,1747.6552,2122.1013,236.0,-0.0,-0.0,1.0,535.5,456.0
1363,260.63367,367.493,129.57968,965.8742,1140.8212,331.68716,294.1308,84.72033,399.62387,2420.0002,1227.8322,2630.0325,2670.0466,2130.4004,1940.4465,696.1929,1682.1158,3423.852,938.75165,1176.3203,715.96625,2407.3748,3528.1514,1104.8595,7589.083,1323.6995,678.3802,1830.8317,2223.0989,-0.0,-0.0,-0.0,1.0,535.5,456.0
1364,256.06952,361.0576,127.31053,948.96014,1120.8435,325.87875,288.98007,83.23673,392.6258,2377.622,1206.3307,2583.976,2623.2898,2093.0935,1906.4662,684.00134,1652.6593,3363.8948,922.31256,1155.721,703.42847,2365.2175,3466.3674,1085.5116,7456.1855,1300.5193,666.5007,1798.7708,2184.1687,-0.0,-0.0,-0.0,1.0,535.5,456.0
1365,243.79535,343.75104,121.20815,903.47363,1067.1182,310.25842,275.1284,79.24695,373.80606,2263.6553,1148.5077,2460.1184,2497.5476,1992.7651,1815.0835,651.2151,1573.4423,3202.653,878.10333,1100.3239,669.71106,2251.8457,3300.214,1033.4797,7098.788,1238.1815,634.5533,1712.5502,2079.4749,-0.0,-0.0,-0.0,1.0,535.5,456.0
1366,222.1087,313.17288,110.42617,823.1058,972.19336,282.6596,250.65454,72.19759,340.5544,2062.2935,1046.343,2241.2803,2275.38,1815.5001,1653.624,593.28674,1433.4779,2917.7634,799.99225,1002.4453,610.1374,2051.5342,3006.6458,941.5473,6467.3203,1128.0399,578.107,1560.2115,1894.4967,-0.0,-0.0,-0.0,1.0,535.5,447.5
1367,197.42245,278.36533,98.15286,731.62177,864.13904,251.24342,222.79556,64.173195,302.70352,1833.0801,930.0473,1992.1735,2022.4832,1613.7166,1469.8322,527.34595,1274.1542,2593.469,711.0772,891.0286,542.3237,1823.5167,2672.4724,836.8991,5748.5107,1002.66406,513.8534,1386.802,1683.9331,-0.0,-0.0,-0.0,1.0,524.5,368.5
1368,175.60919,247.60866,87.30792,650.78467,768.66003,223.48346,198.17882,57.08268,269.25772,1630.5425,827.2861,1772.0576,1799.0183,1435.4165,1307.4299,469.0793,1133.3724,2306.9158,632.5101,792.5786,482.40222,1622.0358,2377.1902,744.4299,5113.356,891.8794,457.07755,1233.5739,1497.8748,-0.0,-0.0,-0.0,1.0,535.5,455.0
1369,171.61346,241.97469,85.321365,635.97705,751.17035,218.39844,193.66956,55.78385,263.13116,1593.442,808.46246,1731.737,1758.0844,1402.7557,1277.6814,458.40613,1107.5842,2254.4253,618.1183,774.5447,471.42587,1585.1288,2323.1008,727.4915,4997.0093,871.586,446.67746,1205.5057,1463.793,-0.0,-0.0,-0.0,1.0,536.0,416.0
1370,170.33034,240.16548,84.683426,631.2219,745.55396,216.76549,192.22151,55.36676,261.16376,1581.5281,802.41766,1718.7891,1744.9395,1392.2676,1268.1283,454.97867,1099.303,2237.5693,613.49664,768.7535,467.90106,1573.277,2305.7312,722.0521,4959.6475,865.0693,443.3377,1196.4923,1452.8483,-0.0,-0.0,-0.0,1.0,509.0,444.0
1371,168.67014,237.8246,83.858025,625.06946,738.2871,214.6527,190.34795,54.827106,258.61823,1566.113,794.59656,1702.0361,1727.9316,1378.6973,1255.768,450.54404,1088.5881,2215.76,607.51697,761.2605,463.34048,1557.9424,2283.2576,715.01434,4911.306,856.6375,439.0165,1184.8302,1438.6875,-0.0,-0.0,-0.0,1.0,278.5,373.5
1372,167.77531,236.56291,83.41315,621.75336,734.3704,213.51393,189.33812,54.53624,257.24622,1557.8046,790.3811,1693.0067,1718.7648,1371.383,1249.106,448.15384,1082.8131,2204.0051,604.294,757.2219,460.88242,1549.6774,2271.1445,711.22107,4885.251,852.09296,436.68747,1178.5444,1431.055,-0.0,-0.0,-0.0,1.0,40.5,329.0
1373,169.29764,238.70938,84.17,627.3949,741.03375,215.45126,191.05609,55.03108,259.58035,1571.9393,797.5527,1708.3682,1734.36,1383.8264,1260.4397,452.22018,1092.6381,2224.0032,609.7771,764.0926,465.06424,1563.7384,2291.752,717.6744,4929.5776,859.8244,440.64978,1189.238,1444.0398,-0.0,-0.0,-0.0,1.0,34.0,151.0
1374,173.33557,244.40285,86.17754,642.35895,758.7082,220.59001,195.61298,56.343628,265.77164,1609.4318,816.5752,1749.1146,1775.7263,1416.8322,1290.5026,463.00613,1118.6986,2277.048,624.3209,782.317,476.15652,1601.0352,2346.4126,734.7917,5047.1533,880.33215,451.15976,1217.6027,1478.4817,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
1375,201.23808,283.74536,100.04989,745.762,880.84045,256.09927,227.1016,65.41349,308.55396,1868.5085,948.0226,2030.6766,2061.5723,1644.9053,1498.24,537.5381,1298.78,2643.5935,724.8204,908.24976,552.80536,1858.7603,2724.124,853.0741,5859.614,1022.0428,523.7847,1413.6051,1716.4789,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
1376,232.90279,328.39252,115.79268,863.10724,1019.4402,296.39633,262.83588,75.70626,357.10474,2162.5173,1097.1934,2350.2024,2385.9592,1903.7301,1733.9872,622.1194,1503.1423,3059.5615,838.8704,1051.1624,639.78894,2151.235,3152.7634,987.30475,6781.6206,1182.8606,606.20197,1636.0349,1986.5658,-0.0,-0.0,-0.0,1.0,-0.0,13.5
1377,245.4668,346.10776,122.039154,909.66785,1074.4342,312.38553,277.01465,79.79026,376.36887,2279.1748,1156.3818,2476.9849,2514.6707,2006.4275,1827.5276,655.6798,1584.2297,3224.6104,884.1236,1107.8676,674.30255,2267.2842,3322.84,1040.5652,7147.457,1246.6704,638.90375,1724.2914,2093.7317,-0.0,-0.0,-0.0,1.0,-0.0,34.5
1378,254.16171,358.36758,126.36202,941.8901,1112.4928,323.45084,286.82706,82.616585,389.7006,2359.9077,1197.3431,2564.7246,2603.745,2077.499,1892.2622,678.9053,1640.3463,3338.8325,915.441,1147.1105,698.1877,2347.596,3440.5417,1077.4241,7400.6343,1290.83,661.535,1785.3691,2167.8958,-0.0,-0.0,-0.0,1.0,-0.0,266.5
1379,257.98578,363.75952,128.26324,956.0616,1129.2312,328.31744,291.1426,83.85963,395.56396,2395.4146,1215.3582,2603.313,2642.9207,2108.7568,1920.7329,689.12,1665.0267,3389.068,929.21454,1164.3696,708.6925,2382.9175,3492.3076,1093.6349,7511.983,1310.2516,671.4883,1812.2316,2200.5137,-0.0,-0.0,-0.0,1.0,114.0,317.5
1380,257.2598,362.7359,127.902306,953.37115,1126.0535,327.39352,290.32333,83.62364,394.4508,2388.6738,1211.9381,2595.987,2635.4834,2102.8228,1915.3279,687.1808,1660.3412,3379.531,926.5997,1161.0931,706.6982,2376.2117,3482.48,1090.5573,7490.8438,1306.5645,669.5987,1807.1318,2194.3213,132.5,-0.0,-0.0,1.0,19.0,407.5
1381,255.90633,360.82748,127.22939,948.35535,1120.1292,325.67105,288.7959,83.183685,392.37555,2376.1067,1205.5619,2582.3293,2621.6177,2091.7593,1905.2511,683.5654,1651.606,3361.7507,921.72473,1154.9844,702.98016,2363.7102,3464.1582,1084.8197,7451.4336,1299.6904,666.07587,1797.6243,2182.7766,981.5,390.0,-0.0,1.0,-0.0,361.0
1382,249.49347,351.78537,124.0411,924.59015,1092.0594,317.50995,281.55884,81.09915,382.54288,2316.5627,1175.3512,2517.6177,2555.9216,2039.3412,1857.5067,666.43567,1610.2177,3277.5073,898.6269,1126.0413,685.36395,2304.477,3377.3486,1057.6348,7264.705,1267.121,649.3844,1752.5769,2128.0776,1010.5,1007.0,-0.0,1.0,-0.0,325.5
1383,242.5319,341.96957,120.58001,898.7915,1061.5879,308.65054,273.70258,78.83626,371.86887,2251.9243,1142.5557,2447.3691,2484.6042,1982.4379,1805.6771,647.8403,1565.2882,3186.056,873.5527,1094.6216,666.24036,2240.1758,3283.111,1028.1239,7061.9995,1231.7648,631.2648,1703.6752,2068.6982,1010.5,1019.0,-0.0,1.0,-0.0,319.0
1384,237.99593,335.57385,118.324844,881.98175,1041.7334,302.87796,268.58362,77.36182,364.91394,2209.8074,1121.1869,2401.597,2438.1357,1945.3611,1771.9061,635.72394,1536.0132,3126.4683,857.21497,1074.1492,653.7799,2198.2786,3221.7083,1008.8952,6929.9214,1208.7275,619.45844,1671.8119,2030.0082,810.5,516.0,-0.0,1.0,142.5,313.5
1385,240.46933,339.06134,119.55455,891.1479,1052.5598,306.02567,271.3749,78.16581,368.70636,2232.7732,1132.839,2426.556,2463.4744,1965.5785,1790.3209,642.3308,1551.9763,3158.9604,866.12366,1085.3125,660.5744,2221.1245,3255.1904,1019.3803,7001.942,1221.2894,625.89624,1689.1865,2051.1055,770.0,62.5,-0.0,1.0,439.5,306.5
1386,245.41333,346.03238,122.01257,909.4697,1074.2002,312.3175,276.9543,79.77288,376.2869,2278.6785,1156.1299,2476.4453,2514.123,2005.9905,1827.1295,655.537,1583.8848,3223.9082,883.931,1107.6263,674.1557,2266.7903,3322.1165,1040.3386,7145.9004,1246.3989,638.7646,1723.9158,2093.2756,1.5,1.0,-0.0,1.0,528.5,364.0
1387,254.4431,358.76434,126.501915,942.93286,1113.7245,323.80893,287.14462,82.70805,390.13202,2362.5205,1198.6687,2567.564,2606.628,2079.799,1894.3572,679.6569,1642.1624,3342.529,916.45447,1148.3805,698.9607,2350.1948,3444.3508,1078.617,7408.8276,1292.259,662.26733,1787.3458,2170.296,171.5,-0.0,-0.0,1.0,535.0,453.0
1388,251.35909,354.41586,124.96863,931.50385,1100.2253,319.88416,283.6642,81.705574,385.40338,2333.8853,1184.14,2536.4434,2575.0337,2054.5906,1871.3964,671.419,1622.2583,3302.0154,905.34644,1134.4613,690.4888,2321.709,3402.603,1065.5433,7319.0273,1276.596,654.24023,1765.682,2143.9905,-0.0,-0.0,-0.0,1.0,535.5,350.5
1389,239.45352,337.62906,119.049515,887.3834,1048.1135,304.7329,270.22855,77.83561,367.14883,2223.3413,1128.0535,2416.3054,2453.0679,1957.2754,1782.758,639.61743,1545.4204,3145.6162,862.4649,1080.7278,657.78394,2211.7417,3241.4395,1015.07416,6972.3633,1216.1302,623.2523,1682.0509,2042.4409,-0.0,-0.0,-0.0,1.0,498.0,164.0
1390,218.81645,308.53082,108.78935,810.90515,957.78284,278.46982,246.93916,71.127426,335.50647,2031.7247,1030.8334,2208.0583,2241.6528,1788.5895,1629.1128,584.4926,1412.2299,2874.5144,788.1342,987.58636,601.0935,2021.125,2962.0793,927.591,6371.4575,1111.3193,569.5379,1537.085,1866.4152,-0.0,-0.0,-0.0,1.0,508.0,236.5
1391,196.49106,277.05206,97.6898,728.17017,860.06226,250.0581,221.74446,63.87044,301.27542,1824.432,925.65955,1982.7748,2012.9415,1606.1034,1462.8978,524.85803,1268.143,2581.2334,707.72253,886.82495,539.76514,1814.9138,2659.8643,832.9508,5721.3906,997.9337,511.42914,1380.2593,1675.9886,-0.0,-0.0,-0.0,1.0,307.0,209.5
1392,174.06999,245.43839,86.54268,645.0806,761.92285,221.52464,196.4418,56.582355,266.8977,1616.251,820.03503,1756.5256,1783.2501,1422.8352,1295.9705,464.9679,1123.4385,2286.6958,626.9662,785.6317,478.174,1607.8188,2356.3542,737.905,5068.538,884.06213,453.07132,1222.7616,1484.7461,-0.0,-0.0,-0.0,1.0,150.5,197.5
1393,171.14917,241.32004,85.09053,634.2565,749.1381,217.80757,193.14558,55.63293,262.41928,1589.131,806.2752,1727.0519,1753.328,1398.9607,1274.2246,457.16592,1104.5878,2248.3262,616.446,772.44916,470.15045,1580.8403,2316.8157,725.5233,4983.49,869.22797,445.469,1202.2443,1459.8326,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
1394,171.95676,242.45874,85.49204,637.24927,752.673,218.83531,194.05696,55.89544,263.65753,1596.6295,810.0797,1735.2012,1761.6012,1405.5619,1280.2372,459.32312,1109.7998,2258.935,619.35474,776.09406,472.3689,1588.2997,2327.748,728.9468,5007.0054,873.3295,447.57098,1207.9171,1466.7211,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
1395,168.93465,238.19756,83.989525,626.0497,739.4449,214.98932,190.64644,54.913086,259.02377,1568.569,795.84265,1704.7053,1730.6414,1380.8593,1257.7372,451.25058,1090.2953,2219.2346,608.46967,762.4543,464.06708,1560.3855,2286.8381,716.1356,4919.008,857.9809,439.705,1186.6882,1440.9436,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
1396,166.35994,234.56723,82.70946,616.5081,728.1751,211.71269,187.74083,54.076164,255.07603,1544.6626,783.7133,1678.7241,1704.2649,1359.8138,1238.5682,444.37314,1073.6782,2185.4116,599.19604,750.83386,456.99432,1536.6039,2251.9846,705.22107,4844.038,844.90454,433.0035,1168.602,1418.9824,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
1397,167.23224,235.79718,83.14314,619.7408,731.9933,212.8228,188.72525,54.35971,256.4135,1552.7621,787.8227,1687.5265,1713.2012,1366.944,1245.0626,446.7032,1079.3081,2196.8708,602.33795,754.7708,459.39056,1544.6611,2263.793,708.9189,4869.4375,849.3348,435.27396,1174.7296,1426.4229,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
1398,171.46996,241.77235,85.250015,635.44525,750.54224,218.2158,193.5076,55.7372,262.91113,1592.1095,807.7864,1730.289,1756.6143,1401.5828,1276.6129,458.0228,1106.6581,2252.54,617.6014,773.897,471.03165,1583.8033,2321.1582,726.8831,4992.8306,870.8572,446.30392,1204.4976,1462.5688,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
1399,196.114,276.52042,97.502335,726.7728,858.4118,249.57826,221.31894,63.747875,300.6973,1820.931,923.88324,1978.9698,2009.0787,1603.0214,1460.0906,523.8508,1265.7094,2576.2803,706.3644,885.1231,538.7294,1811.431,2654.7603,831.35236,5710.411,996.0187,510.4477,1377.6106,1672.7725,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
1400,229.15187,323.10373,113.92783,849.20685,1003.02203,291.62286,258.6029,74.48701,351.35355,2127.6897,1079.523,2312.3523,2347.5332,1873.0704,1706.0612,612.1001,1478.9341,3010.287,825.3604,1034.2333,629.4851,2116.5894,3101.9878,971.4042,6672.402,1163.8105,596.439,1609.6865,1954.572,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
1401,244.5551,344.82227,121.58588,906.2892,1070.4436,311.22528,275.98578,79.493904,374.97098,2270.7097,1152.0868,2467.785,2505.3308,1998.9753,1820.7399,653.2445,1578.3457,3212.6338,880.8398,1103.7528,671.7981,2258.863,3310.4985,1036.7004,7120.91,1242.04,636.53076,1717.8871,2085.9553,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
1402,253.70024,357.7169,126.13258,940.1799,1110.4729,322.86356,286.30627,82.46658,388.993,2355.6228,1195.1691,2560.0679,2599.0176,2073.727,1888.8265,677.6726,1637.3679,3332.7703,913.7788,1145.0276,696.92,2343.3333,3434.2947,1075.4679,7387.197,1288.4862,660.3338,1782.1276,2163.9597,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
1403,255.9007,360.81955,127.22659,948.3345,1120.1045,325.6639,288.78955,83.181854,392.36694,2376.0544,1205.5354,2582.2725,2621.56,2091.7134,1905.2092,683.55035,1651.5696,3361.677,921.70447,1154.959,702.9647,2363.6582,3464.082,1084.7959,7451.2695,1299.6619,666.0612,1797.5847,2182.7288,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
1404,258.4304,364.3864,128.48428,957.70917,1131.1772,328.88324,291.64435,84.00414,396.24564,2399.5427,1217.4526,2607.7993,2647.4753,2112.3909,1924.043,690.30756,1667.8961,3394.9084,930.8159,1166.3762,709.9138,2387.024,3498.326,1095.5195,7524.928,1312.5095,672.6455,1815.3546,2204.306,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
1405,258.8581,364.98947,128.69693,959.29425,1133.0493,329.42755,292.127,84.14317,396.90143,2403.514,1219.4675,2612.1152,2651.857,2115.887,1927.2273,691.45,1670.6565,3400.527,932.35645,1168.3066,711.08875,2390.9746,3504.1157,1097.3326,7537.3823,1314.6818,673.7587,1818.3591,2207.954,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
1406,254.74419,359.18887,126.65161,944.04865,1115.0424,324.1921,287.4844,82.80592,390.5937,2365.3162,1200.0872,2570.6023,2609.7124,2082.2603,1896.5989,680.4612,1644.1056,3346.4844,917.53894,1149.7394,699.7878,2352.9758,3448.4265,1079.8933,7417.5947,1293.7882,663.051,1789.4608,2172.864,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
1407,249.20082,351.37274,123.89561,923.5057,1090.7784,317.1375,281.22858,81.00403,382.09418,2313.8457,1173.9727,2514.6646,2552.9238,2036.9491,1855.3279,665.654,1608.329,3273.663,897.5728,1124.7205,684.56,2301.774,3373.3872,1056.3943,7256.184,1265.6346,648.6227,1750.5212,2125.5815,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
1408,244.93779,345.36185,121.776146,907.7074,1072.1187,311.7123,276.41766,79.6183,375.55774,2274.263,1153.8896,2471.6467,2509.2512,2002.1034,1823.5891,654.2667,1580.8156,3217.661,882.2182,1105.48,672.84937,2262.398,3315.679,1038.3226,7132.053,1243.9836,637.5268,1720.5753,2089.2195,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
1409,247.0088,348.282,122.80579,915.3823,1081.1838,314.34793,278.75485,80.2915,378.7332,2293.4927,1163.6461,2492.5452,2530.4678,2019.0317,1839.008,659.79877,1594.1818,3244.8672,889.6776,1114.8271,678.5385,2281.527,3343.714,1047.102,7192.357,1254.502,642.9173,1735.1233,2106.8845,-0.0,-0.0,-0.0,1.0,-0.0,61.5
1410,251.1002,354.05087,124.83992,930.5445,1099.0923,319.55472,283.37207,81.62143,385.00644,2331.4814,1182.9205,2533.831,2572.3818,2052.4746,1869.469,670.72754,1620.5875,3298.6145,904.414,1133.2928,689.77765,2319.3179,3399.0986,1064.4459,7311.4897,1275.2812,653.5664,1763.8634,2141.7825,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
