,1,16
1791,-109.50770716212249,-45.76622232467266
1792,-177.71756754790496,-25.78187664164436
1793,-265.7153549442776,-0.0
1794,-265.7153550732235,-0.0
1795,-265.7153550046099,-0.0
1796,-265.71535492883805,-0.0
1797,-0.0,-0.0
1798,-0.0,-0.0
1799,-0.0,-0.0
1800,-0.0,-0.0
1801,-0.0,-0.0
1802,-0.0,-0.0
1803,-0.0,-0.0
1804,-0.0,-0.0
1805,-0.0,-0.0
1806,-0.0,-0.0
1807,-0.0,-0.0
1808,-263.4408830335214,-0.0
1809,-263.4408843702364,-0.0
1810,-263.44088447268877,-0.0
1811,-177.71756757948648,-25.270988884171185
1812,-132.9727686715277,-38.45547899040389
1813,-132.9727681966875,-38.310805898971054
1814,-107.68609204284753,-45.660215148812156
1815,-107.68609199785455,-45.66021515839116
1816,-107.68609199495968,-45.66021515499962
1817,-107.74821510531724,-45.68655610306836
1818,-129.1321595732807,-39.59382833769333
1819,-132.9727686558961,-38.54897431741391
1820,-132.97276866569777,-38.46162775466925
1821,-132.97276862717828,-38.45547902092606
1822,-107.68609209586472,-45.66021513124802
1823,-107.64889245999692,-45.64444211110482
1824,-105.92947527704585,-44.91538827652634
1825,-105.92947527227328,-44.91538827516799
1826,-105.63374881426667,-44.78999665232069
1827,-105.63374881237154,-44.789996644084425
1828,-105.63374882553852,-44.789996640535186
1829,-105.63374882079687,-44.78999664286888
1830,-105.92947525589281,-44.915388264323084
1831,-132.97276868256623,-37.374098057593734
1832,-260.5367152722246,-0.0
1833,-260.53671531991563,-0.0
1834,-260.53671547331874,-0.0
1835,-260.53671548251725,-0.0
1836,-260.53671546732556,-0.0
1837,-260.5367154484038,-0.0
1838,-260.5367154979091,-0.0
1839,-260.53671551042413,-0.0
1840,-260.5367154856699,-0.0
1841,-260.5367154781123,-0.0
1842,-260.53671545374675,-0.0
1843,-260.5367154125012,-0.0
1844,-260.53671537070505,-0.0
1845,-260.53671539186365,-0.0
1846,-260.5367153519157,-0.0
1847,-260.53671545471605,-0.0
1848,-252.1343430154943,-0.0
1849,-252.13434301987934,-0.0
1850,-252.1343430251308,-0.0
1851,-252.13434302743065,-0.0
1852,-252.13434302911298,-0.0
1853,-252.1343430311166,-0.0
1854,-252.13434303434101,-0.0
1855,-252.134343038831,-0.0
1856,-252.13434304050926,-0.0
1857,-252.13434303925732,-0.0
1858,-252.13434304001535,-0.0
1859,-252.13434304493828,-0.0
1860,-252.1343430456544,-0.0
1861,-252.13434304561818,-0.0
1862,-252.13434304584882,-0.0
1863,-252.13434304576944,-0.0
1864,-252.13434305017284,-0.0
1865,-252.13434304564484,-0.0
1866,-252.1343430528403,-0.0
1867,-252.13434305064303,-0.0
1868,-252.13434304924814,-0.0
1869,-252.1343430464381,-0.0
1870,-252.1343430438082,-0.0
1871,-252.13434304272627,-0.0
1872,-255.09491366478278,-0.0
1873,-255.0949136620501,-0.0
1874,-255.0949136574982,-0.0
1875,-255.09491364213525,-0.0
1876,-255.09491356548037,-0.0
1877,-255.0949133708312,-0.0
1878,-255.09490743075565,-0.0
1879,-0.9022703140449251,-0.0
1880,-0.0,-0.0
1881,-0.0,-0.0
1882,-0.9022694604608985,-0.0
1883,-0.0,-0.0
1884,-0.0,-0.0
1885,-0.0,-0.0
1886,-0.0,-0.0
1887,-0.0,-0.0
1888,-0.0,-0.0
1889,-0.0,-0.0
1890,-0.0,-0.0
1891,-0.0,-0.0
1892,-0.0,-0.0
1893,-0.0,-0.0
1894,-0.0,-0.0
1895,-0.0,-0.0
1896,-0.0,-0.0
1897,-0.0,-0.0
1898,-0.0,-0.0
1899,-0.0,-0.0
1900,-0.0,-0.0
1901,-0.0,-0.0
1902,-0.0,-0.0
1903,-0.0,-0.0
1904,-0.0,-0.0
1905,-0.0,-0.0
1906,-0.0,-0.0
1907,-0.0,-0.0
1908,-0.0,-0.0
1909,-0.0,-0.0
1910,-0.0,-0.0
1911,-0.0,-0.0
1912,-0.0,-0.0
1913,-0.0,-0.0
1914,-0.0,-0.0
1915,-0.0,-0.0
1916,-0.0,-0.0
1917,-0.0,-0.0
1918,-0.0,-0.0
1919,-0.0,-0.0
1920,-0.0,-0.0
1921,-0.0,-0.0
1922,-0.0,-0.0
1923,-0.0,-0.0
1924,-0.0,-0.0
1925,-0.0,-0.0
1926,-0.0,-0.0
1927,-0.0,-0.0
1928,-0.0,-0.0
1929,-253.66631538220383,-0.0
1930,-253.66631821088947,-0.0
1931,-253.66631844509976,-0.0
1932,-253.666318454016,-0.0
1933,-253.66631846363393,-0.0
1934,-253.6663184555567,-0.0
1935,-253.66631842485546,-0.0
1936,-253.66631842635283,-0.0
1937,-253.66631846554654,-0.0
1938,-253.6663184755569,-0.0
1939,-253.66631848298195,-0.0
1940,-253.6663184898044,-0.0
1941,-253.66631849040627,-0.0
1942,-253.66631847504883,-0.0
1943,-253.66631846957557,-0.0
1944,-253.1400004496881,-0.0
1945,-253.14000042040726,-0.0
1946,-253.14000031287796,-0.0
1947,-253.14000028494684,-0.0
1948,-253.14000028439162,-0.0
1949,-253.1400002481533,-0.0
1950,-253.140000204028,-0.0
1951,-253.1400001923369,-0.0
1952,-253.14000015152268,-0.0
1953,-253.13999817215662,-0.0
1954,-57.2748454291675,-0.0
1955,-57.274845217264144,-0.0
1956,-57.27484518096762,-0.0
1957,-253.13999977017446,-0.0
1958,-253.1399999069098,-0.0
1959,-253.1400000897408,-0.0
1960,-253.14000028507016,-0.0
1961,-253.14000040177825,-0.0
1962,-253.14000045867726,-0.0
1963,-253.14000046840184,-0.0
1964,-253.14000047003864,-0.0
1965,-253.14000047009233,-0.0
1966,-253.14000046817927,-0.0
1967,-253.14000046005927,-0.0
1968,-252.61367592556567,-0.0
1969,-252.61367584554398,-0.0
1970,-189.01192766083344,-18.47712452045577
1971,-189.0119275910302,-18.477124472329724
1972,-189.01192758128917,-18.634246085114437
1973,-252.61367413390877,-0.0
1974,-252.6136657950653,-2.971687570133579e-06
1975,-252.6136758697186,-0.0
1976,-252.61367591881557,-0.0
1977,-252.61367593949257,-0.0
1978,-252.61367593851256,-0.0
1979,-252.61367593872384,-0.0
1980,-252.61367594255586,-0.0
1981,-252.61367593791883,-0.0
1982,-252.61367592829563,-0.0
1983,-252.61367592323768,-0.0
1984,-252.6136759306274,-0.0
1985,-252.61367588630947,-0.0
1986,-252.6136754853186,-0.0
1987,-252.61367581905077,-0.0
1988,-252.61367591652177,-0.0
1989,-252.61367589597427,-0.0
1990,-252.61367589671724,-0.0
1991,-107.93115372792171,-42.38955368051654
1992,-107.93115369158444,-43.40564537130563
1993,-104.64176179827045,-44.36938205578887
1994,-104.64176178470132,-44.36938205869749
1995,-104.64176177932751,-44.369382059838934
1996,-104.64176178081445,-44.36938205819115
1997,-104.64176179005595,-44.369382053685435
1998,-104.64176179778902,-44.36938205704532
1999,-104.6417618164437,-44.36938205207287
2000,-107.93115368265167,-43.43101509887998
2001,-107.93115376950385,-43.431015074744884
2002,-107.93115407551586,-43.40564526284526
2003,-107.9311537051933,-43.405645366981496
2004,-107.93115368029454,-43.40564537341931
2005,-107.93115367510619,-43.40564537334915
2006,-107.93115366744999,-43.03965441404598
2007,-107.93115365291037,-42.83756136619396
2008,-107.93115365303301,-42.837561366265334
2009,-107.93115367004015,-43.039654388642
2010,-104.64176192985644,-44.369382018134715
2011,-107.93115363279462,-43.66739454476777
2012,-107.93115365810354,-43.64772325082298
2013,-107.93115367909803,-43.431015108281905
2014,-107.93115367964015,-43.40564537398803
2015,-107.93115367918422,-43.40564537348954
2016,-107.93115368288416,-44.02521370178746
2017,-107.93115368391275,-44.025213701161306
2018,-107.93115368081689,-44.02521370272445
2019,-107.9311537494914,-44.02521368041513
2020,-141.8977764894867,-34.073562601855635
2021,-229.94321911836263,-8.27772382248127
2022,-229.94321902409428,-8.277723785672425
2023,-0.4511277935788305,-0.0
2024,-0.0,-0.0
2025,-0.0,-0.0
2026,-0.0,-0.0
2027,-0.0,-0.0
2028,-0.0,-0.0
2029,-0.0,-0.0
2030,-0.0,-0.0
2031,-0.0,-0.0
2032,-0.0,-0.0
2033,-0.0,-0.0
2034,-0.0,-0.0
2035,-0.0,-0.0
2036,-0.0,-0.0
2037,-0.0,-0.0
2038,-0.0,-0.0
2039,-0.0,-0.0
2040,-0.0,-0.0
2041,-0.0,-0.0
2042,-0.0,-0.0
2043,-0.0,-0.0
2044,-0.0,-0.0
2045,-0.0,-0.0
2046,-0.0,-0.0
2047,-0.0,-0.0
2048,-0.0,-0.0
2049,-0.0,-0.0
2050,-0.0,-0.0
2051,-0.0,-0.0
2052,-0.0,-0.0
2053,-0.0,-0.0
2054,-0.0,-0.0
2055,-0.0,-0.0
2056,-0.0,-0.0
2057,-0.0,-0.0
2058,-0.0,-0.0
2059,-0.0,-0.0
2060,-0.0,-0.0
2061,-0.0,-0.0
2062,-0.0,-0.0
2063,-0.0,-0.0
2064,-0.0,-0.0
2065,-0.0,-0.0
2066,-0.0,-0.0
2067,-0.0,-0.0
2068,-0.0,-0.0
2069,-0.0,-0.0
2070,-0.0,-0.0
2071,-0.0,-0.0
2072,-0.0,-0.0
2073,-0.0,-0.0
2074,-0.0,-0.0
2075,-0.0,-0.0
2076,-0.0,-0.0
2077,-0.0,-0.0
2078,-0.0,-0.0
2079,-0.0,-0.0
2080,-0.0,-0.0
2081,-0.0,-0.0
2082,-0.0,-0.0
2083,-0.0,-0.0
2084,-0.0,-0.0
2085,-0.0,-0.0
2086,-0.0,-0.0
2087,-0.0,-0.0
2088,-0.0,-0.0
2089,-0.0,-0.0
2090,-0.0,-0.0
2091,-0.0,-0.0
2092,-0.0,-0.0
2093,-253.73304858235167,-0.0
2094,-253.73305035850834,-0.0
2095,-253.73305050214452,-0.0
2096,-255.66822977016957,-0.0
2097,-255.66822981381884,-0.0
2098,-255.66822981537055,-0.0
2099,-255.66822982809916,-0.0
2100,-255.66822982977342,-0.0
2101,-255.66822983028024,-0.0
2102,-255.66822983026563,-0.0
2103,-255.66822982747857,-0.0
2104,-255.66822981994642,-0.0
2105,-255.66822981476832,-0.0
2106,-255.66822982131063,-0.0
2107,-255.66822982152485,-0.0
2108,-255.66822981435885,-0.0
2109,-255.6682297935486,-0.0
2110,-253.73305052801987,-0.0
2111,-253.73305046108393,-0.0
2112,-254.36275524023156,-0.0
2113,-254.36275521215126,-0.0
2114,-254.3627551492418,-0.0
2115,-253.71157534676803,-0.0
2116,-253.71157524331014,-0.0
2117,-253.71157519592,-0.0
2118,-253.71157516202462,-0.0
2119,-56.541400875206385,-0.0
2120,-56.54139947147739,-0.0
2121,-56.54140029184623,-0.0
2122,-253.7115751870395,-0.0
2123,-254.36275517732093,-0.0
2124,-254.36275551141696,-0.0
2125,-256.29793463892645,-0.0
2126,-256.29793465613744,-0.0
2127,-256.2979346515356,-0.0
2128,-256.2979346333177,-0.0
2129,-256.2979346541176,-0.0
2130,-256.297934641989,-0.0
2131,-256.2979345691802,-0.0
2132,-256.2979344597231,-0.0
2133,-256.297934503296,-0.0
2134,-256.29793440409236,-0.0
2135,-254.36275573580016,-0.0
2136,-254.99246008806512,-0.0
2137,-254.99246007352906,-0.0
2138,-254.99246001001603,-0.0
2139,-254.99246000234453,-0.0
2140,-254.99246002940268,-0.0
2141,-254.9924599895355,-0.0
2142,-254.9924599173944,-0.0
2143,-254.9924598009375,-0.0
2144,-254.99245987558788,-0.0
2145,-254.99245994129512,-0.0
2146,-254.99245983179068,-0.0
2147,-254.99245960374026,-0.0
2148,-0.0,-0.0
2149,-0.0,-0.0
2150,-0.0,-0.0
2151,-0.0,-0.0
2152,-0.0,-0.0
2153,-0.0,-0.0
2154,-0.0,-0.0
2155,-0.0,-0.0
2156,-0.0,-0.0
2157,-0.0,-0.0
2158,-0.0,-0.0
2159,-0.0,-0.0
2160,-0.0,-0.0
2161,-0.0,-0.0
2162,-0.0,-0.0
2163,-0.0,-0.0
2164,-1.7481460963980822,-0.0
2165,-1.7481461373157976,-0.0
2166,-1.7481460408483263,-0.0
2167,-1.7481457296717442,-0.0
2168,-1.7481461134112777,-0.0
2169,-1.7481462717935852,-0.0
2170,-1.748146239952576,-0.0
2171,-1.7481463985883978,-0.0
2172,-66.43604171315063,-0.0
2173,-66.43604190557905,-0.0
2174,-66.43604195854886,-0.0
2175,-66.43604194872404,-0.0
2176,-66.43604197066196,-0.0
2177,-66.43604194757944,-0.0
2178,-1.7481463467394904,-0.0
2179,-1.7481463041621392,-0.0
2180,-1.7481462707350164,-0.0
2181,-1.7481462544493136,-0.0
2182,-1.1103001815250396e-06,-0.0
2183,-1.74814628551478,-0.0
2184,-199.05625432023268,-0.0
2185,-199.05625489710414,-0.0
2186,-199.05625497506205,-0.0
2187,-199.05625499993673,-0.0
2188,-199.05625501639415,-0.0
2189,-199.05625502563598,-0.0
2190,-199.05625503088578,-0.0
2191,-199.05625503404417,-0.0
2192,-199.05625503685744,-0.0
2193,-199.0562550382989,-0.0
2194,-199.05625503906205,-0.0
2195,-199.05625503739125,-0.0
2196,-199.0562550329818,-0.0
2197,-199.05625502778977,-0.0
2198,-199.05625501897407,-0.0
2199,-199.05625488814871,-0.0
2200,-148.93891354028267,-14.692123178357917
2201,-148.9389135554346,-14.71651309290649
2202,-199.05625501289123,-0.0
2203,-199.05625502810653,-0.0
2204,-199.0562550320774,-0.0
2205,-199.05625503361202,-0.0
2206,-199.0562550306486,-0.0
2207,-199.0562549746525,-0.0
2208,-199.05625375647713,-0.8178313226404397
2209,-103.47114203555135,-28.822666761989975
2210,-103.47114197423801,-28.82266678145936
2211,-82.06757118983668,-34.79765017128375
2212,-82.06757060585697,-34.79764993183937
2213,-82.0675706007681,-34.797649931060846
2214,-82.0675712852767,-34.79765022221315
2215,-82.48027124580095,-34.97264003459264
2216,-82.48027124781959,-34.97264003453641
2217,-82.48027124770876,-34.9726400340709
2218,-82.48027125023856,-34.97264003354734
2219,-82.4802712473456,-34.97264003411805
2220,-82.48027124689236,-34.97264003391299
2221,-82.48027124572145,-34.972640032604055
2222,-82.06757060193723,-34.79764992983354
2223,-81.83846015456936,-34.70050430008666
2224,-103.4711419612784,-28.445441750453316
2225,-138.2887625770486,-18.621687590091497
2226,-201.8476465966928,-0.0
2227,-201.84764662560048,-0.0
2228,-201.84764661773303,-0.0
2229,-201.84764658605104,-0.0
2230,-201.84764644097618,-0.0
2231,-6.521459587227838,-0.0
2232,-7.047553583058492,-0.0
2233,-0.0,-0.0
2234,-0.0,-0.0
2235,-0.0,-0.0
2236,-0.0,-0.0
2237,-0.0,-0.0
2238,-0.0,-0.0
2239,-0.0,-0.0
2240,-0.0,-0.0
2241,-0.0,-0.0
2242,-0.0,-0.0
2243,-0.0,-0.0
2244,-0.0,-0.0
2245,-0.0,-0.0
2246,-0.0,-0.0
2247,-0.0,-0.0
2248,-0.0,-0.0
2249,-0.0,-0.0
2250,-0.0,-0.0
2251,-0.0,-0.0
2252,-0.0,-0.0
2253,-0.0,-0.0
2254,-0.0,-0.0
2255,-0.0,-0.0
2256,-0.0,-0.0
2257,-0.0,-0.0
2258,-0.0,-0.0
2259,-0.0,-0.0
2260,-2.2932637096127064,-0.0
2261,-2.293264520967975,-0.0
2262,-2.2932645501420383,-0.0
2263,-2.293264571704269,-0.0
2264,-2.2932646383025124,-0.0
2265,-2.2932646466895257,-0.0
2266,-2.29326458425192,-0.0
2267,-2.2932645978150847,-0.0
2268,-2.2932646269404335,-0.0
2269,-2.293264964014575,-0.0
2270,-2.2932643337397773,-0.0
2271,-0.0,-0.0
2272,-0.0,-0.0
2273,-0.0,-0.0
2274,-0.0,-0.0
2275,-2.2932643919902693,-0.0
2276,-2.2932645504524336,-0.0
2277,-2.293264621745149,-0.0
2278,-85.18784138319678,-34.32175362909685
2279,-85.18784135555487,-34.32175363829212
2280,-83.59516502372223,-35.44536856419114
2281,-83.59516501195107,-35.44536856739192
2282,-83.59516521585945,-35.4453685097155
2283,-85.18784135795946,-34.984848217415674
2284,-85.1878414053685,-34.984848202407235
2285,-98.70873266075351,-31.075299620014942
2286,-113.85320519031116,-26.696294568875327
2287,-113.85320519211604,-26.696294578148773
2288,-113.85320510812537,-26.822238687952318
2289,-171.27016219803667,-10.14187541222512
2290,-113.85320528427621,-26.69629454233008
2291,-113.85320526270276,-26.696294545788557
2292,-113.85320526179973,-22.567389065225562
2293,-85.1878413610271,-29.574017453274735
2294,-85.18784134812486,-29.57401745007896
2295,-85.18784134183548,-29.57401745699549
2296,-85.18784132955868,-29.57401746130962
2297,-83.59516672317058,-35.44536804572405
2298,-75.39390357140842,-31.96793378032565
2299,-83.59516810360294,-35.44536768597329
2300,-83.59516507831377,-35.44536855725706
2301,-83.59516502104954,-35.4453685680989
2302,-83.59516502398395,-35.44536856990146
2303,-83.59516501840494,-35.445368567424104
2304,-84.524961525231,-35.83961361351922
2305,-84.52496160634476,-35.83961364791881
2306,-84.52496160582842,-35.839613648549275
2307,-84.52496160084416,-35.83961364819253
2308,-84.52496159833231,-35.839613649140944
2309,-84.52496160180213,-35.83961364922177
2310,-84.52496159414076,-35.83961364849675
2311,-84.76159303280474,-35.939948267497726
2312,-85.18784133894027,-36.12068274898713
2313,-85.18784134331474,-36.12068274941283
2314,-85.18784134390667,-36.12068275020758
2315,-85.18784135690743,-36.12068274624106
2316,-184.2582470090169,-7.094714616737874
2317,-208.4735871318987,-2.5552630378799286e-05
2318,-208.47367529773206,-0.0
2319,-208.473675065146,-0.0
2320,-208.47367545600298,-0.0
2321,-208.473675470862,-0.0
2322,-208.4736754695164,-0.0
2323,-208.4736754578188,-0.0
2324,-208.47367544904338,-0.0
2325,-208.47367544361555,-0.0
2326,-208.47367545203565,-0.0
2327,-208.47367545669053,-0.0
2328,-208.81202692602264,-0.0
2329,-208.81202693837923,-0.0
2330,-208.81202694355227,-0.0
2331,-208.81202694505257,-0.0
2332,-208.81202694925665,-0.0
2333,-208.8120269520501,-0.0
2334,-208.81202695223007,-0.0
2335,-208.81202695031115,-0.0
2336,-208.81202694918656,-0.0
2337,-208.8120269525841,-0.0
2338,-208.81202695218752,-0.0
2339,-208.8120269554128,-0.0
2340,-208.81202695167485,-0.0
2341,-208.81202695308738,-0.0
2342,-208.81202695755346,-0.0
2343,-208.81202695869186,-0.0
2344,-208.81202696255974,-0.0
2345,-208.81202695823282,-0.0
2346,-208.8120269533327,-0.0
2347,-208.81202694295135,-0.0
2348,-208.81202693960338,-0.0
2349,-208.8120269404382,-0.0
2350,-208.81202689053035,-0.0
2351,-208.81202693121892,-0.0
2352,-210.61656162776967,-0.0
2353,-210.61656161957063,-0.0
2354,-210.61656162057682,-0.0
2355,-210.61656156179663,-0.0
2356,-210.61656128049478,-0.0
2357,-205.07095006143206,-0.0
2358,-205.0709499490675,-0.0
2359,-205.0709496626044,-0.0
2360,-0.19737643169675592,-0.0
2361,-0.19737617747294264,-0.0
2362,-0.0,-0.0
2363,-0.0,-0.0
2364,-0.0,-0.0
2365,-0.0,-0.0
2366,-0.0,-0.0
2367,-0.0,-0.0
2368,-0.0,-0.0
2369,-0.0,-0.0
2370,-0.0,-0.0
2371,-0.0,-0.0
2372,-0.0,-0.0
2373,-0.0,-0.0
2374,-0.0,-0.0
2375,-0.0,-0.0
2376,-0.0,-0.0
2377,-0.0,-0.0
2378,-0.0,-0.0
2379,-0.0,-0.0
2380,-0.0,-0.0
2381,-0.0,-0.0
2382,-0.0,-0.0
2383,-0.0,-0.0
2384,-0.0,-0.0
2385,-0.0,-0.0
2386,-0.0,-0.0
2387,-0.0,-0.0
2388,-0.0,-0.0
2389,-0.0,-0.0
2390,-0.0,-0.0
2391,-0.0,-0.0
2392,-0.0,-0.0
2393,-0.0,-0.0
2394,-0.0,-0.0
2395,-0.0,-0.0
2396,-0.0,-0.0
2397,-0.0,-0.0
2398,-0.0,-0.0
2399,-0.0,-0.0
2400,-0.0,-0.0
2401,-0.0,-0.0
2402,-0.0,-0.0
2403,-0.0,-0.0
2404,-0.0,-0.0
2405,-0.0,-0.0
2406,-0.0,-0.0
2407,-0.0,-0.0
2408,-0.0,-0.0
2409,-0.0,-0.0
2410,-0.0,-0.0
2411,-0.0,-0.0
2412,-0.0,-0.0
2413,-0.0,-0.0
2414,-0.0,-0.0
2415,-0.0,-0.0
2416,-0.0,-0.0
2417,-0.0,-0.0
2418,-0.0,-0.0
2419,-0.0,-0.0
2420,-0.0,-0.0
2421,-0.0,-0.0
2422,-0.0,-0.0
2423,-0.0,-0.0
2424,-0.0,-0.0
2425,-0.0,-0.0
2426,-0.0,-0.0
2427,-0.0,-0.0
2428,-0.0,-0.0
2429,-169.81836524892614,-0.0
2430,-169.81836555784855,-0.0
2431,-169.81836570257778,-0.0
2432,-210.4191844245803,-0.0
2433,-210.41918509544888,-0.0
2434,-210.4191847686034,-0.0
2435,-210.4191851203772,-0.0
2436,-210.41918488870473,-0.0
2437,-210.41918471593706,-0.0
2438,-210.41918484266444,-0.0
2439,-210.4191849098858,-0.0
2440,-210.41918510265677,-0.0
2441,-210.4191851079744,-0.0
2442,-210.41918511009212,-0.0
2443,-210.41918513318237,-0.0
2444,-210.4191849974304,-0.0
2445,-210.4191847582947,-0.0
2446,-169.81836565531793,-0.0
2447,-169.8183655888817,-0.0
2448,-169.8183655275863,-0.0
2449,-169.81836526926,-0.0
2450,-169.81836545798234,-0.0
2451,-156.1563541495892,-0.0
2452,-156.15635411733138,-0.0
2453,-156.156354085188,-0.0
2454,-156.15635406811887,-0.0
2455,-156.15635403646067,-0.0
2456,-156.15635407239304,-0.0
2457,-156.15635408368135,-0.0
2458,-156.1563539653745,-0.0
2459,-156.15635406327797,-0.0
2460,-169.81836557914542,-0.0
2461,-210.41918468750583,-0.0
2462,-210.4191849362538,-0.0
2463,-210.41918512494195,-0.0
2464,-210.4191851305288,-0.0
2465,-210.41918512426162,-0.0
2466,-210.41918504008459,-0.0
2467,-210.4191703089514,-4.342423368024177e-06
2468,-139.51437640930772,-20.77392037507041
2469,-104.82132462420181,-30.677534226568177
2470,-139.51437641753867,-20.502035643754045
2471,-139.5143763632373,-20.502035656211653
2472,-112.12501010383232,-14.101893287483367
2473,-0.0,-0.0
2474,-0.0,-0.0
2475,-0.0,-0.0
2476,-0.0,-0.0
2477,-0.0,-0.0
2478,-0.0,-0.0
2479,-0.0,-0.0
2480,-0.0,-0.0
2481,-0.0,-0.0
2482,-0.0,-0.0
2483,-0.0,-0.0
2484,-0.0,-0.0
2485,-0.0,-0.0
2486,-0.0,-0.0
2487,-0.0,-0.0
2488,-0.0,-0.0
2489,-0.0,-0.0
2490,-0.0,-0.0
2491,-0.0,-0.0
2492,-0.0,-0.0
2493,-0.0,-0.0
2494,-0.0,-0.0
2495,-0.0,-0.0
2496,-0.0,-0.0
2497,-0.0,-0.0
2498,-0.0,-0.0
2499,-0.0,-0.0
2500,-0.0,-0.0
2501,-0.0,-0.0
2502,-0.0,-0.0
2503,-0.0,-0.0
2504,-0.0,-0.0
2505,-0.0,-0.0
2506,-0.0,-0.0
2507,-0.0,-0.0
2508,-0.0,-0.0
2509,-0.0,-0.0
2510,-0.0,-0.0
2511,-0.0,-0.0
2512,-0.0,-0.0
2513,-49.36917122060193,-0.0
2514,-49.36917148132918,-0.0
2515,-49.36917173596448,-0.0
2516,-49.36917161654131,-0.0
2517,-49.369171542139505,-0.0
2518,-0.0,-0.0
2519,-49.36917155454479,-0.0
2520,-147.42884575170083,-0.0
2521,-147.4288458078897,-0.0
2522,-147.4288458238885,-0.0
2523,-147.42884580819467,-0.0
2524,-147.42884580408082,-0.0
2525,-147.4288457894793,-0.0
2526,-147.42884575958095,-0.0
2527,-47.84660002122486,-0.0
2528,-47.84659976485183,-0.0
2529,-205.28754365250376,-0.0
2530,-205.28754351887628,-0.0
2531,-205.287543670776,-0.0
2532,-205.28754367189612,-0.0
2533,-205.28754366860306,-0.0
2534,-205.28754365936305,-0.0
2535,-205.28754364305408,-0.0
2536,-205.2875436051755,-0.0
2537,-147.42884582999093,-0.0
2538,-147.42884544492415,-0.0
2539,-47.84659955600104,-0.0
2540,-47.846599286085635,-0.0
2541,-0.0,-0.0
2542,-0.0,-0.0
2543,-0.0,-0.0
2544,-0.0,-0.0
2545,-0.0,-0.0
2546,-0.0,-0.0
2547,-0.0,-0.0
2548,-0.0,-0.0
2549,-0.0,-0.0
2550,-0.0,-0.0
2551,-0.0,-0.0
2552,-0.0,-0.0
2553,-0.0,-0.0
2554,-0.0,-0.0
2555,-0.0,-0.0
2556,-0.0,-0.0
2557,-0.0,-0.0
2558,-0.0,-0.0
2559,-0.0,-0.0
2560,-0.0,-0.0
2561,-0.0,-0.0
2562,-0.0,-0.0
2563,-0.0,-0.0
2564,-0.0,-0.0
2565,-0.0,-0.0
2566,-0.0,-0.0
2567,-0.0,-0.0
2568,-0.0,-0.0
2569,-0.0,-0.0
2570,-0.0,-0.0
2571,-0.0,-0.0
2572,-0.0,-0.0
2573,-0.0,-0.0
2574,-0.0,-0.0
2575,-0.0,-0.0
2576,-0.0,-0.0
2577,-0.0,-0.0
2578,-0.0,-0.0
2579,-0.0,-0.0
2580,-0.0,-0.0
2581,-0.0,-0.0
2582,-0.0,-0.0
2583,-0.0,-0.0
2584,-0.0,-0.0
2585,-0.0,-0.0
2586,-0.0,-0.0
2587,-0.0,-0.0
2588,-0.0,-0.0
2589,-0.0,-0.0
2590,-0.0,-0.0
2591,-0.0,-0.0
2592,-0.0,-0.0
2593,-0.0,-0.0
2594,-0.0,-0.0
2595,-0.0,-0.0
2596,-0.0,-0.0
2597,-0.0,-0.0
2598,-0.0,-0.0
2599,-0.0,-0.0
2600,-0.0,-0.0
2601,-0.0,-0.0
2602,-0.0,-0.0
2603,-0.0,-0.0
2604,-0.0,-0.0
2605,-0.0,-0.0
2606,-0.0,-0.0
2607,-0.0,-0.0
2608,-0.0,-0.0
2609,-0.0,-0.0
2610,-0.0,-0.0
2611,-0.0,-0.0
2612,-0.0,-0.0
2613,-0.0,-0.0
2614,-0.0,-0.0
2615,-0.0,-0.0
2616,-0.0,-0.0
2617,-0.0,-0.0
2618,-0.0,-0.0
2619,-0.0,-0.0
2620,-0.0,-0.0
2621,-0.0,-0.0
2622,-0.0,-0.0
2623,-0.0,-0.0
2624,-0.0,-0.0
2625,-0.0,-0.0
2626,-0.0,-0.0
2627,-0.0,-0.0
2628,-0.0,-0.0
2629,-0.0,-0.0
2630,-0.0,-0.0
2631,-0.0,-0.0
2632,-0.0,-0.0
2633,-0.0,-0.0
2634,-0.0,-0.0
2635,-53.266930803393656,-0.0
2636,-0.0,-0.0
2637,-0.0,-0.0
2638,-0.0,-0.0
2639,-0.0,-0.0
2640,-0.0,-0.0
2641,-0.0,-0.0
2642,-0.0,-0.0
2643,-0.0,-0.0
2644,-0.0,-0.0
2645,-0.0,-0.0
2646,-0.0,-0.0
2647,-0.0,-0.0
2648,-0.0,-0.0
2649,-0.0,-0.0
2650,-0.0,-0.0
2651,-0.0,-0.0
2652,-0.0,-0.0
2653,-0.0,-0.0
2654,-0.0,-0.0
2655,-0.0,-0.0
2656,-0.0,-0.0
2657,-0.0,-0.0
2658,-0.0,-0.0
2659,-0.0,-0.0
2660,-0.0,-0.0
2661,-0.0,-0.0
2662,-0.0,-0.0
2663,-0.0,-0.0
2664,-0.0,-0.0
2665,-0.0,-0.0
2666,-0.0,-0.0
2667,-0.0,-0.0
2668,-0.0,-0.0
2669,-0.0,-0.0
2670,-0.0,-0.0
2671,-0.0,-0.0
2672,-0.0,-0.0
2673,-0.0,-0.0
2674,-0.0,-0.0
2675,-0.0,-0.0
2676,-0.0,-0.0
2677,-0.0,-0.0
2678,-0.0,-0.0
2679,-0.0,-0.0
2680,-26.616327316950727,-0.0
2681,-0.0,-0.0
