,Interconnector Sellindge,Interconnector Neilston,Interconnector Kemsley,Interconnector Deeside
1709,0.487031239375,0.00083333335,0.0,0.84
1710,0.4507812498437499,0.135,0.0,0.84
1711,0.7684374831249999,0.135,0.089090906,0.84
1712,0.8882812612500001,0.135,0.09272727,0.84
1713,0.8825000093750001,0.135,0.57863635,0.84
1714,0.8779687531249999,0.135,0.8559091,0.63166666
1715,0.6710937468750001,0.135,0.8640909,0.695
1716,0.8828125040625,0.13416667,0.8640909,0.7475
1717,0.892343775,0.06583333,0.8627273,0.825
1718,0.892343775,0.07,0.8636364,0.83916664
1719,0.892343751875,0.09166667,0.8631818,0.84
1720,0.89265624375,0.10333333,0.8631818,0.7033333
1721,0.94281253125,0.0,0.89045453,0.7825
1722,0.944531240625,0.0,0.9077273,0.5058333
1723,0.9443749890625,0.0,0.9572727,0.43916667
1724,0.9443749890625,0.0,0.96090907,0.07
1725,0.94468748875,0.0,0.9604545,0.0
1726,0.87578124375,0.0,0.84090906,0.0525
1727,0.7785937312499999,0.075,0.6372727,0.0375
1728,0.710156254375,0.15083334,0.6859091,0.119166665
1729,0.7074999918749999,0.18166667,0.685,0.3475
1730,0.70765621875,0.18083334,0.68863636,0.2491666699999999
1731,0.707343729375,0.0033333334,0.6881818,0.0
1732,0.707812471875,0.0,0.6881818,0.0
1733,0.7074999918749999,0.0,0.595,0.0
1734,0.6037500015624999,0.086666666,0.81045455,0.0
1735,0.9251562671875,0.0,0.905,0.0
1736,0.768593765625,0.0,0.90818185,0.0
1737,0.9323437790625,0.0,0.9590909,0.0
1738,0.938593779375,0.0,0.96090907,0.0
1739,0.938593779375,0.0,0.9604545,0.0
1740,0.9387500275,0.0,0.9613636,0.0
1741,0.9387500275,0.0,0.9104546,0.0
1742,0.9387500275,0.0,0.9086364,0.0
1743,0.9390625075,0.0,0.90818185,0.0
1744,0.9390625075,0.0,0.9086364,0.0
1745,0.944687496875,0.0,0.9086364,0.053333335
1746,0.9448437484375,0.0,0.9086364,0.0
1747,0.9446875215625,0.0,0.9581818,0.0
1748,0.945,0.0,0.9604545,0.0
1749,0.94453127,0.0,0.9277273,0.0
1750,0.917343751875,0.0,0.85136366,0.0
1751,0.79031250125,0.0,0.8413636,0.0
1752,0.933593740625,0.0,0.9054545,0.0
1753,0.8495312268749999,0.0,0.82363635,0.0
1754,0.8021874921875,0.0,0.7781818,0.0
1755,0.75484375,0.0,0.6922727,0.0225
1756,0.5373437443750001,0.08083333,0.6981818,0.075
1757,0.290937489375,0.0225,0.6890909,0.04083333
1758,0.225468739375,0.108333334,0.69,0.013333334
1759,0.28421874740625,0.0,0.7309091,0.006666667
1760,0.772812503125,0.0,0.7309091,0.0
1761,0.84453125,0.0,0.81863636,0.0
1762,0.8907812656249999,0.0,0.8627273,0.0
1763,0.892343775,0.1,0.86454546,0.22916667
1764,0.892187495625,0.135,0.8636364,0.7133333
1765,0.847968733125,0.135,0.8222727,0.84
1766,0.823593745,0.135,0.7990909,0.84
1767,0.8009374884375,0.135,0.77590907,0.84
1768,0.7999999990625,0.135,0.775,0.84
1769,0.909999990625,0.135,0.85954547,0.84
1770,0.903437518125,0.135,0.90636367,0.84
1771,0.9434374915625,0.135,0.95954543,0.84
1772,0.94468748875,0.135,0.92636365,0.84
1773,0.9389062825,0.135,0.9095455,0.84
1774,0.8464062496875,0.135,0.82363635,0.8025
1775,0.4646874946875,0.08416667,0.59409094,0.67
1776,0.327656241875,0.11833333,0.09681818,0.38666666
1777,0.3293749978124999,0.0375,0.0,0.28916666
1778,0.4228125158124999,0.115833335,0.0,0.6141667
1779,0.21328125,0.135,0.0,0.37083334
1780,0.07625,0.09916667,0.086363636,0.08583333
1781,0.0006249999937499,0.0,0.0027272727,0.0
1782,0.0220312509374999,0.0,0.0,0.0
1783,0.32765626,0.0,0.0,0.0
1784,0.156875005,0.0,0.28227273,0.0
1785,0.7117187265625,0.0,0.105,0.0
1786,0.7839062718750001,0.0,0.68363637,0.0
1787,0.799218736875,0.0,0.77363634,0.185
1788,0.8445312646875,0.0058333334,0.81863636,0.0425
1789,0.890468759375,0.115833335,0.8618182,0.22083333
1790,0.8923437506249999,0.059166666,0.6827273,0.24833333
1791,0.9367187434375,0.065,0.7859091,0.096666664
1792,0.9387500275,0.065,0.6990909,0.35
1793,0.944374990625,0.06666667,0.74,0.20166667
1794,0.934218725,0.0,0.8586364,0.0275
1795,0.944062489375,0.0,0.95681816,0.0
1796,0.94468749375,0.0,0.92636365,0.0
1797,0.9389062825,0.0,0.90909094,0.0
1798,0.9387500275,0.0,0.9590909,0.0
1799,0.932968734375,0.0,0.8404545,0.0
1800,0.8717187762499999,0.0,0.8404545,0.0
1801,0.8696874731249999,0.0,0.8404545,0.0
1802,0.89171878125,0.0,0.86227274,0.0
1803,0.892656234375,0.0,0.8627273,0.0
1804,0.892656234375,0.0,0.8631818,0.0
1805,0.8928125137499999,0.0,0.8631818,0.0
1806,0.937343775625,0.06916667,0.77272725,0.10916667
1807,0.923906246875,0.135,0.8540909,0.4475
1808,0.938281253125,0.135,0.87454545,0.16333333
1809,0.938906259375,0.135,0.95772725,0.06583333
1810,0.9390625075,0.135,0.9604545,0.24333334
1811,0.8349999800000001,0.085,0.46454546,0.24333334
1812,0.877343765625,0.13,0.7054545,0.69666666
1813,0.9371874953125,0.135,0.6768182,0.84
1814,0.74343749375,0.08166666,0.53,0.84
1815,0.3220312534375,0.135,0.5840909,0.84
1816,0.2962500009375,0.135,0.89363635,0.84
1817,0.591093759375,0.135,0.25545454,0.84
1818,0.593437490625,0.135,0.38545454,0.84
1819,0.37765623546875,0.135,0.8990909,0.84
1820,0.8573437375,0.135,0.48545456,0.84
1821,0.5895312275000001,0.079166666,0.89954543,0.66
1822,0.49140625196875,0.0,0.69045454,0.6408333
1823,0.0104687501875,0.014166667,0.2640909,0.7316667
1824,0.46812501396875,0.0,0.0,0.38083333
1825,0.487812504375,0.0,0.0,0.015833333
1826,0.4962500046875,0.0,0.6390909,0.0
1827,0.35437501859375,0.0,0.6890909,0.0
1828,0.479374996853125,0.0,0.0,0.0
1829,0.485625,0.0,0.0,0.0
1830,0.4301562480312501,0.1125,0.2540909,0.13333334
1831,0.9006250046875001,0.135,0.16272727,0.27833334
1832,0.938281253125,0.0,0.7245455,0.025
1833,0.938906259375,0.0,0.865,0.0
1834,0.938906254375,0.0,0.9581818,0.0
1835,0.9390625075,0.0,0.9236364,0.0
1836,0.9390625075,0.0,0.96,0.18583333
1837,0.9390625075,0.0,0.91,0.5275
1838,0.938906259375,0.0,0.8495455,0.81666666
1839,0.9090624875,0.07083333,0.71,0.74833333
1840,0.93796873625,0.1325,0.8272727,0.5908333
1841,0.9440625221875,0.019166667,0.81636363,0.4175
1842,0.944843773125,0.0,0.7818182,0.16833334
1843,0.9445312421875,0.0,0.8659091,0.011666667
1844,0.944843773125,0.0,0.83590907,0.0
1845,0.944531240625,0.0,0.8354545,0.0
1846,0.8717187750000001,0.0,0.8381818,0.0
1847,0.7571874843750002,0.0,0.7336364,0.0
1848,0.6642187534375,0.0,0.64772725,0.0
1849,0.6610937484375,0.0,0.64454544,0.0
1850,0.6609374953125,0.0,0.6440909,0.0
1851,0.6609374953125,0.0,0.64454544,0.0
1852,0.6609374953125,0.0,0.6454545,0.0
1853,0.6612500081249999,0.0,0.6454545,0.0
1854,0.7056250187499999,0.0,0.68636364,0.0
1855,0.91234373875,0.0,0.8822727,0.0
1856,0.9318750021875,0.0,0.75,0.0
1857,0.9384375278125,0.0,0.95272726,0.0
1858,0.9387500275,0.0,0.9604545,0.0
1859,0.9387500275,0.0,0.96090907,0.0
1860,0.9387500275,0.0,0.9604545,0.0
1861,0.9384375,0.0,0.9104546,0.0
1862,0.9387500275,0.0,0.9086364,0.0
1863,0.9384375,0.0,0.9086364,0.0
1864,0.9387500275,0.0,0.9086364,0.0
1865,0.944374990625,0.0,0.90818185,0.0
1866,0.94500002125,0.0,0.9086364,0.0
1867,0.9446875215625,0.0,0.95772725,0.0
1868,0.94468749375,0.0,0.96,0.0
1869,0.9445312421875,0.0,0.96090907,0.0
1870,0.93250002,0.0,0.80045456,0.0
1871,0.938125028125,0.0,0.9040909,0.0
1872,0.8940625137500001,0.0,0.865,0.0
1873,0.89281251,0.0,0.8631818,0.0
1874,0.8929687237499999,0.0,0.8636364,0.0
1875,0.8931250031249999,0.0,0.8631818,0.0
1876,0.89281246875,0.0,0.8627273,0.0
1877,0.8929687237499999,0.0,0.8636364,0.0
1878,0.937343775625,0.0,0.69772726,0.0
1879,0.938906254375,0.0,0.76954544,0.0
1880,0.938593779375,0.0,0.9031818,0.0
1881,0.938593779375,0.0,0.9590909,0.0
1882,0.938906254375,0.0,0.96,0.0
1883,0.938906254375,0.0,0.9604545,0.0
1884,0.9390625075,0.0,0.9604545,0.0
1885,0.938906259375,0.07416666,0.9104546,0.0
1886,0.938593779375,0.30166668,0.90818185,0.0
1887,0.938906254375,0.32583332,0.90818185,0.0
1888,0.9387500275,0.17416666,0.9086364,0.0
1889,0.94453127,0.15333334,0.90909094,0.0
1890,0.9446875215625,0.15333334,0.90818185,0.0
1891,0.94500002125,0.15333334,0.9581818,0.0
1892,0.944843773125,0.15333334,0.9604545,0.0
1893,0.94468749375,0.16833334,0.9604545,0.0
1894,0.93859375,0.26666668,0.9604545,0.0
1895,0.9040624896875,0.0,0.9109091,0.0
1896,0.8928125149999999,0.0,0.86454546,0.0
1897,0.8921875237500001,0.0,0.80636364,0.0
1898,0.8918749846874999,0.0375,0.8609091,0.0
1899,0.8918749846874999,0.0,0.8627273,0.0
1900,0.892031270625,0.0,0.8631818,0.0
1901,0.8176562640624999,0.0,0.8131818,0.0
1902,0.9274999803125,0.21333334,0.15227273,0.0
1903,0.9381249953125,0.38083333,0.0031818182,0.0
1904,0.9289062321875,0.043333333,0.6890909,0.0
1905,0.93796874375,0.0,0.9531818,0.0
1906,0.938593748125,0.0,0.96,0.0
1907,0.938281246875,0.0,0.9604545,0.0
1908,0.93875000625,0.0,0.9604545,0.0
1909,0.93875000625,0.0,0.91,0.0
1910,0.9387500275,0.0,0.8981818,0.0
1911,0.9387500275,0.0,0.90818185,0.0
1912,0.938593748125,0.0,0.9086364,0.0
1913,0.9442187375,0.0,0.9086364,0.0
1914,0.94468748875,0.11333334,0.9086364,0.0
1915,0.94468749375,0.27583334,0.9581818,0.0
1916,0.94468748875,0.41166666,0.9604545,0.0
1917,0.94468748875,0.41166666,0.9604545,0.0
1918,0.8939062687499999,0.41166666,0.86727273,0.0
1919,0.847500003125,0.35916665,0.8209091,0.0
1920,0.756718754375,0.16416667,0.73318183,0.0
1921,0.7535937396874999,0.16333333,0.73,0.0
1922,0.7537500125,0.16333333,0.7295455,0.0
1923,0.70875000625,0.16333333,0.68954545,0.0
1924,0.7071875025,0.16333333,0.6881818,0.0
1925,0.6624999887499999,0.16333333,0.6454545,0.0
1926,0.6612500015624999,0.16333333,0.64363635,0.0
1927,0.6157812684375,0.16333333,0.6859091,0.0
1928,0.7039062553125,0.16333333,0.6881818,0.0
1929,0.7517187643750001,0.16333333,0.7286364,0.0
1930,0.6331250084375,0.16166666,0.73,0.0
1931,0.3917187353125,0.0975,0.56363636,0.0
1932,0.4128124874999999,0.0,0.47227272,0.0
1933,0.3835937503125,0.0,0.12772727,0.0
1934,0.2212499953124999,0.0,0.5813636,0.0
1935,0.225468747,0.0,0.55954546,0.0
1936,0.395624993125,0.0,0.5995455,0.0
1937,0.8262499821874999,0.0,0.7681818,0.0
1938,0.935468751875,0.0,0.90363634,0.0
1939,0.938593748125,0.0,0.90909094,0.0
1940,0.938437495,0.0,0.90909094,0.0
1941,0.849218755,0.0,0.8240909,0.0
1942,0.8015624993750001,0.0,0.7772727,0.0
1943,0.8001562259375001,0.0,0.7754545,0.0
1944,0.66609375,0.0,0.5336364,0.0
1945,0.6612500015624999,0.0,0.59727275,0.0
1946,0.6615625078124999,0.0,0.64272726,0.0
1947,0.6618750075,0.0,0.64454544,0.0
1948,0.6618750075,0.0,0.6440909,0.0
1949,0.6618750075,0.0,0.64454544,0.0
1950,0.6618750075,0.0,0.64454544,0.0
1951,0.66156250125,0.0775,0.64454544,0.0
1952,0.6612500015624999,0.0,0.6372727,0.0
1953,0.6614062284375,0.0,0.6368182,0.0
1954,0.75062500125,0.0,0.72318184,0.0
1955,0.753750009375,0.0,0.7290909,0.0
1956,0.753750009375,0.0,0.73227274,0.053333335
1957,0.593750025,0.0,0.5140909,0.0
1958,0.586250009375,0.0,0.50545454,0.0
1959,0.6135937781249999,0.14,0.42772728,0.0
1960,0.52812499875,0.22,0.6786364,0.19583334
1961,0.926718755,0.17583333,0.9,0.16333333
1962,0.94468748875,0.0,0.9086364,0.023333333
1963,0.94468748875,0.1125,0.9590909,0.0033333334
1964,0.944531240625,0.20916666,0.96,0.08583333
1965,0.93859375,0.21583334,0.9118182,0.12916666
1966,0.804687478125,0.1375,0.7804545,0.395
1967,0.755000029375,0.1575,0.73136365,0.65416664
1968,0.7090624956249999,0.0,0.68954545,0.2241666599999999
1969,0.662656235625,0.011666667,0.6463636,0.2225
1970,0.6615625078124999,0.135,0.64454544,0.35166666
1971,0.6612500015624999,0.135,0.64454544,0.33666667
1972,0.643437534375,0.135,0.62772727,0.1475
1973,0.61640622875,0.135,0.4790909,0.19
1974,0.70296873875,0.1225,0.5386364,0.47583333
1975,0.8410937468749999,0.13333334,0.8081818,0.7925
1976,0.93531249875,0.135,0.905,0.815
1977,0.9387500275,0.12666667,0.90909094,0.4841666499999999
1978,0.93875000625,0.0291666669999999,0.90909094,0.094166666
1979,0.9390625075,0.0,0.9086364,0.0
1980,0.9165624696875,0.0,0.8868182,0.0
1981,0.9159374734375,0.0,0.885,0.0
1982,0.8934375028125001,0.0,0.8640909,0.075833336
1983,0.8925000299999999,0.1,0.8627273,0.08
1984,0.8628125187500001,0.016666668,0.52454543,0.16916667
1985,0.8525,0.0,0.7245455,0.1108333299999999
1986,0.9418749865625,0.11333334,0.83590907,0.19916667
1987,0.8707812312500001,0.07416666,0.4390909,0.57416666
1988,0.94218751375,0.0033333334,0.94,0.78583336
1989,0.94500002125,0.08916666,0.9604545,0.81916666
1990,0.9389062825,0.0,0.9109091,0.775
1991,0.827031259375,0.111666664,0.80227274,0.83666664
1992,0.71171876125,0.0,0.6931818,0.6091667
1993,0.707812471875,0.0,0.68863636,0.20583333
1994,0.7074999918749999,0.08166666,0.6890909,0.4958333399999999
1995,0.6632812678125001,0.119166665,0.64681816,0.8025
1996,0.6618749878124999,0.0825,0.6454545,0.81083333
1997,0.651093775,0.050833333,0.43863636,0.83916664
1998,0.6168750093750001,0.13,0.3790909,0.84
1999,0.699843743125,0.135,0.6627273,0.84
2000,0.8862500081250001,0.135,0.84818184,0.84
2001,0.8931250031249999,0.135,0.8636364,0.84
2002,0.8807812418750001,0.135,0.8468182,0.6791667
2003,0.8699999859375,0.06333333,0.8431818,0.2575
2004,0.8829687703125001,0.12833333,0.8422727,0.064166665
2005,0.826093721875,0.135,0.76772726,0.24416667
2006,0.6843750249999999,0.123333335,0.62545455,0.12416667
2007,0.870312505,0.0475,0.8127273,0.06333333
2008,0.8676562415625,0.06583333,0.82863635,0.059166666
2009,0.9392187621875,0.033333335,0.69954544,0.38666666
2010,0.902812509375,0.10666667,0.0045454544,0.105
2011,0.9003125015625,0.11,0.18,0.3225
2012,0.94375000625,0.12666667,0.9286364,0.1075
2013,0.94500002125,0.0,0.9509091,0.0225
2014,0.8915625231250001,0.043333333,0.86727273,0.26333332
2015,0.8356250006250001,0.07833333,0.4059091,0.26583335
2016,0.4750000106249999,0.0,0.39545456,0.1875
2017,0.6473437521874998,0.0,0.3531818,0.18833333
2018,0.6445312540625001,0.07083333,0.6231818,0.17333333
2019,0.6098437434374999,0.023333333,0.4663636399999999,0.18916667
2020,0.6589062425000001,0.0,0.5222727,0.01
2021,0.6617187362499999,0.0,0.6331818,0.039166667
2022,0.6617187609375,0.061666667,0.5159091,0.37166667
2023,0.508125001875,0.13416667,0.7163636,0.27
2024,0.7709375171875,0.0,0.9013636,0.0
2025,0.7796874915625,0.0,0.6090909,0.0
2026,0.7810937728124999,0.0,0.90590906,0.0
2027,0.7812500209375,0.0,0.9590909,0.0
2028,0.7812500209375,0.0,0.96090907,0.0
2029,0.7510937478124999,0.0,0.8659091,0.0
2030,0.7801562496874999,0.0,0.9068182,0.0
2031,0.7809375212499999,0.0,0.90818185,0.0
2032,0.7812500209375,0.0,0.90818185,0.0
2033,0.787187515,0.0,0.90818185,0.0
2034,0.7873437418750001,0.0,0.90909094,0.0
2035,0.7873437418750001,0.0,0.9590909,0.0
2036,0.7873437665624999,0.0,0.9613636,0.0
2037,0.7871875215625,0.0,0.96090907,0.0
2038,0.7810937828125,0.0,0.9604545,0.0
2039,0.7810937481250001,0.0,0.9104546,0.0
2040,0.7512500187500001,0.0,0.8640909,0.0
2041,0.7503125081249999,0.0,0.8636364,0.0
2042,0.7503125081249999,0.0,0.8631818,0.0
2043,0.7503125081249999,0.0,0.8631818,0.0
2044,0.7503125081249999,0.0,0.8627273,0.0
2045,0.750624988125,0.0,0.8627273,0.0
2046,0.7650000174999999,0.0,0.8627273,0.0
2047,0.7804687406249999,0.0,0.90636367,0.0
2048,0.7812500209375,0.0,0.90818185,0.0
2049,0.7810937481250001,0.0,0.9590909,0.0
2050,0.7809375278125,0.0,0.9604545,0.0
2051,0.7809375278125,0.0,0.96090907,0.0
2052,0.7809375278125,0.0,0.9604545,0.0
2053,0.7809375278125,0.0,0.91,0.0
2054,0.6646875325,0.0,0.9086364,0.0
2055,0.77859376375,0.0,0.9086364,0.0
2056,0.78187501375,0.0,0.9086364,0.0
2057,0.7878125078124999,0.0,0.90909094,0.0
2058,0.78781250625,0.0,0.9086364,0.0
2059,0.78781250125,0.0,0.95863634,0.0
2060,0.78781250125,0.0,0.96090907,0.0
2061,0.78781250125,0.0,0.96090907,0.0
2062,0.7817187624999999,0.0,0.96,0.0
2063,0.781718760625,0.0,0.9104546,0.0
2064,0.8131249903125,0.0,0.8240909,0.0
2065,0.8146874890625,0.0,0.82045454,0.0
2066,0.8145312687500001,0.0,0.82045454,0.0
2067,0.7998437281249999,0.0,0.7763636,0.0
2068,0.7539062393750001,0.0,0.775,0.0
2069,0.7371874700000001,0.0,0.77454543,0.0
2070,0.733593755,0.0,0.65590906,0.0
2071,0.79656249375,0.21,0.8140909,0.14916667
2072,0.8437499937499999,0.23666666,0.8618182,0.006666667
2073,0.8601562696875,0.0,0.8640909,0.0
2074,0.8303125134375,0.0,0.8627273,0.0
2075,0.8449999828125,0.0,0.8231818,0.0
2076,0.8454687640624999,0.0,0.8213636,0.0
2077,0.8451562709375,0.0,0.82,0.0
2078,0.8454687640624999,0.0,0.8209091,0.0
2079,0.845624984375,0.0,0.82045454,0.0
2080,0.74281249375,0.0,0.74636364,0.0
2081,0.885468760625,0.0,0.6440909,0.0
2082,0.942812490625,0.0,0.8322727,0.0
2083,0.94468748875,0.20833333,0.8913636,0.0
2084,0.944531240625,0.0825,0.9581818,0.0
2085,0.94468748875,0.0,0.95954543,0.0
2086,0.93859375,0.0,0.95681816,0.0
2087,0.8492187403125,0.08,0.82545453,0.0
2088,0.7568749781249999,0.006666667,0.7327273,0.0
2089,0.753750009375,0.1775,0.73,0.0
2090,0.6523437390625,0.25583333,0.62227273,0.009166666
2091,0.6473437425,0.0,0.6181818,0.0
2092,0.5934375106249999,0.0,0.46136364,0.0
2093,0.5968750174999999,0.0,0.004090909,0.0
2094,0.4729687362499999,0.0,0.0,0.0
2095,0.6240624946875001,0.0,0.0,0.0
2096,0.5851562584375,0.10666667,0.10909091,0.0
2097,0.3681249990624999,0.34,0.0,0.0
2098,0.3101562421875,0.18916667,0.18863636,0.0
2099,0.219062490625,0.0,0.14227273,0.0
2100,0.2576562484374999,0.0,0.0,0.0
2101,0.2040624884375,0.0,0.0,0.0
2102,0.235312501875,0.0,0.35,0.0
2103,0.21421874375,0.0,0.44045454,0.0
2104,0.23546875,0.0,0.43681818,0.0
2105,0.4367187571875,0.0,0.64,0.0
2106,0.7870312425,0.0,0.77,0.20333333
2107,0.826250001875,0.0,0.8018182,0.615
2108,0.8275000187500001,0.0,0.80227274,0.58
2109,0.71140628125,0.1075,0.6931818,0.16833334
2110,0.6453124928125,0.3225,0.6290909,0.1875
2111,0.5460937490625,0.014166667,0.22363636,0.0
2112,0.3532812475,0.0,0.28681818,0.0
2113,0.3612500021875,0.0,0.3831818,0.0
2114,0.374218748125,0.0,0.38,0.0
2115,0.3767187490624999,0.0,0.37363636,0.0
2116,0.2762500046875,0.0,0.09681818,0.0
2117,0.3764062459375,0.0,0.28545454,0.0
2118,0.3193749996875,0.0,0.0045454544,0.0
2119,0.4228125003124999,0.0,0.0,0.0
2120,0.5821875,0.0,0.5831818,0.0
2121,0.643281253125,0.0,0.6463636,0.0
2122,0.6612500015624999,0.0,0.6459091,0.0
2123,0.6609375018750001,0.0,0.6463636,0.0
2124,0.6601562362500001,0.0,0.6454545,0.0
2125,0.4231250034375,0.0,0.6454545,0.0
2126,0.4829687428124999,0.0,0.44863635,0.0
2127,0.4567187493749999,0.0,0.5295454,0.0
2128,0.8295312468750001,0.225,0.81,0.43666667
2129,0.8635937521875,0.33666667,0.83681816,0.5416667
2130,0.890937515625,0.18166667,0.8631818,0.5425
2131,0.9424999790625,0.054166667,0.9581818,0.5416667
2132,0.94468748875,0.034166668,0.9604545,0.4075
2133,0.93859375,0.2175,0.9259091,0.1925
2134,0.8935937543750001,0.3375,0.86545455,0.07416666
2135,0.7420312468749999,0.08916666,0.73545456,0.0
2136,0.70890624375,0.0,0.4654545499999999,0.0
2137,0.7062500034375,0.0,0.67954546,0.0
2138,0.7081249749999999,0.2191666699999999,0.6881818,0.0
2139,0.7084374812500001,0.20583333,0.6881818,0.0
2140,0.7084374812500001,0.0825,0.6881818,0.0
2141,0.753125005,0.27916667,0.72727275,0.22916667
2142,0.843437471875,0.48166665,0.81772727,0.7083333
2143,0.935781258125,0.48166665,0.7090909,0.6425
2144,0.9390625075,0.48166665,0.9013636,0.6675
2145,0.9390625075,0.48166665,0.9095455,0.75666666
2146,0.9390625075,0.44416666,0.82272726,0.48833334
2147,0.938906254375,0.47833332,0.9559091,0.78
2148,0.9390625075,0.48166665,0.9104546,0.84
2149,0.938906254375,0.48166665,0.90909094,0.84
2150,0.938906254375,0.48166665,0.9086364,0.84
2151,0.9387500275,0.48166665,0.90909094,0.84
2152,0.9446875215625,0.48166665,0.9086364,0.84
2153,0.945156248125,0.48166665,0.8209091,0.84
2154,0.94281252,0.48166665,0.9563636,0.8308333
2155,0.944843773125,0.48166665,0.9604545,0.81083333
2156,0.94500002125,0.43,0.9604545,0.5075
2157,0.938750003125,0.44916666,0.9109091,0.39916667
2158,0.837031270625,0.1925,0.81045455,0.019166667
2159,0.708124971875,0.07,0.5,0.0
2160,0.7073437490625,0.021666666,0.24909091,0.0
2161,0.7074999918749999,0.16583334,0.67136365,0.0
2162,0.6923437450000001,0.41583332,0.6881818,0.0
2163,0.707499984375,0.415,0.68636364,0.0
2164,0.7074999918749999,0.16416667,0.66636366,0.13333334
2165,0.7526562437500001,0.255,0.64272726,0.50916666
2166,0.8878124918750001,0.25083333,0.44,0.7683333
2167,0.91468749375,0.0,0.37272727,0.41666666
2168,0.90781251375,0.0,0.8518182,0.051666666
2169,0.937499976875,0.0,0.86954546,0.0
2170,0.906406266875,0.0,0.9572727,0.0
2171,0.92281252625,0.0,0.96090907,0.0
2172,0.92343751875,0.0,0.9109091,0.0
2173,0.923281239375,0.0,0.9086364,0.0
2174,0.92296875,0.0,0.9086364,0.0
2175,0.92343751875,0.0,0.90909094,0.0
2176,0.92906252,0.0,0.9086364,0.0
2177,0.9440625221875,0.0,0.9086364,0.0
2178,0.94468748875,0.0,0.95954543,0.0
2179,0.94500002125,0.0,0.96090907,0.0
2180,0.94500002125,0.0,0.9613636,0.0
2181,0.9389062825,0.0,0.96090907,0.0
2182,0.9387500275,0.0,0.9104546,0.0
2183,0.8940625137500001,0.0,0.86636364,0.0
2184,0.8478125093750001,0.0,0.82272726,0.0
2185,0.84625,0.0,0.8209091,0.0
2186,0.84625,0.0,0.82045454,0.0
2187,0.84625,0.0,0.81954545,0.0
2188,0.84625,0.0,0.82,0.0
2189,0.891093771875,0.0,0.8618182,0.0
2190,0.937343775625,0.08,0.9068182,0.18583333
2191,0.9390625075,0.13,0.90909094,0.034166668
2192,0.938906254375,0.0,0.90909094,0.0
2193,0.938906254375,0.0,0.9590909,0.0
2194,0.938906254375,0.0,0.9104546,0.0
2195,0.9387500275,0.0,0.90818185,0.0
2196,0.9387500275,0.0,0.9086364,0.0
2197,0.9387500275,0.0,0.90818185,0.0
2198,0.9387500275,0.0,0.9086364,0.0
2199,0.9387500275,0.0,0.90909094,0.0
2200,0.9446875215625,0.0,0.90909094,0.0
2201,0.94500002125,0.0,0.9590909,0.0
2202,0.94500002125,0.18666667,0.96090907,0.0
2203,0.94500002125,0.16833334,0.96090907,0.0
2204,0.94500002125,0.0,0.9604545,0.0
2205,0.9392187625,0.0,0.9104546,0.0
2206,0.84984375125,0.108333334,0.82363635,0.0
2207,0.7123437575,0.12666667,0.6940909,0.12083333
2208,0.663124995,0.0,0.6472727,0.0
2209,0.6614062284375,0.115,0.6027273,0.22666667
2210,0.6615625078124999,0.135,0.64272726,0.39
2211,0.673125016875,0.135,0.6686364,0.475
2212,0.4748437459374999,0.135,0.50272727,0.77666664
2213,0.5609375184375,0.135,0.2859091,0.84
2214,0.580937503125,0.135,0.54727274,0.84
2215,0.7031250065625,0.135,0.6831818,0.84
2216,0.707812495,0.135,0.6881818,0.84
2217,0.663281229375,0.135,0.6472727,0.84
2218,0.6618750075,0.135,0.645,0.84
2219,0.661718728125,0.135,0.64454544,0.84
2220,0.661718728125,0.135,0.46,0.84
2221,0.6615625078124999,0.13416667,0.6372727,0.83
2222,0.6612500081249999,0.044166666,0.64272726,0.6225
2223,0.6615625078124999,0.0,0.4640909,0.5075
2224,0.750156284375,0.119166665,0.7195455,0.7925
2225,0.8429687646875,0.13333334,0.8181818,0.84
2226,0.8907812656249999,0.13333334,0.86227274,0.80833334
2227,0.93671876125,0.13333334,0.9077273,0.5316667
2228,0.938593748125,0.13333334,0.91,0.19
2229,0.8717187593750001,0.04,0.84363633,0.0
2230,0.7873437553125001,0.0,0.77772725,0.0
2231,0.704843753125,0.0,0.6740909,0.0
2232,0.68406250625,0.0,0.67,0.0
2233,0.68406250625,0.0,0.66818184,0.0
2234,0.68406250625,0.111666664,0.66818184,0.18583333
2235,0.68406250625,0.0,0.66818184,0.034166668
2236,0.6842187593750001,0.17083333,0.66818184,0.095
2237,0.750937505625,0.009166666,0.7277273,0.0
2238,0.8428125196875,0.1475,0.81636363,0.044166666
2239,0.8909375187499999,0.0,0.8618182,0.0
2240,0.9368750406250002,0.0,0.9068182,0.0
2241,0.938906254375,0.0,0.95863634,0.0
2242,0.9390625075,0.0,0.9109091,0.0
2243,0.9387500275,0.0,0.90818185,0.0
2244,0.93875000625,0.0,0.9086364,0.0
2245,0.938906254375,0.0,0.90909094,0.0
2246,0.938906254375,0.0,0.9086364,0.0
2247,0.894218740625,0.0,0.78409094,0.0
2248,0.943125023125,0.0,0.90363634,0.0
2249,0.9271875184375,0.0,0.6604546,0.0
2250,0.944375021875,0.0,0.7122727,0.0
2251,0.944843773125,0.0,0.8468182,0.0
2252,0.94500002125,0.0,0.9563636,0.024166666
2253,0.9389062825,0.0,0.91,0.0
2254,0.8995312668750001,0.0,0.50454545,0.0
2255,0.8473437799999999,0.0,0.7204546,0.0
2256,0.8014062265625,0.0,0.7309091,0.0
