,Heat_Pump
9420,3.036219637
9421,3.0624860414999997
9422,3.088752446
9423,3.11559042
9424,3.142428394
9425,3.164732013
9426,3.187035632
9427,3.208034636
9428,3.22903364
9429,3.2484485100000002
9430,3.26786338
9431,3.2855844485
9432,3.303305517
9433,3.3173086295000003
9434,3.331311742
9435,3.3361238965
9436,3.340936051
9437,3.3405922329999997
9438,3.340248415
9439,3.3316576045
9440,3.323066794
9441,3.308115594
9442,3.293164394
9443,3.269225673
9444,3.245286952
9445,3.2061923854999996
9446,3.167097819
9447,3.1209155375
9448,3.074733256
9449,3.0541991299999998
9450,3.033665004
9451,3.0203497555
9452,3.007034507
9453,2.9997242330000002
9454,2.992413959
9455,2.989746427
9456,2.987078895
9457,2.988232312
9458,2.989385729
9459,2.9925584924999997
9460,2.995731256
9461,2.9955629715
9462,2.995394687
9463,3.0000358405
9464,3.004676994
9465,3.016641072
9466,3.02860515
9467,3.04447263
9468,3.06034011
9469,3.0863797965
9470,3.112419483
9471,3.1447172575
9472,3.177015032
9473,3.1991712745000003
9474,3.221327517
9475,3.2221808860000003
9476,3.223034255
9477,3.2121665765
9478,3.201298898
9479,3.191491477
9480,3.181684056
9481,3.170771128
9482,3.1598582
9483,3.141395704
9484,3.122933208
9485,3.1034492065
9486,3.083965205
9487,3.075315454
9488,3.066665703
9489,3.0667622965
9490,3.06685889
9491,3.065120383
9492,3.063381876
9493,3.056889967
9494,3.050398058
9495,3.042320717
9496,3.034243376
9497,3.0314001724999997
9498,3.028556969
9499,3.0277861054999997
9500,3.027015242
9501,3.025329239
9502,3.023643236
9503,3.0161809479999997
9504,3.00871866
9505,2.9920621819999997
9506,2.975405704
9507,2.957322859
9508,2.939240014
9509,2.9211986335
9510,2.903157253
9511,2.8953935845
9512,2.887629916
9513,2.9009881965
9514,2.914346477
9515,2.9363571185
9516,2.95836776
9517,2.98522763
9518,3.0120875
9519,3.0392800089999996
9520,3.066472518
9521,3.0879688835
9522,3.109465249
9523,3.1237877564999996
9524,3.138110264
9525,3.147818464
9526,3.157526664
9527,3.1625309395
9528,3.167535215
9529,3.1714484780000003
9530,3.175361741
9531,3.1767233194999998
9532,3.178084898
9533,3.1741223685
9534,3.170159839
9535,3.160541154
9536,3.150922469
9537,3.1371944065
9538,3.123466344
9539,3.1059401255
9540,3.088413907
9541,3.0649443495
9542,3.041474792
9543,3.0130995699999996
9544,2.984724348
9545,2.967949251
9546,2.951174154
9547,2.938861555
9548,2.926548956
9549,2.915474531
9550,2.904400106
9551,2.8954181245
9552,2.886436143
9553,2.878275317
9554,2.870114491
9555,2.8642258665
9556,2.858337242
9557,2.8529293530000004
9558,2.847521464
9559,2.8588179775
9560,2.870114491
9561,2.9122027360000002
9562,2.954290981
9563,2.9864869255000004
9564,3.01868287
9565,3.0511064715
9566,3.083530073
9567,3.1113295585
9568,3.139129044
9569,3.162522782
9570,3.18591652
9571,3.201281807
9572,3.216647094
9573,3.2242796355
9574,3.231912177
9575,3.2308388
9576,3.229765423
9577,3.218576571
9578,3.207387719
9579,3.192152747
9580,3.176917775
9581,3.1654253225
9582,3.15393287
9583,3.145609227
9584,3.137285584
9585,3.1309575985
9586,3.124629613
9587,3.1165389785000004
9588,3.108448344
9589,3.102567157
9590,3.09668597
9591,3.0869902189999996
9592,3.077294468
9593,3.069082819
9594,3.06087117
9595,3.0575164829999997
9596,3.054161796
9597,3.050133208
9598,3.04610462
9599,3.0447541715
9600,3.043403723
9601,3.0438618855
9602,3.044320048
9603,3.0411616749999997
9604,3.038003302
9605,3.0357859565
9606,3.033568611
9607,3.03409879
9608,3.034628969
9609,3.044081707
9610,3.053534445
9611,3.0719656615
9612,3.090396878
9613,3.1124830835
9614,3.134569289
9615,3.1538229385
9616,3.173076588
9617,3.1880887695
9618,3.203100951
9619,3.213921062
9620,3.224741173
9621,3.2352582315
9622,3.24577529
9623,3.246019466
9624,3.246263642
9625,3.243822209
9626,3.241380776
9627,3.235597493
9628,3.22981421
9629,3.2207449135
9630,3.211675617
9631,3.2047585395000002
9632,3.197841462
9633,3.1805745045
9634,3.163307547
9635,3.1407216595
9636,3.118135772
9637,3.0842427915
9638,3.050349811
9639,3.0095410649999996
9640,2.968732319
9641,2.9457499425
9642,2.922767566
9643,2.906965791
9644,2.891164016
9645,2.8802576694999997
9646,2.869351323
9647,2.8630817095000003
9648,2.856812096
9649,2.8596482925
9650,2.862484489
9651,2.8571704455
9652,2.851856402
9653,2.84799825
9654,2.844140098
9655,2.8587492355
9656,2.873358373
9657,2.9207813514999996
9658,2.96820433
9659,3.0049601125
9660,3.041715895
9661,3.0718384629999997
9662,3.101961031
9663,3.114022424
9664,3.126083817
9665,3.130957093
9666,3.135830369
9667,3.1452215425
9668,3.154612716
9669,3.1589844255
9670,3.163356135
9671,3.157042202
9672,3.150728269
9673,3.141387847
9674,3.132047425
9675,3.1268360495
9676,3.121624674
9677,3.1167556935
9678,3.111886713
9679,3.1064882565
9680,3.1010898
9681,3.0973154579999997
9682,3.093541116
9683,3.0940249069999997
9684,3.094508698
9685,3.097508852
9686,3.100509006
9687,3.0987426505
9688,3.096976295
9689,3.0937591390000003
9690,3.090541983
9691,3.0903243275000003
9692,3.090106672
9693,3.0914368825
9694,3.092767093
9695,3.0951136375
9696,3.097460182
9697,3.0997106065
9698,3.101961031
9699,3.1066574950000003
9700,3.111353959
9701,3.1193248565
9702,3.127295754
9703,3.1383566165
9704,3.149417479
9705,3.1595699254999996
9706,3.169722372
9707,3.184341884
9708,3.198961396
9709,3.216071121
9710,3.233180846
9711,3.253260994
9712,3.273341142
9713,3.2942551955
9714,3.315169249
9715,3.330312383
9716,3.345455517
9717,3.357624458
9718,3.369793399
9719,3.3772018355
9720,3.384610272
9721,3.3886741795
9722,3.392738087
9723,3.3922453865
9724,3.391752686
9725,3.388033738
9726,3.38431479
9727,3.3749140165
9728,3.365513243
9729,3.3477252705
9730,3.329937298
9731,3.306532355
9732,3.283127412
9733,3.252520038
9734,3.221912664
9735,3.193509025
9736,3.165105386
9737,3.1491825985
9738,3.133259811
9739,3.1233966635
9740,3.113533516
9741,3.104867811
9742,3.096202106
9743,3.0889475405
9744,3.081692975
9745,3.0780198345
9746,3.074346694
9747,3.071472187
9748,3.06859768
9749,3.0654345015
9750,3.062271323
9751,3.063164613
9752,3.064057903
9753,3.080492905
9754,3.096927907
9755,3.121522304
9756,3.146116701
9757,3.175461241
9758,3.204805781
9759,3.232765627
9760,3.260725473
9761,3.2874079235
9762,3.314090374
9763,3.339113165
9764,3.364135956
9765,3.386866716
9766,3.409597476
9767,3.427223808
9768,3.44485014
9769,3.4586017174999997
9770,3.472353295
9771,3.4809470915
9772,3.489540888
9773,3.4941509760000002
9774,3.498761064
9775,3.4980173304999997
9776,3.497273597
9777,3.4895674295
9778,3.481861262
9779,3.4622684095
9780,3.442675557
9781,3.3992505165
9782,3.355825476
9783,3.3155617025
9784,3.275297929
9785,3.2617331419999998
9786,3.248168355
9787,3.2438714204999997
9788,3.239574486
9789,3.2306704305
9790,3.221766375
9791,3.2136757830000002
9792,3.205585191
9793,3.1951913385
9794,3.184797486
9795,3.1744655215
9796,3.164133557
9797,3.1668064485
9798,3.16947934
9799,3.1687745830000003
9800,3.168069826
9801,3.1681670305000003
9802,3.168264235
9803,3.1809107225
9804,3.19355721
9805,3.228558959
9806,3.263560708
9807,3.2922589245
9808,3.320957141
9809,3.3380226005
9810,3.35508806
9811,3.3667471559999997
9812,3.378406252
9813,3.3854489914999997
9814,3.392491731
9815,3.396311093
9816,3.400130455
9817,3.3921979995
9818,3.384265544
9819,3.359261454
9820,3.334257364
9821,3.3127559055
9822,3.291254447
9823,3.2786054105
9824,3.265956374
9825,3.261679202
9826,3.25740203
9827,3.250416716
9828,3.243431402
9829,3.217131429
9830,3.190831456
9831,3.166921079
9832,3.143010702
9833,3.1347411645000003
9834,3.126471627
9835,3.1145793595
9836,3.102687092
9837,3.0915132759999997
9838,3.08033946
9839,3.075555447
9840,3.070771434
9841,3.0720034065000004
9842,3.073235379
9843,3.0729696435
9844,3.072703908
9845,3.0697572505
9846,3.066810593
9847,3.0702404125
9848,3.073670232
9849,3.094328475
9850,3.114986718
9851,3.1404348045
9852,3.165882891
9853,3.203290091
9854,3.240697291
9855,3.2896870365
9856,3.338676782
9857,3.384673898
9858,3.430671014
9859,3.4668236400000003
9860,3.502976266
9861,3.5303981495
9862,3.557820033
9863,3.5769485555
9864,3.596077078
9865,3.606181709
9866,3.61628634
9867,3.608401207
9868,3.600516074
9869,3.579342208
9870,3.558168342
9871,3.534540982
9872,3.510913622
9873,3.486906903
9874,3.462900184
9875,3.443551593
9876,3.424203002
9877,3.400467775
9878,3.376732548
9879,3.3475203705
9880,3.318308193
9881,3.3021863115
9882,3.28606443
9883,3.281268272
9884,3.276472114
9885,3.272950191
9886,3.269428268
9887,3.2589936799999997
9888,3.248559092
9889,3.2284849785
9890,3.208410865
9891,3.1881431425
9892,3.16787542
9893,3.152289451
9894,3.136703482
9895,3.1336480825
9896,3.130592683
9897,3.1593250900000003
9898,3.188057497
9899,3.2131814084999997
9900,3.23830532
9901,3.266102184
9902,3.293899048
9903,3.316287915
9904,3.338676782
9905,3.3597723349999997
9906,3.380867888
9907,3.398587212
9908,3.416306536
9909,3.4273662935
9910,3.438426051
9911,3.4390930665
9912,3.439760082
9913,3.4354377775
9914,3.431115473
9915,3.4155983175
9916,3.400081162
9917,3.3728911685
9918,3.345701175
9919,3.3155401270000002
9920,3.285379079
9921,3.264600553
9922,3.243822027
9923,3.2299177085000004
9924,3.21601339
9925,3.1994324560000003
9926,3.182851522
9927,3.1541768205
9928,3.125502119
9929,3.1122796160000004
9930,3.099057113
9931,3.092937574
9932,3.086818035
9933,3.0885832725
9934,3.09034851
9935,3.0877370635
9936,3.085125617
9937,3.080678445
9938,3.076231273
9939,3.0723903255
9940,3.068549378
9941,3.0653137845
9942,3.062078191
9943,3.0579752185
9944,3.053872246
9945,3.0605346095000003
9946,3.067196973
9947,3.072535697
9948,3.077874421
9949,3.0882479959999998
9950,3.098621571
9951,3.110874322
9952,3.123127073
9953,3.134500548
9954,3.145874023
9955,3.1599128690000002
9956,3.173951715
9957,3.1869678634999996
9958,3.199984012
9959,3.210680145
9960,3.221376278
9961,3.232989791
9962,3.244603304
9963,3.2534953755
9964,3.262387447
9965,3.2638296545000003
9966,3.265271862
9967,3.2594312685
9968,3.253590675
9969,3.240336527
9970,3.227082379
9971,3.2092002715000003
9972,3.191318164
9973,3.1704891870000003
9974,3.14966021
9975,3.129829075
9976,3.10999794
9977,3.1043581485000002
9978,3.098718357
9979,3.09122091
9980,3.083723463
9981,3.077851333
9982,3.071979203
9983,3.0671976885000003
9984,3.062416174
9985,3.0630438865
9986,3.063671599
9987,3.064733994
9988,3.065796389
9989,3.0659654195
9990,3.06613445
9991,3.072439421
9992,3.078744392
9993,3.094855453
9994,3.110966514
9995,3.131041593
9996,3.151116672
9997,3.176207785
9998,3.201298898
9999,3.225148791
10000,3.248998684
10001,3.268241431
10002,3.287484178
10003,3.301007951
10004,3.314531724
10005,3.319903291
10006,3.325274858
10007,3.326133652
10008,3.326992446
10009,3.327507765
10010,3.328023084
10011,3.3270660884999996
10012,3.326109093
10013,3.3208353385000002
10014,3.315561584
10015,3.3041670874999998
10016,3.292772591
10017,3.2745009009999997
10018,3.256229211
10019,3.2341473465
10020,3.212065482
10021,3.1889255915
10022,3.165785701
10023,3.148261926
10024,3.130738151
10025,3.125769494
10026,3.120800837
10027,3.1180633269999998
10028,3.115325817
10029,3.11159655
10030,3.107867283
10031,3.1030266615
10032,3.09818604
10033,3.0924778589999997
10034,3.086769678
10035,3.080219955
10036,3.073670232
10037,3.06898479
10038,3.064299348
10039,3.065168604
10040,3.06603786
10041,3.088429542
10042,3.110821224
10043,3.1264792359999998
10044,3.142137248
10045,3.15568678
10046,3.169236312
10047,3.186947979
10048,3.204659646
10049,3.2154564045000003
10050,3.226253163
10051,3.233865791
10052,3.241478419
10053,3.2503443545
10054,3.25921029
10055,3.2673519554999997
10056,3.275493621
10057,3.280632163
10058,3.285770705
10059,3.282907406
10060,3.280044107
10061,3.272486862
10062,3.264929617
10063,3.2559873264999997
10064,3.247045036
10065,3.2345276135
10066,3.222010191
10067,3.2026011199999997
10068,3.183192049
10069,3.145650719
10070,3.108109389
10071,3.065707732
10072,3.023306075
10073,3.0037509499999997
10074,2.984195825
10075,2.9724091285
10076,2.960622432
10077,2.9516082555
10078,2.942594079
10079,2.9357923345000003
10080,2.92899059
10081,2.9259747985000004
10082,2.922959007
10083,2.9212840675000002
10084,2.919609128
10085,2.921451581
10086,2.923294034
10087,2.9232701035
10088,2.923246173
10089,2.951150913
10090,2.979055653
10091,3.006263936
10092,3.033472219
10093,3.0778876895
10094,3.12230316
10095,3.1665995375
10096,3.210895915
10097,3.2385483825000003
10098,3.26620085
10099,3.2759613005
10100,3.285721751
10101,3.2849140555
10102,3.28410636
10103,3.277452014
10104,3.270797668
10105,3.268694843
10106,3.266592018
10107,3.273342531
10108,3.280093044
10109,3.2836662145
10110,3.287239385
10111,3.2796054574999998
10112,3.27197153
10113,3.2548699625
10114,3.237768395
10115,3.2126696409999997
10116,3.187570887
10117,3.1583544795
10118,3.129138072
10119,3.112815247
10120,3.096492422
10121,3.0938316045
10122,3.091170787
10123,3.0860693254999996
10124,3.080967864
10125,3.074468813
10126,3.067969762
10127,3.0619103515
10128,3.055850941
10129,3.0531486230000002
10130,3.050446305
10131,3.04849252
10132,3.046538735
10133,3.044923003
10134,3.043307271
10135,3.0467079235
10136,3.050108576
10137,3.0641848224999997
10138,3.078261069
10139,3.0922894805
10140,3.106317892
10141,3.1216804655
10142,3.137043039
10143,3.153941703
10144,3.170840367
10145,3.1835862375
10146,3.196332108
10147,3.2072452205
10148,3.218158333
10149,3.2269628084999997
10150,3.235767284
10151,3.2406980355
10152,3.245628787
10153,3.247460269
10154,3.249291751
10155,3.248241651
10156,3.247191551
10157,3.2407229815
10158,3.234254412
10159,3.228254211
10160,3.22225401
10161,3.2120199649999996
10162,3.20178592
10163,3.1845876674999998
10164,3.167389415
10165,3.1357885695
10166,3.104187724
10167,3.068564897
10168,3.03294207
10169,3.020421345
10170,3.00790062
10171,2.9980424155
10172,2.988184211
10173,2.9798263785000003
10174,2.971468546
10175,2.9641986615
10176,2.956928777
10177,2.9505281905
10178,2.944127604
10179,2.938474486
10180,2.932821368
10181,2.9271483844999997
10182,2.921475401
10183,2.9206140405000003
10184,2.91975268
10185,2.9566602015
10186,2.993567723
10187,3.0275574069999998
10188,3.061547091
10189,3.093645791
10190,3.125744491
10191,3.1500912039999998
10192,3.174437917
10193,3.194543245
10194,3.214648573
10195,3.2270871215
10196,3.23952567
10197,3.2450925689999996
10198,3.250659468
10199,3.256645669
10200,3.26263187
10201,3.2649542274999996
10202,3.267276585
10203,3.2645875995
10204,3.261898614
10205,3.255985952
10206,3.25007329
10207,3.2374072314999998
10208,3.224741173
10209,3.207469965
10210,3.190198757
10211,3.1683276065
10212,3.146456456
10213,3.1182090135
10214,3.089961571
10215,3.0601988605
10216,3.03043615
10217,3.0136366629999998
10218,2.996837176
10219,2.9843208915000004
10220,2.971804607
10221,2.9667652535
10222,2.9617259
10223,2.957361062
10224,2.952996224
10225,2.9481545625
10226,2.943312901
10227,2.9393123880000003
10228,2.935311875
10229,2.931720334
10230,2.928128793
10231,2.930211687
10232,2.932294581
10233,2.965816191
10234,2.999337801
10235,3.0247955585
10236,3.050253316
10237,3.071897216
10238,3.093541116
10239,3.1204598995
10240,3.147378683
10241,3.170638322
10242,3.193897961
10243,3.2098560725
10244,3.225814184
10245,3.23701569
10246,3.248217196
10247,3.2555956315000003
10248,3.262974067
10249,3.2668858675
10250,3.270797668
10251,3.2722161565
10252,3.273634645
10253,3.267424458
10254,3.261214271
10255,3.2510290105
10256,3.24084375
10257,3.227478088
10258,3.214112426
10259,3.1948100195
10260,3.175507613
10261,3.1383955080000003
10262,3.101283403
10263,3.064655193
10264,3.028026983
10265,3.0124320795
10266,2.996837176
10267,2.985881343
10268,2.97492551
10269,2.967582073
10270,2.960238636
10271,2.955250917
10272,2.950263198
10273,2.94652448
10274,2.942785762
10275,2.940222411
10276,2.93765906
10277,2.933995158
10278,2.930331256
10279,2.9319354994999998
10280,2.933539743
10281,2.9631451039999996
10282,2.992750465
10283,3.0249522915
10284,3.057154118
10285,3.0884202099999998
10286,3.119686302
10287,3.152387851
10288,3.1850894
10289,3.212161089
10290,3.239232778
10291,3.259516102
10292,3.279799426
10293,3.2949836085
10294,3.310167791
10295,3.318506504
10296,3.326845217
10297,3.3332521259999996
10298,3.339659035
10299,3.340420339
10300,3.341181643
10301,3.3366639620000003
10302,3.332146281
10303,3.318289488
10304,3.304432695
10305,3.2818214924999998
10306,3.25921029
10307,3.2317888344999997
10308,3.204367379
10309,3.174878029
10310,3.145388679
10311,3.1233118405
10312,3.101235002
10313,3.0896272075
10314,3.078019413
10315,3.0682625435
10316,3.058505674
10317,3.049869683
10318,3.041233692
10319,3.0348953305
10320,3.028556969
10321,3.0234995419999997
10322,3.018442115
10323,3.0120406585
10324,3.005639202
10325,3.0018392765
10326,2.998039351
10327,2.9991214225
10328,3.000203494
10329,3.0268689694999997
10330,3.053534445
10331,3.075642483
10332,3.097750521
10333,3.1253803945
10334,3.153010268
10335,3.1826597100000003
10336,3.212309152
10337,3.2359796595
10338,3.259650167
10339,3.2756726755
10340,3.291695184
10341,3.307994322
10342,3.32429346
10343,3.3396170205
10344,3.354940581
10345,3.3653689485
10346,3.375797316
10347,3.3771017839999997
10348,3.378406252
10349,3.3744934630000003
10350,3.370580674
10351,3.3599344395
10352,3.349288205
10353,3.331811886
10354,3.314335567
10355,3.2908794245
10356,3.267423282
10357,3.2378683510000004
10358,3.20831342
10359,3.188774866
10360,3.169236312
10361,3.1633572030000003
10362,3.157478094
10363,3.1475758785
10364,3.137673663
10365,3.1252887495
10366,3.112903836
10367,3.1004412445
10368,3.087978653
10369,3.0737248965
10370,3.05947114
10371,3.0438213315000002
10372,3.028171523
10373,3.0141394135
10374,3.000107304
10375,3.0018629685000002
10376,3.003618633
10377,3.0220404145
10378,3.040462196
10379,3.060570012
10380,3.080677828
10381,3.106823329
10382,3.13296883
10383,3.158883158
10384,3.184797486
10385,3.200844159
10386,3.216890832
10387,3.2228890595
10388,3.228887287
10389,3.2289360714999997
10390,3.228984856
10391,3.2297166534999997
10392,3.230448451
10393,3.2311559174999998
10394,3.231863384
10395,3.2294972705
10396,3.227131157
10397,3.2195495860000003
10398,3.211968015
10399,3.2030790275000003
10400,3.19419004
10401,3.1817374785
10402,3.169284917
10403,3.1498175780000004
10404,3.130350239
10405,3.0966246285
10406,3.062899018
10407,3.0373729315
10408,3.011846845
10409,3.007203594
10410,3.002560343
10411,2.9999872754999997
10412,2.997414208
10413,2.995515003
10414,2.993615798
10415,2.9922698015
10416,2.990923805
10417,2.9901307360000002
10418,2.989337667
10419,2.9862382485000003
10420,2.98313883
10421,2.973967827
10422,2.964796824
10423,2.9586327925
10424,2.952468761
10425,2.9667709259999997
10426,2.981073091
10427,2.9986502154999997
10428,3.01622734
10429,3.0313589199999997
10430,3.0464905
10431,3.058920826
10432,3.071351152
10433,3.0890766065
10434,3.106802061
10435,3.1242512995
10436,3.141700538
10437,3.158482516
10438,3.175264494
10439,3.1906684175
10440,3.206072341
10441,3.2089714445
10442,3.211870548
10443,3.2026895399999997
10444,3.193508532
10445,3.1819800115000003
10446,3.170451491
10447,3.1561487990000003
10448,3.141846107
10449,3.1255588275
10450,3.109271548
10451,3.090021491
10452,3.070771434
10453,3.0435956754999998
10454,3.016419917
10455,2.996128904
10456,2.975837891
10457,2.970533306
10458,2.965228721
10459,2.958033627
10460,2.950838533
10461,2.9450392735
10462,2.939240014
10463,2.9357433530000003
10464,2.932246692
10465,2.9297329315000002
10466,2.927219171
10467,2.9275542925
10468,2.927889414
10469,2.927410673
10470,2.926931932
10471,2.92396439
10472,2.920996848
10473,2.926071068
10474,2.931145288
10475,2.9463156485
10476,2.961486009
10477,2.9823839530000003
10478,3.003281897
10479,3.0266711135
10480,3.05006033
10481,3.072647376
10482,3.095234422
10483,3.1148533545
10484,3.134472287
10485,3.1449067205
10486,3.155341154
10487,3.16022327
10488,3.165105386
10489,3.166611907
10490,3.168118428
10491,3.1722263365
10492,3.176334245
10493,3.1779634005
10494,3.179592556
10495,3.1726162364999997
10496,3.165639917
10497,3.1525057690000002
10498,3.139371621
10499,3.121828082
10500,3.104284543
10501,3.0828192555
10502,3.061353968
10503,3.0440400765
10504,3.026726185
10505,3.0175539999999996
10506,3.008381815
10507,2.9986434629999996
10508,2.988905111
10509,2.979418736
10510,2.969932361
10511,2.962111671
10512,2.954290981
10513,2.9463582720000003
10514,2.938425563
10515,2.9290891215
10516,2.91975268
10517,2.9110247775
10518,2.902296875
10519,2.8950589015
10520,2.887820928
10521,2.911063487
10522,2.934306046
10523,2.958578309
10524,2.982850572
10525,3.012042132
10526,3.041233692
10527,3.0723718470000003
10528,3.103510002
10529,3.1282844135000003
10530,3.153058825
10531,3.1731863225000003
10532,3.19331382
10533,3.210441996
10534,3.227570172
10535,3.2395544735
10536,3.251538775
10537,3.2550079810000003
10538,3.258477187
10539,3.254153121
10540,3.249829055
10541,3.242334539
10542,3.234840023
10543,3.225767932
10544,3.216695841
10545,3.198046926
10546,3.179398011
10547,3.152304645
10548,3.125211279
10549,3.0878770400000004
10550,3.050542801
10551,3.0247960245
10552,2.999049248
10553,2.985690982
10554,2.972332716
10555,2.9675330984999997
10556,2.962733481
10557,2.964940943
10558,2.967148405
10559,2.9698605885
10560,2.972572772
10561,2.9757901970000002
10562,2.979007622
10563,2.9815296535
10564,2.984051685
10565,2.986117948
10566,2.988184211
10567,2.990563484
10568,2.992942757
10569,2.9978958584999997
10570,3.00284896
10571,3.0074922955
10572,3.012135631
10573,3.0194549960000003
10574,3.026774361
10575,3.0308944660000003
10576,3.035014571
10577,3.04094548
10578,3.046876389
10579,3.0597176765
10580,3.072558964
10581,3.090140493
10582,3.107722022
10583,3.1420524465
10584,3.176382871
10585,3.216550373
10586,3.256717875
10587,3.2765819885000003
10588,3.296446102
10589,3.302988281
10590,3.30953046
10591,3.3072021224999997
10592,3.304873785
10593,3.2832395529999996
10594,3.261605321
10595,3.2352273484999996
10596,3.208849376
10597,3.1868801954999997
10598,3.164911015
10599,3.1597375850000002
10600,3.154564155
10601,3.1505588424999997
10602,3.14655353
10603,3.1385973509999996
10604,3.130641172
10605,3.1213608085
10606,3.112080445
10607,3.1006099005000003
10608,3.089139356
10609,3.073822515
10610,3.058505674
10611,3.0502072275
10612,3.041908781
10613,3.0391606185
10614,3.036412456
10615,3.0366293815
10616,3.036846307
10617,3.0457453489999997
10618,3.054644391
10619,3.072302981
10620,3.089961571
10621,3.108846822
10622,3.127732073
10623,3.1484841925
10624,3.169236312
10625,3.1902854025
10626,3.211334493
10627,3.235516768
10628,3.259699043
10629,3.2747667084999996
10630,3.289834374
10631,3.2939730354999996
10632,3.298111697
10633,3.2951483015000003
10634,3.292184906
10635,3.2862613185000003
10636,3.280337731
10637,3.274858547
10638,3.269379363
10639,3.2615338769999997
10640,3.253688391
10641,3.2429710615
10642,3.232253732
10643,3.2148771800000002
10644,3.197500628
10645,3.1732648725
10646,3.149029117
10647,3.1384533164999997
10648,3.127877516
10649,3.1184776825
10650,3.109077849
10651,3.0989393290000002
10652,3.088800809
10653,3.0785784895
10654,3.06835617
10655,3.0584122249999997
10656,3.04846828
10657,3.038488534
10658,3.028508788
10659,3.0202500125
10660,3.011991237
10661,3.006674531
10662,3.001357825
10663,2.998183935
10664,2.995010045
10665,2.9970056004999996
10666,2.999001156
10667,3.0037877264999997
10668,3.008574297
10669,3.011799042
10670,3.015023787
10671,3.0163718294999997
10672,3.017719872
10673,3.018369903
10674,3.019019934
10675,3.0208017725
10676,3.022583611
10677,3.025305297
10678,3.028026983
10679,3.0276897325
10680,3.027352482
10681,3.0233306664999997
10682,3.019308851
10683,3.0126183634999997
10684,3.005927876
10685,2.9976327715
10686,2.989337667
10687,2.978435018
10688,2.967532369
10689,2.9556382890000004
10690,2.943744209
10691,2.9307197205
10692,2.917695232
10693,2.9046684454999996
10694,2.891641659
10695,2.881021174
10696,2.870400689
10697,2.8616288164999997
10698,2.852856944
10699,2.8465463595
10700,2.840235775
10701,2.8323606915
10702,2.824485608
10703,2.8183291065000002
10704,2.812172605
10705,2.8102007075
10706,2.80822881
10707,2.8100106235
10708,2.811792437
10709,2.8103669535
10710,2.80894147
10711,2.807920035
10712,2.8068986
10713,2.8122685804999996
10714,2.817638561
10715,2.824606073
10716,2.831573585
10717,2.8400238395
10718,2.848474094
10719,2.8603198925
10720,2.872165691
10721,2.8900757505000003
10722,2.90798581
10723,2.931306243
10724,2.954626676
10725,2.977415085
10726,3.000203494
10727,3.0190069790000003
10728,3.037810464
10729,3.048327022
10730,3.05884358
10731,3.062706345
10732,3.06656911
10733,3.0603171945
10734,3.054065279
10735,3.0431422235000003
10736,3.032219168
10737,3.0177505325
10738,3.003281897
10739,2.982192044
10740,2.961102191
10741,2.928760538
10742,2.896418885
10743,2.8818119985
10744,2.867205112
10745,2.8593878285
10746,2.851570545
10747,2.8412390035
10748,2.830907462
10749,2.821278669
10750,2.811649876
10751,2.8061632555
10752,2.800676635
10753,2.7955498089999997
10754,2.790422983
10755,2.78409036
10756,2.777757737
10757,2.770838124
10758,2.763918511
10759,2.7595850740000003
10760,2.755251637
10761,2.7654141985000003
10762,2.77557676
10763,2.798176588
10764,2.820776416
10765,2.8512669255
10766,2.881757435
10767,2.911193452
10768,2.940629469
10769,2.964719229
10770,2.988808989
10771,3.009453917
10772,3.030098845
10773,3.044929818
10774,3.059760791
10775,3.066860466
10776,3.073960141
10777,3.071882713
10778,3.069805285
10779,3.065555486
10780,3.061305687
10781,3.0565997415
10782,3.051893796
10783,3.046467305
10784,3.041040814
10785,3.0289710915
10786,3.016901369
10787,2.991137029
10788,2.965372689
10789,2.918053641
10790,2.870734593
10791,2.846088348
10792,2.821442103
10793,2.8103233655
10794,2.799204628
10795,2.794220643
10796,2.789236658
10797,2.7907077855
10798,2.792178913
10799,2.7935316485
10800,2.794884384
10801,2.7953590845000003
10802,2.795833785
10803,2.7942436539999997
10804,2.792653523
10805,2.7906603885
10806,2.788667254
10807,2.7921081059999997
10808,2.795548958
10809,2.8143464005
10810,2.833143843
10811,2.8550165445
10812,2.876889246
10813,2.8900232495
10814,2.903157253
10815,2.917462532
10816,2.931767811
10817,2.947538541
10818,2.963309271
10819,2.984209626
10820,3.005109981
10821,3.025269667
10822,3.045429353
10823,3.0662445885
10824,3.087059824
10825,3.1041241719999997
10826,3.12118852
10827,3.132487833
10828,3.143787146
10829,3.1417491895
10830,3.139711233
10831,3.1355156355
10832,3.131320038
10833,3.122499434
10834,3.11367883
10835,3.0947859145
10836,3.075892999
10837,3.0492623865
10838,3.022631774
10839,3.0105038750000004
10840,2.998375976
10841,2.9960920385
10842,2.993808101
10843,2.9939763685000003
10844,2.994144636
10845,2.9937600294999998
10846,2.993375423
10847,2.9894583074999996
10848,2.985541192
10849,2.977256756
10850,2.96897232
10851,2.9629025845
10852,2.956832849
10853,2.9539555555
10854,2.951078262
10855,2.9497838224999997
10856,2.948489383
10857,2.9543400225000003
10858,2.960190662
10859,2.9736347785
10860,2.987078895
10861,2.996070383
10862,3.005061871
10863,3.015966292
10864,3.026870713
10865,3.04283301
10866,3.058795307
10867,3.0731693595
10868,3.087543412
10869,3.099254963
10870,3.110966514
10871,3.121846432
10872,3.13272635
10873,3.1401495964999997
10874,3.147572843
10875,3.146917576
10876,3.146262309
10877,3.137045672
