,Heat_Demand,Elec_Demand
13613,0.272,0.2475
13614,0.272,0.246
13615,0.27285000000000004,0.248
13616,0.2737,0.25
13617,0.2744,0.257
13618,0.2751,0.264
13619,0.27645000000000003,0.274
13620,0.2778,0.284
13621,0.2779,0.2935
13622,0.278,0.303
13623,0.27714999999999995,0.3125
13624,0.2763,0.322
13625,0.2756,0.329
13626,0.2749,0.336
13627,0.27404999999999996,0.339
13628,0.2732,0.342
13629,0.2732,0.3365
13630,0.2732,0.331
13631,0.2732,0.3185
13632,0.2732,0.306
13633,0.2732,0.2885
13634,0.2732,0.271
13635,0.2727,0.2525
13636,0.2722,0.234
13637,0.2721,0.217
13638,0.272,0.2
13639,0.2746,0.185
13640,0.2772,0.17
13641,0.28529999999999994,0.1585
13642,0.2934,0.147
13643,0.30760000000000004,0.143
13644,0.32180000000000003,0.139
13645,0.5588,0.141
13646,0.7958,0.143
13647,0.9158999999999999,0.152
13648,1.036,0.161
13649,1.028,0.172
13650,1.02,0.183
13651,1.0063,0.195
13652,0.9926,0.207
13653,0.763,0.2175
13654,0.5334,0.228
13655,0.42495,0.2385
13656,0.3165,0.249
13657,0.33675,0.2575
13658,0.357,0.266
13659,0.37685,0.27
13660,0.3967,0.274
13661,0.40914999999999996,0.2735
13662,0.42160000000000003,0.273
13663,0.6496500000000001,0.2725
13664,0.8777,0.272
13665,0.97735,0.2755
13666,1.077,0.279
13667,1.1395,0.286
13668,1.202,0.293
13669,1.2275,0.3
13670,1.253,0.307
13671,1.0428499999999998,0.3125
13672,0.8327,0.318
13673,0.7399000000000001,0.322
13674,0.6471,0.326
13675,0.5896500000000001,0.3275
13676,0.5322,0.329
13677,0.4865,0.3255
13678,0.4408,0.322
13679,0.40870000000000006,0.31
13680,0.37660000000000005,0.298
13681,0.3494,0.282
13682,0.3222,0.266
13683,0.29710000000000003,0.249
13684,0.272,0.232
13685,0.272,0.2165
13686,0.272,0.201
13687,0.2746,0.187
13688,0.2772,0.173
13689,0.28529999999999994,0.162
13690,0.2934,0.151
13691,0.30760000000000004,0.145
13692,0.32180000000000003,0.139
13693,0.5588,0.1395
13694,0.7958,0.14
13695,0.9158999999999999,0.147
13696,1.036,0.154
13697,1.028,0.165
13698,1.02,0.176
13699,1.0063,0.1885
13700,0.9926,0.201
13701,0.763,0.215
13702,0.5334,0.229
13703,0.42495,0.2425
13704,0.3165,0.256
13705,0.33675,0.268
13706,0.357,0.28
13707,0.37685,0.2885
13708,0.3967,0.297
13709,0.40914999999999996,0.301
13710,0.42160000000000003,0.305
13711,0.6496500000000001,0.308
13712,0.8777,0.311
13713,0.97735,0.3165
13714,1.077,0.322
13715,1.1395,0.3285
13716,1.202,0.335
13717,1.2275,0.342
13718,1.253,0.349
13719,1.0428499999999998,0.354
13720,0.8327,0.359
13721,0.7399000000000001,0.3625
13722,0.6471,0.366
13723,0.5896500000000001,0.365
13724,0.5322,0.364
13725,0.4865,0.3555
13726,0.4408,0.347
13727,0.40870000000000006,0.3315
13728,0.37660000000000005,0.316
13729,0.3494,0.296
13730,0.3222,0.276
13731,0.29710000000000003,0.2555
13732,0.272,0.235
13733,0.272,0.216
13734,0.272,0.197
13735,0.2746,0.1815
13736,0.2772,0.166
13737,0.28529999999999994,0.1545
13738,0.2934,0.143
13739,0.30760000000000004,0.141
13740,0.32180000000000003,0.139
13741,0.5588,0.145
13742,0.7958,0.151
13743,0.9158999999999999,0.1605
13744,1.036,0.17
13745,1.028,0.1795
13746,1.02,0.189
13747,1.0063,0.198
13748,0.9926,0.207
13749,0.763,0.216
13750,0.5334,0.225
13751,0.42495,0.233
13752,0.3165,0.241
13753,0.33675,0.2455
13754,0.357,0.25
13755,0.37685,0.2495
13756,0.3967,0.249
13757,0.40914999999999996,0.2475
13758,0.42160000000000003,0.246
13759,0.6496500000000001,0.248
13760,0.8777,0.25
13761,0.97735,0.257
13762,1.077,0.264
13763,1.1395,0.274
13764,1.202,0.284
13765,1.2275,0.2935
13766,1.253,0.303
13767,1.0428499999999998,0.3125
13768,0.8327,0.322
13769,0.7399000000000001,0.329
13770,0.6471,0.336
13771,0.5896500000000001,0.339
13772,0.5322,0.342
13773,0.4865,0.3365
13774,0.4408,0.331
13775,0.40870000000000006,0.3175
13776,0.37660000000000005,0.304
13777,0.3494,0.2865
13778,0.3222,0.269
13779,0.29710000000000003,0.25
13780,0.272,0.231
13781,0.272,0.2135
13782,0.272,0.196
13783,0.272,0.1805
13784,0.272,0.165
13785,0.272,0.154
13786,0.272,0.143
13787,0.272,0.141
13788,0.272,0.139
13789,0.389,0.145
13790,0.506,0.151
13791,0.5498999999999999,0.1605
13792,0.5938,0.17
13793,0.5938,0.1795
13794,0.5938,0.189
13795,0.5938,0.198
13796,0.5938,0.207
13797,0.47679999999999995,0.216
13798,0.3598,0.225
13799,0.31589999999999996,0.233
13800,0.272,0.241
13801,0.272,0.2455
13802,0.272,0.25
13803,0.272,0.2495
13804,0.272,0.249
13805,0.272,0.2475
13806,0.272,0.246
13807,0.2739,0.248
13808,0.2758,0.25
13809,0.27725,0.257
13810,0.2787,0.264
13811,0.28104999999999997,0.274
13812,0.2834,0.284
13813,0.28354999999999997,0.2935
13814,0.2837,0.303
13815,0.28225,0.3125
13816,0.2808,0.322
13817,0.2813,0.329
13818,0.2818,0.336
13819,0.2824,0.339
13820,0.283,0.342
13821,0.28314999999999996,0.3365
13822,0.2833,0.331
13823,0.2828,0.3175
13824,0.2823,0.304
13825,0.2804,0.2865
13826,0.2785,0.269
13827,0.2755,0.25
13828,0.2725,0.231
13829,0.27225,0.2135
13830,0.272,0.196
13831,0.2746,0.1805
13832,0.2772,0.165
13833,0.28529999999999994,0.154
13834,0.2934,0.143
13835,0.30760000000000004,0.141
13836,0.32180000000000003,0.139
13837,0.5588,0.145
13838,0.7958,0.151
13839,0.9158999999999999,0.1605
13840,1.036,0.17
13841,1.028,0.1795
13842,1.02,0.189
13843,1.0063,0.198
13844,0.9926,0.207
13845,0.763,0.216
13846,0.5334,0.225
13847,0.42495,0.233
13848,0.3165,0.241
13849,0.33675,0.2455
13850,0.357,0.25
13851,0.37685,0.2495
13852,0.3967,0.249
13853,0.40914999999999996,0.2475
13854,0.42160000000000003,0.246
13855,0.6496500000000001,0.248
13856,0.8777,0.25
13857,0.97735,0.257
13858,1.077,0.264
13859,1.1395,0.274
13860,1.202,0.284
13861,1.2275,0.2935
13862,1.253,0.303
13863,1.0428499999999998,0.3125
13864,0.8327,0.322
13865,0.7399000000000001,0.329
13866,0.6471,0.336
13867,0.5896500000000001,0.339
13868,0.5322,0.342
13869,0.4865,0.3365
13870,0.4408,0.331
13871,0.40870000000000006,0.3175
13872,0.37660000000000005,0.304
13873,0.3494,0.2865
13874,0.3222,0.269
13875,0.29710000000000003,0.25
13876,0.272,0.231
13877,0.272,0.2135
13878,0.272,0.196
13879,0.2746,0.1805
13880,0.2772,0.165
13881,0.28529999999999994,0.154
13882,0.2934,0.143
13883,0.30760000000000004,0.141
13884,0.32180000000000003,0.139
13885,0.5588,0.145
13886,0.7958,0.151
13887,0.9158999999999999,0.1605
13888,1.036,0.17
13889,1.028,0.1795
13890,1.02,0.189
13891,1.0063,0.198
13892,0.9926,0.207
13893,0.763,0.216
13894,0.5334,0.225
13895,0.42495,0.233
13896,0.3165,0.241
13897,0.33675,0.2455
13898,0.357,0.25
13899,0.37685,0.2495
13900,0.3967,0.249
13901,0.40914999999999996,0.2475
13902,0.42160000000000003,0.246
13903,0.6496500000000001,0.248
13904,0.8777,0.25
13905,0.97735,0.257
13906,1.077,0.264
13907,1.1395,0.274
13908,1.202,0.284
13909,1.2275,0.2935
13910,1.253,0.303
13911,1.0428499999999998,0.3125
13912,0.8327,0.322
13913,0.7399000000000001,0.329
13914,0.6471,0.336
13915,0.5896500000000001,0.339
13916,0.5322,0.342
13917,0.4865,0.3365
13918,0.4408,0.331
13919,0.40870000000000006,0.3175
13920,0.37660000000000005,0.304
13921,0.3494,0.2865
13922,0.3222,0.269
13923,0.29710000000000003,0.25
13924,0.272,0.231
13925,0.27595,0.2135
13926,0.2799,0.196
13927,0.28945,0.1805
13928,0.299,0.165
13929,0.3143,0.154
13930,0.3296,0.143
13931,0.35370000000000007,0.141
13932,0.3778,0.139
13933,0.6266,0.145
13934,0.8754,0.151
13935,1.0002,0.1605
13936,1.125,0.17
13937,1.11,0.1795
13938,1.095,0.189
13939,1.074,0.198
13940,1.053,0.207
13941,0.8132,0.216
13942,0.5734,0.225
13943,0.46044999999999997,0.233
13944,0.3475,0.241
13945,0.37495,0.2455
13946,0.4024,0.25
13947,0.42604999999999993,0.2495
13948,0.4497,0.249
13949,0.46545,0.2475
13950,0.48119999999999996,0.246
13951,0.7166,0.248
13952,0.952,0.25
13953,1.0535,0.257
13954,1.155,0.264
13955,1.218,0.274
13956,1.281,0.284
13957,1.3055,0.2935
13958,1.33,0.303
13959,1.1114000000000002,0.3125
13960,0.8927999999999999,0.322
13961,0.79725,0.329
13962,0.7017,0.336
13963,0.64365,0.339
13964,0.5856,0.342
13965,0.5327000000000001,0.3365
13966,0.4798,0.331
13967,0.44120000000000004,0.3185
13968,0.4026,0.306
13969,0.36920000000000003,0.2885
13970,0.3358,0.271
13971,0.3039,0.2525
13972,0.272,0.234
13973,0.27595,0.217
13974,0.2799,0.2
13975,0.28945,0.185
13976,0.299,0.17
13977,0.3143,0.1585
13978,0.3296,0.147
13979,0.35370000000000007,0.143
13980,0.3778,0.139
13981,0.6266,0.141
13982,0.8754,0.143
13983,1.0002,0.152
13984,1.125,0.161
13985,1.11,0.172
13986,1.095,0.183
13987,1.074,0.195
13988,1.053,0.207
13989,0.8132,0.2175
13990,0.5734,0.228
13991,0.46044999999999997,0.2385
13992,0.3475,0.249
13993,0.37495,0.2575
13994,0.4024,0.266
13995,0.42604999999999993,0.27
13996,0.4497,0.274
13997,0.46545,0.2735
13998,0.48119999999999996,0.273
13999,0.7166,0.2725
14000,0.952,0.272
14001,1.0535,0.2755
14002,1.155,0.279
14003,1.218,0.286
14004,1.281,0.293
14005,1.3055,0.3
14006,1.33,0.307
14007,1.1114000000000002,0.3125
14008,0.8927999999999999,0.318
14009,0.79725,0.322
14010,0.7017,0.326
14011,0.64365,0.3275
14012,0.5856,0.329
14013,0.5327000000000001,0.3255
14014,0.4798,0.322
14015,0.44120000000000004,0.31
14016,0.4026,0.298
14017,0.36920000000000003,0.282
14018,0.3358,0.266
14019,0.3047,0.249
14020,0.2736,0.232
14021,0.28170000000000006,0.2165
14022,0.2898,0.201
14023,0.30410000000000004,0.187
14024,0.31839999999999996,0.173
14025,0.3395,0.162
14026,0.36060000000000003,0.151
14027,0.39175,0.145
14028,0.4229,0.139
14029,0.67865,0.1395
14030,0.9344,0.14
14031,1.0627,0.147
14032,1.191,0.154
14033,1.17,0.165
14034,1.149,0.176
14035,1.125,0.1885
14036,1.101,0.201
14037,0.85545,0.215
14038,0.6099,0.229
14039,0.49479999999999996,0.2425
14040,0.3797,0.256
14041,0.41405,0.268
14042,0.44839999999999997,0.28
14043,0.4765,0.2885
14044,0.5046,0.297
14045,0.5214500000000001,0.301
14046,0.5383,0.305
14047,0.77815,0.308
14048,1.018,0.311
14049,1.1205,0.3165
14050,1.223,0.322
14051,1.2845,0.3285
14052,1.346,0.335
14053,1.37,0.342
14054,1.394,0.349
14055,1.1718,0.354
14056,0.9496,0.359
14057,0.8522000000000001,0.3625
14058,0.7547999999999999,0.366
14059,0.6959500000000001,0.365
14060,0.6371,0.364
14061,0.57775,0.3555
14062,0.5184,0.347
14063,0.4729,0.3315
14064,0.4274,0.316
14065,0.38785000000000003,0.296
14066,0.3483,0.276
14067,0.31095000000000006,0.2555
14068,0.2736,0.235
14069,0.28170000000000006,0.216
14070,0.2898,0.197
14071,0.30410000000000004,0.1815
14072,0.31839999999999996,0.166
14073,0.3395,0.1545
14074,0.36060000000000003,0.143
14075,0.39175,0.141
14076,0.4229,0.139
14077,0.67865,0.145
14078,0.9344,0.151
14079,1.0627,0.1605
14080,1.191,0.17
14081,1.17,0.1795
14082,1.149,0.189
14083,1.125,0.198
14084,1.101,0.207
14085,0.85545,0.216
14086,0.6099,0.225
14087,0.49479999999999996,0.233
14088,0.3797,0.241
14089,0.41405,0.2455
14090,0.44839999999999997,0.25
14091,0.4765,0.2495
14092,0.5046,0.249
14093,0.5214500000000001,0.2475
14094,0.5383,0.246
14095,0.77815,0.248
14096,1.018,0.25
14097,1.1205,0.257
14098,1.223,0.264
14099,1.2845,0.274
14100,1.346,0.284
14101,1.37,0.2935
14102,1.394,0.303
14103,1.1718,0.3125
14104,0.9496,0.322
14105,0.8522000000000001,0.329
14106,0.7547999999999999,0.336
14107,0.6959500000000001,0.339
14108,0.6371,0.342
14109,0.57775,0.3365
14110,0.5184,0.331
14111,0.4729,0.3175
14112,0.4274,0.304
14113,0.38785000000000003,0.2865
14114,0.3483,0.269
14115,0.31015,0.25
14116,0.272,0.231
14117,0.27595,0.2135
14118,0.2799,0.196
14119,0.28945,0.1805
14120,0.299,0.165
14121,0.3143,0.154
14122,0.3296,0.143
14123,0.35370000000000007,0.141
14124,0.3778,0.139
14125,0.6266,0.145
14126,0.8754,0.151
14127,1.0002,0.1605
14128,1.125,0.17
14129,1.11,0.1795
14130,1.095,0.189
14131,1.074,0.198
14132,1.053,0.207
14133,0.8132,0.216
14134,0.5734,0.225
14135,0.46044999999999997,0.233
14136,0.3475,0.241
14137,0.37495,0.2455
14138,0.4024,0.25
14139,0.42604999999999993,0.2495
14140,0.4497,0.249
14141,0.46545,0.2475
14142,0.48119999999999996,0.246
14143,0.7166,0.248
14144,0.952,0.25
14145,1.0535,0.257
14146,1.155,0.264
14147,1.218,0.274
14148,1.281,0.284
14149,1.3055,0.2935
14150,1.33,0.303
14151,1.1114000000000002,0.3125
14152,0.8927999999999999,0.322
14153,0.79725,0.329
14154,0.7017,0.336
14155,0.64365,0.339
14156,0.5856,0.342
14157,0.5327000000000001,0.3365
14158,0.4798,0.331
14159,0.44120000000000004,0.3175
14160,0.4026,0.304
14161,0.36920000000000003,0.2865
14162,0.3358,0.269
14163,0.3039,0.25
14164,0.272,0.231
14165,0.272,0.2135
14166,0.272,0.196
14167,0.272,0.1805
14168,0.272,0.165
14169,0.272,0.154
14170,0.272,0.143
14171,0.272,0.141
14172,0.272,0.139
14173,0.389,0.145
14174,0.506,0.151
14175,0.5498999999999999,0.1605
14176,0.5938,0.17
14177,0.5938,0.1795
14178,0.5938,0.189
14179,0.5938,0.198
14180,0.5938,0.207
14181,0.47679999999999995,0.216
14182,0.3598,0.225
14183,0.31589999999999996,0.233
14184,0.272,0.241
14185,0.272,0.2455
14186,0.272,0.25
14187,0.272,0.2495
14188,0.272,0.249
14189,0.272,0.2475
14190,0.272,0.246
14191,0.2739,0.248
14192,0.2758,0.25
14193,0.27725,0.257
14194,0.2787,0.264
14195,0.28104999999999997,0.274
14196,0.2834,0.284
14197,0.28354999999999997,0.2935
14198,0.2837,0.303
14199,0.28225,0.3125
14200,0.2808,0.322
14201,0.2813,0.329
14202,0.2818,0.336
14203,0.2824,0.339
14204,0.283,0.342
14205,0.28314999999999996,0.3365
14206,0.2833,0.331
14207,0.2828,0.3175
14208,0.2823,0.304
14209,0.2804,0.2865
14210,0.2785,0.269
14211,0.2755,0.25
14212,0.2725,0.231
14213,0.27225,0.2135
14214,0.272,0.196
14215,0.2746,0.1805
14216,0.2772,0.165
14217,0.28529999999999994,0.154
14218,0.2934,0.143
14219,0.30760000000000004,0.141
14220,0.32180000000000003,0.139
14221,0.5588,0.145
14222,0.7958,0.151
14223,0.9158999999999999,0.1605
14224,1.036,0.17
14225,1.028,0.1795
14226,1.02,0.189
14227,1.0063,0.198
14228,0.9926,0.207
14229,0.763,0.216
14230,0.5334,0.225
14231,0.42495,0.233
14232,0.3165,0.241
14233,0.33675,0.2455
14234,0.357,0.25
14235,0.37685,0.2495
14236,0.3967,0.249
14237,0.40914999999999996,0.2475
14238,0.42160000000000003,0.246
14239,0.6496500000000001,0.248
14240,0.8777,0.25
14241,0.97735,0.257
14242,1.077,0.264
14243,1.1395,0.274
14244,1.202,0.284
14245,1.2275,0.2935
14246,1.253,0.303
14247,1.0428499999999998,0.3125
14248,0.8327,0.322
14249,0.7399000000000001,0.329
14250,0.6471,0.336
14251,0.5896500000000001,0.339
14252,0.5322,0.342
14253,0.4865,0.3365
14254,0.4408,0.331
14255,0.40870000000000006,0.3175
14256,0.37660000000000005,0.304
14257,0.3555,0.2865
14258,0.3344,0.269
14259,0.32775,0.25
14260,0.3211,0.231
14261,0.35205000000000003,0.2135
14262,0.383,0.196
14263,0.4264,0.1805
14264,0.4698,0.165
14265,0.5176000000000001,0.154
14266,0.5654,0.143
14267,0.6120999999999999,0.141
14268,0.6587999999999999,0.139
14269,0.9329,0.145
14270,1.207,0.151
14271,1.3385,0.1605
14272,1.47,0.17
14273,1.4215,0.1795
14274,1.373,0.189
14275,1.333,0.198
14276,1.293,0.207
14277,1.0266,0.216
14278,0.7602000000000001,0.225
14279,0.6406000000000001,0.233
14280,0.521,0.241
14281,0.58025,0.2455
14282,0.6395,0.25
14283,0.6794,0.2495
14284,0.7192999999999999,0.249
14285,0.7445499999999999,0.2475
14286,0.7697999999999999,0.246
14287,1.0174,0.248
14288,1.265,0.25
14289,1.3635,0.257
14290,1.462,0.264
14291,1.5195,0.274
14292,1.577,0.284
14293,1.5975,0.2935
14294,1.618,0.303
14295,1.3845,0.3125
14296,1.151,0.322
14297,1.0507,0.329
14298,0.9504,0.336
14299,0.8898499999999999,0.339
14300,0.8292999999999999,0.342
14301,0.74475,0.3365
14302,0.6602,0.331
14303,0.5911500000000001,0.3185
14304,0.5221,0.306
14305,0.46435000000000004,0.2885
14306,0.4066,0.271
14307,0.3608,0.2525
14308,0.315,0.234
14309,0.34305,0.217
14310,0.37110000000000004,0.2
14311,0.41025,0.185
14312,0.44939999999999997,0.17
14313,0.49305,0.1585
14314,0.5367000000000001,0.147
14315,0.58035,0.143
14316,0.624,0.139
14317,0.895,0.141
14318,1.166,0.143
14319,1.296,0.152
14320,1.426,0.161
14321,1.3805,0.172
14322,1.335,0.183
14323,1.296,0.195
14324,1.257,0.207
14325,0.99215,0.2175
14326,0.7273,0.228
14327,0.6068,0.2385
14328,0.4863,0.249
14329,0.54055,0.2575
14330,0.5948,0.266
14331,0.6316499999999999,0.27
14332,0.6685,0.274
14333,0.69235,0.2735
14334,0.7162000000000001,0.273
14335,0.9636,0.2725
14336,1.211,0.272
14337,1.3105,0.2755
14338,1.41,0.279
14339,1.469,0.286
14340,1.528,0.293
14341,1.548,0.3
14342,1.568,0.307
14343,1.3355,0.3125
14344,1.103,0.318
14345,1.0025,0.322
14346,0.902,0.326
14347,0.8411000000000001,0.3275
14348,0.7802,0.329
14349,0.7022,0.3255
14350,0.6242000000000001,0.322
14351,0.561,0.31
14352,0.4978,0.298
14353,0.4418,0.282
14354,0.38580000000000003,0.266
14355,0.34114999999999995,0.249
14356,0.2965,0.232
14357,0.31685,0.2165
14358,0.3372,0.201
14359,0.3669,0.187
14360,0.3966,0.173
14361,0.43539999999999995,0.162
14362,0.4742,0.151
14363,0.5136000000000001,0.145
14364,0.553,0.139
14365,0.821,0.1395
14366,1.089,0.14
14367,1.2195,0.147
14368,1.35,0.154
14369,1.355,0.165
14370,1.36,0.176
14371,1.315,0.1885
14372,1.27,0.201
14373,1.0020499999999999,0.215
14374,0.7341,0.229
14375,0.60805,0.2425
14376,0.482,0.256
14377,0.48269999999999996,0.268
14378,0.4834,0.28
14379,0.525,0.2885
14380,0.5666,0.297
14381,0.5938,0.301
14382,0.621,0.305
14383,0.8715,0.308
14384,1.122,0.311
14385,1.226,0.3165
14386,1.33,0.322
14387,1.3915,0.3285
14388,1.453,0.335
14389,1.476,0.342
14390,1.499,0.349
14391,1.27,0.354
14392,1.041,0.359
14393,0.942,0.3625
14394,0.843,0.366
14395,0.78325,0.365
14396,0.7235,0.364
14397,0.65265,0.3555
14398,0.5818,0.347
14399,0.5260499999999999,0.3315
14400,0.4703,0.316
14401,0.42525,0.296
14402,0.3802,0.276
14403,0.3476,0.2555
14404,0.315,0.235
14405,0.34305,0.216
14406,0.37110000000000004,0.197
14407,0.41025,0.1815
14408,0.44939999999999997,0.166
14409,0.49305,0.1545
14410,0.5367000000000001,0.143
14411,0.58035,0.141
14412,0.624,0.139
14413,0.895,0.145
14414,1.166,0.151
14415,1.296,0.1605
14416,1.426,0.17
14417,1.3805,0.1795
14418,1.335,0.189
14419,1.296,0.198
14420,1.257,0.207
14421,0.99215,0.216
14422,0.7273,0.225
14423,0.6068,0.233
14424,0.4863,0.241
14425,0.54055,0.2455
14426,0.5948,0.25
14427,0.6316499999999999,0.2495
14428,0.6685,0.249
14429,0.69235,0.2475
14430,0.7162000000000001,0.246
14431,0.9636,0.248
14432,1.211,0.25
14433,1.3105,0.257
14434,1.41,0.264
14435,1.469,0.274
14436,1.528,0.284
14437,1.548,0.2935
14438,1.568,0.303
14439,1.3355,0.3125
14440,1.103,0.322
14441,1.0025,0.329
14442,0.902,0.336
14443,0.8411000000000001,0.339
14444,0.7802,0.342
14445,0.7022,0.3365
14446,0.6242000000000001,0.331
14447,0.561,0.3175
14448,0.4978,0.304
14449,0.4418,0.2865
14450,0.38580000000000003,0.269
14451,0.34114999999999995,0.25
14452,0.2965,0.231
14453,0.31685,0.2135
14454,0.3372,0.196
14455,0.3669,0.1805
14456,0.3966,0.165
14457,0.43539999999999995,0.154
14458,0.4742,0.143
14459,0.5136000000000001,0.141
14460,0.553,0.139
14461,0.821,0.145
14462,1.089,0.151
14463,1.2195,0.1605
14464,1.35,0.17
14465,1.355,0.1795
14466,1.36,0.189
14467,1.315,0.198
14468,1.27,0.207
14469,1.0020499999999999,0.216
14470,0.7341,0.225
14471,0.60805,0.233
14472,0.482,0.241
14473,0.48269999999999996,0.2455
14474,0.4834,0.25
14475,0.525,0.2495
14476,0.5666,0.249
14477,0.5938,0.2475
14478,0.621,0.246
14479,0.8715,0.248
14480,1.122,0.25
14481,1.226,0.257
14482,1.33,0.264
14483,1.3915,0.274
14484,1.453,0.284
14485,1.476,0.2935
14486,1.499,0.303
14487,1.27,0.3125
14488,1.041,0.322
14489,0.942,0.329
14490,0.843,0.336
14491,0.78325,0.339
14492,0.7235,0.342
14493,0.65265,0.3365
14494,0.5818,0.331
14495,0.5260499999999999,0.3175
14496,0.4703,0.304
14497,0.42525,0.2865
14498,0.3802,0.269
14499,0.3476,0.25
14500,0.315,0.231
14501,0.34305,0.2135
14502,0.37110000000000004,0.196
14503,0.41025,0.1805
14504,0.44939999999999997,0.165
14505,0.49305,0.154
14506,0.5367000000000001,0.143
14507,0.58035,0.141
14508,0.624,0.139
14509,0.895,0.145
14510,1.166,0.151
14511,1.296,0.1605
14512,1.426,0.17
14513,1.3805,0.1795
14514,1.335,0.189
14515,1.296,0.198
14516,1.257,0.207
14517,0.99215,0.216
14518,0.7273,0.225
14519,0.6068,0.233
14520,0.4863,0.241
14521,0.54055,0.2455
14522,0.5948,0.25
14523,0.6316499999999999,0.2495
14524,0.6685,0.249
14525,0.69235,0.2475
14526,0.7162000000000001,0.246
14527,0.9636,0.248
14528,1.211,0.25
14529,1.3105,0.257
14530,1.41,0.264
14531,1.469,0.274
14532,1.528,0.284
14533,1.548,0.2935
14534,1.568,0.303
14535,1.3355,0.3125
14536,1.103,0.322
14537,1.0025,0.329
14538,0.902,0.336
14539,0.8411000000000001,0.339
14540,0.7802,0.342
14541,0.7022,0.3365
14542,0.6242000000000001,0.331
14543,0.561,0.3175
14544,0.4978,0.304
14545,0.4418,0.2865
14546,0.38580000000000003,0.269
14547,0.34114999999999995,0.25
14548,0.2965,0.231
14549,0.31685,0.2135
14550,0.3372,0.196
14551,0.3669,0.1805
14552,0.3966,0.165
14553,0.43539999999999995,0.154
14554,0.4742,0.143
14555,0.5136000000000001,0.141
14556,0.553,0.139
14557,0.821,0.145
14558,1.089,0.151
14559,1.2195,0.1605
14560,1.35,0.17
14561,1.355,0.1795
14562,1.36,0.189
14563,1.315,0.198
14564,1.27,0.207
14565,1.0020499999999999,0.216
14566,0.7341,0.225
14567,0.60805,0.233
14568,0.482,0.241
14569,0.48269999999999996,0.2455
14570,0.4834,0.25
14571,0.525,0.2495
14572,0.5666,0.249
14573,0.5938,0.2475
14574,0.621,0.246
14575,0.8715,0.248
14576,1.122,0.25
14577,1.226,0.257
14578,1.33,0.264
14579,1.3915,0.274
14580,1.453,0.284
14581,1.476,0.2935
14582,1.499,0.303
14583,1.27,0.3125
14584,1.041,0.322
14585,0.942,0.329
14586,0.843,0.336
14587,0.78325,0.339
14588,0.7235,0.342
14589,0.65265,0.3365
14590,0.5818,0.331
14591,0.5260499999999999,0.3175
14592,0.4703,0.304
14593,0.42010000000000003,0.2865
14594,0.36989999999999995,0.269
14595,0.32095,0.25
14596,0.272,0.231
14597,0.27595,0.2135
14598,0.2799,0.196
14599,0.28945,0.1805
14600,0.299,0.165
14601,0.3143,0.154
14602,0.3296,0.143
14603,0.35370000000000007,0.141
14604,0.3778,0.139
14605,0.6266,0.145
14606,0.8754,0.151
14607,1.0002,0.1605
14608,1.125,0.17
14609,1.11,0.1795
14610,1.095,0.189
14611,1.074,0.198
14612,1.053,0.207
14613,0.8132,0.216
14614,0.5734,0.225
14615,0.46044999999999997,0.233
14616,0.3475,0.241
14617,0.37495,0.2455
14618,0.4024,0.25
14619,0.42604999999999993,0.2495
14620,0.4497,0.249
14621,0.46545,0.2475
14622,0.48119999999999996,0.246
14623,0.7166,0.248
14624,0.952,0.25
14625,1.0535,0.257
14626,1.155,0.264
14627,1.218,0.274
14628,1.281,0.284
14629,1.3055,0.2935
14630,1.33,0.303
14631,1.1114000000000002,0.3125
14632,0.8927999999999999,0.322
14633,0.79725,0.329
14634,0.7017,0.336
14635,0.64365,0.339
14636,0.5856,0.342
14637,0.5327000000000001,0.3365
14638,0.4798,0.331
14639,0.44120000000000004,0.3185
14640,0.4026,0.306
14641,0.36920000000000003,0.2885
14642,0.3358,0.271
14643,0.3039,0.2525
14644,0.272,0.234
14645,0.272,0.217
14646,0.272,0.2
14647,0.2746,0.185
14648,0.2772,0.17
14649,0.28529999999999994,0.1585
14650,0.2934,0.147
14651,0.30760000000000004,0.143
14652,0.32180000000000003,0.139
14653,0.5588,0.141
14654,0.7958,0.143
14655,0.9158999999999999,0.152
14656,1.036,0.161
14657,1.028,0.172
14658,1.02,0.183
14659,1.0063,0.195
14660,0.9926,0.207
14661,0.763,0.2175
14662,0.5334,0.228
14663,0.42495,0.2385
14664,0.3165,0.249
14665,0.33675,0.2575
14666,0.357,0.266
14667,0.37685,0.27
14668,0.3967,0.274
14669,0.40914999999999996,0.2735
14670,0.42160000000000003,0.273
14671,0.6496500000000001,0.2725
14672,0.8777,0.272
14673,0.97735,0.2755
14674,1.077,0.279
14675,1.1395,0.286
14676,1.202,0.293
14677,1.2275,0.3
14678,1.253,0.307
14679,1.0428499999999998,0.3125
14680,0.8327,0.318
14681,0.7399000000000001,0.322
14682,0.6471,0.326
14683,0.5896500000000001,0.3275
14684,0.5322,0.329
14685,0.4865,0.3255
14686,0.4408,0.322
14687,0.40870000000000006,0.31
14688,0.37660000000000005,0.298
14689,0.3494,0.282
14690,0.3222,0.266
14691,0.29710000000000003,0.249
14692,0.272,0.232
14693,0.272,0.2165
14694,0.272,0.201
14695,0.2746,0.187
14696,0.2772,0.173
14697,0.28529999999999994,0.162
14698,0.2934,0.151
14699,0.30760000000000004,0.145
14700,0.32180000000000003,0.139
14701,0.5588,0.1395
14702,0.7958,0.14
14703,0.9158999999999999,0.147
14704,1.036,0.154
14705,1.028,0.165
14706,1.02,0.176
