dataset,settlementDate,settlement_period,timeFrom,level_from,timeTo,level_to,pair_id,offer_price,bid_price,nationalGridBmUnit,bmu_id
BOD,2020-11-21,1,2020-11-21T00:00:00Z,1,2020-11-21T00:30:00Z,1,1,9999.0,40.0,BRGG-1,E_BRGG-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-10,2020-11-21T00:30:00Z,-10,-1,65.0,27.5,BRIDU-1,E_BRIDGWTR
BOD,2020-11-21,1,2020-11-21T00:00:00Z,10,2020-11-21T00:30:00Z,10,1,65.0,27.5,BRIDU-1,E_BRIDGWTR
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,BRNLW-1,E_BRNLW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,BRNLW-1,E_BRNLW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,BROUD-1,E_BROUD-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,BROUD-1,E_BROUD-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-53,2020-11-21T00:30:00Z,-53,-1,75.0,-75.0,BRYBW-1,E_BRYBW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,53,2020-11-21T00:30:00Z,53,1,75.0,-75.0,BRYBW-1,E_BRYBW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-44,2020-11-21T00:30:00Z,-44,-1,0.0,-69.74,BTUIW-2,E_BTUIW-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,44,2020-11-21T00:30:00Z,44,1,9999.0,0.0,BTUIW-2,E_BTUIW-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-90,2020-11-21T00:30:00Z,-90,-1,-81.78,-119.41,BURBW-1,E_BURBO
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,9999.0,100.0,BURBW-1,E_BURBO
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-50,2020-11-21T00:30:00Z,-50,-1,50.0,35.0,BURGH-1,E_BURGH-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,50,2020-11-21T00:30:00Z,50,1,90.0,40.0,BURGH-1,E_BURGH-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-42,2020-11-21T00:30:00Z,-42,-1,88.0,-88.0,CAIRW-2,2__PSTAT001
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,88.0,-88.0,CAIRW-2,2__PSTAT001
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-300,2020-11-21T00:30:00Z,-300,-2,35.0,9.0,CARR-1,T_CARR-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-200,2020-11-21T00:30:00Z,-200,-1,35.0,11.0,CARR-1,T_CARR-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,400,2020-11-21T00:30:00Z,400,1,91.0,30.0,CARR-1,T_CARR-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,100,2020-11-21T00:30:00Z,100,2,105.0,30.0,CARR-1,T_CARR-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-300,2020-11-21T00:30:00Z,-300,-2,35.0,9.0,CARR-2,T_CARR-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-200,2020-11-21T00:30:00Z,-200,-1,35.0,27.0,CARR-2,T_CARR-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,400,2020-11-21T00:30:00Z,400,1,64.0,30.0,CARR-2,T_CARR-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,100,2020-11-21T00:30:00Z,100,2,101.0,30.0,CARR-2,T_CARR-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-90,2020-11-21T00:30:00Z,-90,-1,50.0,-67.13,CAS-BEU01,M_CAS-BEU01
BOD,2020-11-21,1,2020-11-21T00:00:00Z,50,2020-11-21T00:30:00Z,50,1,300.0,50.0,CAS-BEU01,M_CAS-BEU01
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-90,2020-11-21T00:30:00Z,-90,-1,50.0,-67.13,CAS-CLU01,M_CAS-CLU01
BOD,2020-11-21,1,2020-11-21T00:00:00Z,50,2020-11-21T00:30:00Z,50,1,300.0,50.0,CAS-CLU01,M_CAS-CLU01
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-90,2020-11-21T00:30:00Z,-90,-1,50.0,-67.13,CAS-CON01,M_CAS-CON01
BOD,2020-11-21,1,2020-11-21T00:00:00Z,50,2020-11-21T00:30:00Z,50,1,300.0,50.0,CAS-CON01,M_CAS-CON01
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-60,2020-11-21T00:30:00Z,-60,-1,50.0,-67.13,CAS-GAR01,M_CAS-GAR01
BOD,2020-11-21,1,2020-11-21T00:00:00Z,60,2020-11-21T00:30:00Z,60,1,75.0,50.0,CAS-GAR01,M_CAS-GAR01
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-60,2020-11-21T00:30:00Z,-60,-1,50.0,-67.13,CAS-KIL01,M_CAS-KIL01
BOD,2020-11-21,1,2020-11-21T00:00:00Z,60,2020-11-21T00:30:00Z,60,1,75.0,50.0,CAS-KIL01,M_CAS-KIL01
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-90,2020-11-21T00:30:00Z,-90,-1,50.0,-67.13,CAS-MOR01,M_CAS-MOR01
BOD,2020-11-21,1,2020-11-21T00:00:00Z,50,2020-11-21T00:30:00Z,50,1,300.0,50.0,CAS-MOR01,M_CAS-MOR01
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,CASKD-1,T_CASKD-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,CASKD-1,T_CASKD-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-430,2020-11-21T00:30:00Z,-430,-1,52.0,0.0,CDCL-1,T_CDCL-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,430,2020-11-21T00:30:00Z,430,1,59.0,19.0,CDCL-1,T_CDCL-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-69,2020-11-21T00:30:00Z,-69,-1,9999.0,-70.0,CGTHW-1,T_CGTHW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,69,2020-11-21T00:30:00Z,69,1,9999.0,-70.0,CGTHW-1,T_CGTHW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-50,2020-11-21T00:30:00Z,-50,-1,50.0,35.0,CHICK-1,E_CHICK-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,50,2020-11-21T00:30:00Z,50,1,95.0,40.0,CHICK-1,E_CHICK-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-20,2020-11-21T00:30:00Z,-20,-1,500.0,2.0,CHTRY-1,E_CHTRY-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,20,2020-11-21T00:30:00Z,20,1,500.0,2.0,CHTRY-1,E_CHTRY-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-200,2020-11-21T00:30:00Z,-200,-1,30.0,-17.13,CLAC-1,E_CLAC-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,200,2020-11-21T00:30:00Z,200,1,40.0,30.0,CLAC-1,E_CLAC-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-400,2020-11-21T00:30:00Z,-400,-1,50.0,-74.69,CLDCW-1,T_CLDCW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,400,2020-11-21T00:30:00Z,400,1,400.0,50.0,CLDCW-1,T_CLDCW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-400,2020-11-21T00:30:00Z,-400,-1,50.0,-74.58,CLDNW-1,T_CLDNW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,400,2020-11-21T00:30:00Z,400,1,400.0,50.0,CLDNW-1,T_CLDNW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-37,2020-11-21T00:30:00Z,-37,-1,15.0,-80.0,CLDRW-1,E_CLDRW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,9999.0,0.0,CLDRW-1,E_CLDRW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-200,2020-11-21T00:30:00Z,-200,-1,50.0,-76.62,CLDSW-1,T_CLDSW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,200,2020-11-21T00:30:00Z,200,1,400.0,50.0,CLDSW-1,T_CLDSW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-20,2020-11-21T00:30:00Z,-20,-1,0.0,-69.74,CLFLW-1,E_CLFLW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,20,2020-11-21T00:30:00Z,20,1,9999.0,0.0,CLFLW-1,E_CLFLW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-50,2020-11-21T00:30:00Z,-50,-1,0.0,-91.86,CMSTW-1,2__PEDGE003
BOD,2020-11-21,1,2020-11-21T00:00:00Z,50,2020-11-21T00:30:00Z,50,1,91.86,0.0,CMSTW-1,2__PEDGE003
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,CNCLW-1,E_CNCLW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,CNCLW-1,E_CNCLW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-360,2020-11-21T00:30:00Z,-360,-1,40.0,0.0,CNQPS-1,T_CNQPS-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,360,2020-11-21T00:30:00Z,360,1,79.0,10.0,CNQPS-1,T_CNQPS-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-360,2020-11-21T00:30:00Z,-360,-1,50.0,0.0,CNQPS-2,T_CNQPS-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,360,2020-11-21T00:30:00Z,360,1,75.0,4.0,CNQPS-2,T_CNQPS-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-350,2020-11-21T00:30:00Z,-350,-1,40.0,0.0,CNQPS-3,T_CNQPS-3
BOD,2020-11-21,1,2020-11-21T00:00:00Z,350,2020-11-21T00:30:00Z,350,1,62.0,0.0,CNQPS-3,T_CNQPS-3
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-360,2020-11-21T00:30:00Z,-360,-1,39.0,5.0,CNQPS-4,T_CNQPS-4
BOD,2020-11-21,1,2020-11-21T00:00:00Z,360,2020-11-21T00:30:00Z,360,1,70.0,10.0,CNQPS-4,T_CNQPS-4
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-300,2020-11-21T00:30:00Z,-300,-2,44.0,10.0,CORB-1,E_CORB-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-200,2020-11-21T00:30:00Z,-200,-1,44.0,10.0,CORB-1,E_CORB-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,500,2020-11-21T00:30:00Z,500,1,170.0,170.0,CORB-1,E_CORB-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-500,2020-11-21T00:30:00Z,-500,-2,10.0,0.0,COSO-1,T_COSO-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-1,2020-11-21T00:30:00Z,-1,-1,25.0,1.0,COSO-1,T_COSO-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,770,2020-11-21T00:30:00Z,770,1,80.0,25.0,COSO-1,T_COSO-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-21,2020-11-21T00:30:00Z,-21,-1,9999.0,-100.0,COUWW-1,T_COUWW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,21,2020-11-21T00:30:00Z,21,1,9999.0,-100.0,COUWW-1,T_COUWW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-70,2020-11-21T00:30:00Z,-70,-1,875.0,0.0,COWE1,E_COWE1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,70,2020-11-21T00:30:00Z,70,1,875.0,0.0,COWE1,E_COWE1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-70,2020-11-21T00:30:00Z,-70,-1,875.0,0.0,COWE2,E_COWE2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,70,2020-11-21T00:30:00Z,70,1,875.0,0.0,COWE2,E_COWE2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-46,2020-11-21T00:30:00Z,-46,-1,9999.0,-97.0,CRGHW-1,T_CRGHW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,46,2020-11-21T00:30:00Z,46,1,9999.0,-97.0,CRGHW-1,T_CRGHW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-5,2020-11-21T00:30:00Z,-5,-1,999.0,-115.0,CRGTW-1,E_CRGTW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,5,2020-11-21T00:30:00Z,5,1,999.0,-115.0,CRGTW-1,E_CRGTW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-100,2020-11-21T00:30:00Z,-100,-1,500.0,-75.0,CRMLW-1,T_CRMLW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,100,2020-11-21T00:30:00Z,100,1,500.0,-75.0,CRMLW-1,T_CRMLW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,9999.0,-9999.0,CRSSB-1,E_CRSSB-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,9999.0,-9999.0,CRSSB-1,E_CRSSB-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-300,2020-11-21T00:30:00Z,-300,-1,69.45,-60.0,CRUA-1,T_CRUA-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,300,2020-11-21T00:30:00Z,300,1,90.0,-60.0,CRUA-1,T_CRUA-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-300,2020-11-21T00:30:00Z,-300,-1,75.0,-60.0,CRUA-2,T_CRUA-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,300,2020-11-21T00:30:00Z,300,1,95.0,-60.0,CRUA-2,T_CRUA-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-300,2020-11-21T00:30:00Z,-300,-1,-91.0,-91.0,CRUA-3,T_CRUA-3
BOD,2020-11-21,1,2020-11-21T00:00:00Z,300,2020-11-21T00:30:00Z,300,1,157.0,157.0,CRUA-3,T_CRUA-3
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-300,2020-11-21T00:30:00Z,-300,-1,85.0,-60.0,CRUA-4,T_CRUA-4
BOD,2020-11-21,1,2020-11-21T00:00:00Z,300,2020-11-21T00:30:00Z,300,1,98.0,-60.0,CRUA-4,T_CRUA-4
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,CRUAD-1,T_CRUAD-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,CRUAD-1,T_CRUAD-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-138,2020-11-21T00:30:00Z,-138,-1,88.0,-88.0,CRYRW-2,T_CRYRW-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,88.0,-88.0,CRYRW-2,T_CRYRW-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-14,2020-11-21T00:30:00Z,-14,-1,88.0,-88.0,CRYRW-3,T_CRYRW-3
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,88.0,-88.0,CRYRW-3,T_CRYRW-3
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,DALRD-1,T_DALRD-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,DALRD-1,T_DALRD-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-30,2020-11-21T00:30:00Z,-30,-1,83.0,-82.93,DALSW-1,E_DALSW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,1,2020-11-21T00:30:00Z,1,1,83.0,-82.93,DALSW-1,E_DALSW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-480,2020-11-21T00:30:00Z,-480,-3,54.0,0.0,DAMC-1,T_DAMC-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-150,2020-11-21T00:30:00Z,-150,-2,54.0,7.0,DAMC-1,T_DAMC-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-150,2020-11-21T00:30:00Z,-150,-1,54.0,16.0,DAMC-1,T_DAMC-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,480,2020-11-21T00:30:00Z,480,1,66.0,24.0,DAMC-1,T_DAMC-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,400,2020-11-21T00:30:00Z,400,2,66.0,24.0,DAMC-1,T_DAMC-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-40,2020-11-21T00:30:00Z,-40,-1,5.0,5.0,DBFRM-1,E_DBFRM-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,40,2020-11-21T00:30:00Z,40,1,67.8,67.8,DBFRM-1,E_DBFRM-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-108,2020-11-21T00:30:00Z,-108,-1,0.0,-173.2,DDGNO-1,T_DDGNO-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,108,2020-11-21T00:30:00Z,108,1,173.2,0.0,DDGNO-1,T_DDGNO-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-90,2020-11-21T00:30:00Z,-90,-1,0.0,-173.2,DDGNO-2,T_DDGNO-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,90,2020-11-21T00:30:00Z,90,1,173.2,0.0,DDGNO-2,T_DDGNO-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-102,2020-11-21T00:30:00Z,-102,-1,0.0,-173.2,DDGNO-3,T_DDGNO-3
BOD,2020-11-21,1,2020-11-21T00:00:00Z,102,2020-11-21T00:30:00Z,102,1,173.2,0.0,DDGNO-3,T_DDGNO-3
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-102,2020-11-21T00:30:00Z,-102,-1,0.0,-173.2,DDGNO-4,T_DDGNO-4
BOD,2020-11-21,1,2020-11-21T00:00:00Z,102,2020-11-21T00:30:00Z,102,1,173.2,0.0,DDGNO-4,T_DDGNO-4
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-60,2020-11-21T00:30:00Z,-60,-2,50.0,-9999.0,DERW-1,E_DERW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-20,2020-11-21T00:30:00Z,-20,-1,50.0,-9999.0,DERW-1,E_DERW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,70,2020-11-21T00:30:00Z,70,1,110.0,50.0,DERW-1,E_DERW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-25,2020-11-21T00:30:00Z,-25,-1,200.0,-9999.0,DIDC01G,E_DIDC1G
BOD,2020-11-21,1,2020-11-21T00:00:00Z,25,2020-11-21T00:30:00Z,25,1,200.0,200.0,DIDC01G,E_DIDC1G
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-25,2020-11-21T00:30:00Z,-25,-1,200.0,-9999.0,DIDC02G,E_DIDC2G
BOD,2020-11-21,1,2020-11-21T00:00:00Z,25,2020-11-21T00:30:00Z,25,1,200.0,200.0,DIDC02G,E_DIDC2G
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-25,2020-11-21T00:30:00Z,-25,-1,200.0,-9999.0,DIDC03G,E_DIDC3G
BOD,2020-11-21,1,2020-11-21T00:00:00Z,25,2020-11-21T00:30:00Z,25,1,200.0,200.0,DIDC03G,E_DIDC3G
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-25,2020-11-21T00:30:00Z,-25,-1,200.0,-9999.0,DIDC04G,E_DIDC4G
BOD,2020-11-21,1,2020-11-21T00:00:00Z,25,2020-11-21T00:30:00Z,25,1,200.0,200.0,DIDC04G,E_DIDC4G
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-780,2020-11-21T00:30:00Z,-780,-1,70.0,-9999.0,DIDCB5,T_DIDCB5
BOD,2020-11-21,1,2020-11-21T00:00:00Z,360,2020-11-21T00:30:00Z,360,1,70.0,35.0,DIDCB5,T_DIDCB5
BOD,2020-11-21,1,2020-11-21T00:00:00Z,420,2020-11-21T00:30:00Z,420,2,70.0,35.0,DIDCB5,T_DIDCB5
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-710,2020-11-21T00:30:00Z,-710,-1,40.0,0.0,DIDCB6,T_DIDCB6
BOD,2020-11-21,1,2020-11-21T00:00:00Z,218,2020-11-21T00:30:00Z,218,1,60.0,35.0,DIDCB6,T_DIDCB6
BOD,2020-11-21,1,2020-11-21T00:00:00Z,270,2020-11-21T00:30:00Z,270,2,60.0,35.0,DIDCB6,T_DIDCB6
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-587,2020-11-21T00:30:00Z,-587,-1,500.0,-150.0,DINO-1,T_DINO-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,587,2020-11-21T00:30:00Z,587,1,500.0,-150.0,DINO-1,T_DINO-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-587,2020-11-21T00:30:00Z,-587,-1,70.0,0.0,DINO-2,T_DINO-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,587,2020-11-21T00:30:00Z,587,1,70.0,0.0,DINO-2,T_DINO-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-587,2020-11-21T00:30:00Z,-587,-1,225.0,0.0,DINO-3,T_DINO-3
BOD,2020-11-21,1,2020-11-21T00:00:00Z,587,2020-11-21T00:30:00Z,587,1,225.0,0.0,DINO-3,T_DINO-3
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-587,2020-11-21T00:30:00Z,-587,-1,275.0,0.0,DINO-4,T_DINO-4
BOD,2020-11-21,1,2020-11-21T00:00:00Z,587,2020-11-21T00:30:00Z,587,1,275.0,0.0,DINO-4,T_DINO-4
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-587,2020-11-21T00:30:00Z,-587,-1,500.0,-150.0,DINO-5,T_DINO-5
BOD,2020-11-21,1,2020-11-21T00:00:00Z,587,2020-11-21T00:30:00Z,587,1,500.0,-150.0,DINO-5,T_DINO-5
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-587,2020-11-21T00:30:00Z,-587,-1,100.0,0.0,DINO-6,T_DINO-6
BOD,2020-11-21,1,2020-11-21T00:00:00Z,587,2020-11-21T00:30:00Z,587,1,100.0,0.0,DINO-6,T_DINO-6
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-1000,2020-11-21T00:30:00Z,-1000,-1,0.0,-10000.0,DNGB21,T_DNGB21
BOD,2020-11-21,1,2020-11-21T00:00:00Z,1000,2020-11-21T00:30:00Z,1000,1,10000.0,0.0,DNGB21,T_DNGB21
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-1000,2020-11-21T00:30:00Z,-1000,-1,0.0,-10000.0,DNGB22,T_DNGB22
BOD,2020-11-21,1,2020-11-21T00:00:00Z,1000,2020-11-21T00:30:00Z,1000,1,10000.0,0.0,DNGB22,T_DNGB22
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-100,2020-11-21T00:30:00Z,-100,-1,0.0,-99999.0,DNGBD-1,T_DNGB-D
BOD,2020-11-21,1,2020-11-21T00:00:00Z,100,2020-11-21T00:30:00Z,100,1,99999.0,0.0,DNGBD-1,T_DNGB-D
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-30,2020-11-21T00:30:00Z,-30,-1,0.0,-69.74,DNLWW-1,T_DNLWW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,30,2020-11-21T00:30:00Z,30,1,9999.0,0.0,DNLWW-1,T_DNLWW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-114,2020-11-21T00:30:00Z,-114,-1,500.0,-86.82,DOREW-1,T_DOREW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,500.0,0.0,DOREW-1,T_DOREW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-114,2020-11-21T00:30:00Z,-114,-1,500.0,-86.82,DOREW-2,T_DOREW-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,500.0,0.0,DOREW-2,T_DOREW-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,DRAXD-2,E__MDRX002
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,DRAXD-2,E__MDRX002
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-660,2020-11-21T00:30:00Z,-660,-5,125.0,-250.0,DRAXX-1,T_DRAXX-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-1,2020-11-21T00:30:00Z,-1,-4,125.0,-61.0,DRAXX-1,T_DRAXX-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-155,2020-11-21T00:30:00Z,-155,-3,125.0,-61.0,DRAXX-1,T_DRAXX-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-95,2020-11-21T00:30:00Z,-95,-2,125.0,-61.0,DRAXX-1,T_DRAXX-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-95,2020-11-21T00:30:00Z,-95,-1,125.0,-61.0,DRAXX-1,T_DRAXX-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,345,2020-11-21T00:30:00Z,345,1,125.0,-61.0,DRAXX-1,T_DRAXX-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,645,2020-11-21T00:30:00Z,645,2,150.0,-61.0,DRAXX-1,T_DRAXX-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-1,2020-11-21T00:30:00Z,-1,-1,0.0,0.0,DRAXX-10G,T_DRAXX-10G
BOD,2020-11-21,1,2020-11-21T00:00:00Z,32,2020-11-21T00:30:00Z,32,1,300.0,300.0,DRAXX-10G,T_DRAXX-10G
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-1,2020-11-21T00:30:00Z,-1,-1,0.0,0.0,DRAXX-12G,T_DRAXX-12G
BOD,2020-11-21,1,2020-11-21T00:00:00Z,32,2020-11-21T00:30:00Z,32,1,300.0,300.0,DRAXX-12G,T_DRAXX-12G
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-645,2020-11-21T00:30:00Z,-645,-4,70.0,-150.0,DRAXX-2,T_DRAXX-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-155,2020-11-21T00:30:00Z,-155,-3,70.0,-60.0,DRAXX-2,T_DRAXX-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-95,2020-11-21T00:30:00Z,-95,-2,70.0,-60.0,DRAXX-2,T_DRAXX-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-95,2020-11-21T00:30:00Z,-95,-1,70.0,-60.0,DRAXX-2,T_DRAXX-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,300,2020-11-21T00:30:00Z,300,1,86.5,-60.0,DRAXX-2,T_DRAXX-2
