,Beauly,Peterhead,Errochty,Denny/Bonnybridge,Neilston,Strathaven,Torness,Eccles,Harker,Stella West,Penwortham,Deeside,Daines,Th. Marsh/Stocksbridge,Thornton/Drax/Eggborough,Keadby,Ratcliffe,Feckenham,Walpole,Bramford,Pelham,Sundon/East Claydon,Melksham,Bramley,London,Kemsley,Sellindge,Lovedean,S.W.Penisula,Netherlands,Belgium,France1,France2,Ireland,N. Ireland,Ireland2,Denmark,Germany,Norway
5558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
5559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
5560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
5561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
5562,0.0,6.984076681611654,43.99999999999997,29.682457940952258,29.682457940952258,29.68245794095226,29.682457940952258,29.682457940952258,29.68245794095226,29.682457940952258,29.68245794095226,29.68245794095226,29.68245794095226,29.68245794095226,29.682457940952258,29.682457940952254,29.682457940952254,29.68245794095226,29.68245794095224,29.68245794095224,29.68245794095224,29.68245794095225,29.68245794095224,29.68245794095224,29.68245794095224,29.68245794095224,29.68245794095224,29.68245794095224,29.68245794095224,9.68245794095224,9.68245794095224,14.68245794095224,14.68245794095224,22.68245794095226,22.682457940952258,22.68245794095224,22.68245794095224,9.68245794095224,28.682457940952258
5563,0.0,10.352895120822808,65.22370902879106,44.00000000000001,44.00000000000001,44.00000000000001,44.00000000000001,44.00000000000001,43.99999999999999,44.00000000000001,43.99999999999999,44.00000000000001,43.999999999999986,44.000000000000014,44.00000000000001,44.0,44.0,44.0,43.999999999999986,43.999999999999986,43.999999999999986,43.99999999999999,43.999999999999986,43.999999999999986,43.999999999999986,43.999999999999986,43.999999999999986,43.999999999999986,43.999999999999986,23.999999999999986,23.999999999999986,28.999999999999986,28.999999999999986,37.00000000000001,37.00000000000001,36.999999999999986,36.999999999999986,23.999999999999986,43.00000000000001
5564,0.0,10.352895120822803,65.22370902879103,43.999999999999986,43.99999999999998,43.999999999999986,43.99999999999999,43.99999999999999,44.00000000000001,44.0,44.00000000000001,43.999999999999964,43.99999999999998,44.000000000000014,44.0,44.000000000000014,43.999999999999986,43.999999999999986,44.00000000000007,44.00000000000007,44.000000000000114,44.0,43.99999999999994,44.0,44.0,44.00000000000004,44.000000000000014,44.0,43.99999999999999,24.000000000000043,24.000000000000014,29.000000000000014,28.999999999999993,36.999999999999964,36.99999999999998,36.99999999999994,37.00000000000007,24.000000000000043,43.0
5565,0.0,10.352895120822787,65.22370902879095,43.99999999999992,43.999999999999865,43.99999999999992,43.99999999999996,43.99999999999996,43.99999999999996,43.99999999999998,44.00000000000003,44.00000000000004,44.0,44.0,43.999999999999986,43.999999999999986,44.0,44.000000000000014,44.0,44.0,43.99999999999999,43.99999999999998,44.00000000000011,44.000000000000206,44.00000000000003,44.00000000000002,44.0000000000001,44.00000000000015,44.000000000000135,24.00000000000002,24.0000000000001,29.0000000000001,29.000000000000135,37.00000000000004,36.999999999999865,37.00000000000011,37.0,24.00000000000002,42.99999999999998
5566,0.0,10.35289512082279,65.22370902879095,43.99999999999993,43.99999999999987,43.99999999999992,43.999999999999964,43.999999999999964,43.99999999999996,43.99999999999999,44.000000000000014,44.000000000000014,43.99999999999996,43.99999999999999,44.0,44.0,44.0,43.99999999999997,44.00000000000002,44.00000000000002,44.00000000000002,44.000000000000036,44.00000000000002,44.00000000000002,44.00000000000002,44.00000000000002,44.00000000000002,44.00000000000002,44.00000000000002,24.00000000000002,24.00000000000002,29.00000000000002,29.00000000000002,37.000000000000014,36.99999999999987,37.00000000000002,37.00000000000002,24.00000000000002,42.99999999999999
5567,0.0,10.35289512082281,65.22370902879108,44.000000000000014,44.000000000000014,44.000000000000014,44.000000000000014,44.000000000000014,44.000000000000014,44.000000000000014,44.000000000000014,44.0,44.0,44.0,44.00000000000002,44.000000000000014,43.99999999999998,44.000000000000014,44.000000000000014,44.000000000000014,44.000000000000014,43.99999999999999,44.0,44.00000000000001,44.00000000000001,44.000000000000014,44.00000000000001,44.00000000000001,44.0,24.000000000000014,24.000000000000007,29.000000000000007,29.0,37.0,37.000000000000014,37.0,37.000000000000014,24.000000000000014,43.000000000000014
5568,0.0,10.352895120822776,65.22370902879088,43.99999999999988,43.99999999999979,43.999999999999865,43.99999999999994,43.99999999999994,43.99999999999992,43.999999999999986,43.99999999999998,43.99999999999966,44.00000000000019,44.00000000000004,44.00000000000002,44.000000000000014,44.000000000000014,43.999999999999986,44.000000000000014,44.000000000000014,44.000000000000014,44.000000000000014,43.999999999999986,43.99999999999998,44.0,44.000000000000014,44.0,44.0,44.0,24.000000000000014,24.0,29.0,29.0,36.99999999999966,36.99999999999979,36.999999999999986,37.000000000000014,24.000000000000014,42.999999999999986
5569,0.0,9.34348410914894,58.8643738527344,39.70998411600636,39.70998411600636,39.70998411600636,39.70998411600636,39.709984116006375,39.70998411600636,39.709984116006375,39.70998411600636,39.70998411600641,39.70998411600631,39.70998411600637,39.709984116006375,39.709984116006375,39.709984116006375,39.70998411600636,39.709984116006346,39.709984116006346,39.709984116006346,39.70998411600635,39.709984116006346,39.709984116006346,39.709984116006346,39.709984116006346,39.709984116006346,39.709984116006346,39.709984116006346,19.709984116006346,19.709984116006346,24.709984116006346,24.709984116006346,32.70998411600641,32.70998411600636,32.709984116006346,32.709984116006346,19.709984116006346,38.709984116006375
5570,0.0,9.343484109148939,58.86437385273439,39.70998411600635,39.70998411600635,39.709984116006346,39.70998411600635,39.709984116006346,39.709984116006346,39.709984116006346,39.709984116006346,39.709984116006346,39.70998411600635,39.70998411600635,39.70998411600635,39.709984116006346,39.709984116006346,39.70998411600635,39.70998411600634,39.70998411600634,39.70998411600634,39.70998411600633,39.70998411600634,39.70998411600634,39.70998411600634,39.70998411600634,39.70998411600634,39.70998411600634,39.70998411600634,19.70998411600634,19.70998411600634,24.70998411600634,24.70998411600634,32.709984116006346,32.70998411600635,32.70998411600634,32.70998411600634,19.70998411600634,38.709984116006346
5571,0.0,9.343484109148939,58.86437385273439,39.70998411600635,39.70998411600635,39.70998411600636,39.70998411600635,39.70998411600635,39.70998411600636,39.70998411600635,39.70998411600636,39.70998411600636,39.70998411600637,39.70998411600637,39.70998411600635,39.70998411600635,39.70998411600635,39.70998411600637,39.70998411600637,39.70998411600637,39.70998411600637,39.70998411600636,39.70998411600637,39.70998411600637,39.70998411600637,39.70998411600637,39.70998411600637,39.70998411600637,39.70998411600637,19.709984116006368,19.709984116006368,24.709984116006368,24.709984116006368,32.70998411600636,32.70998411600635,32.70998411600637,32.70998411600637,19.709984116006368,38.70998411600635
5572,44.00000000000013,44.00000000000013,44.00000000000013,44.00000000000013,44.00000000000019,44.00000000000018,44.000000000000064,44.00000000000006,44.00000000000012,44.00000000000001,44.00000000000006,44.00000000000034,43.99999999999986,43.99999999999996,43.99999999999997,44.0,44.0,44.00000000000003,43.99999999999999,43.99999999999999,43.99999999999999,44.00000000000002,44.0,44.0,44.0,43.99999999999999,44.0,44.0,44.0,23.999999999999993,24.0,29.0,29.0,37.00000000000034,37.00000000000019,37.0,36.99999999999999,23.999999999999993,43.00000000000001
5573,43.99999999999993,43.99999999999993,43.99999999999993,43.99999999999993,43.99999999999987,43.99999999999992,43.999999999999964,43.999999999999964,43.99999999999996,43.99999999999999,44.000000000000014,44.000000000000014,43.99999999999996,43.99999999999999,44.0,44.0,44.0,43.99999999999997,44.00000000000002,44.00000000000002,44.00000000000002,44.000000000000036,44.00000000000002,44.00000000000002,44.00000000000002,44.00000000000002,44.00000000000002,44.00000000000002,44.00000000000002,24.00000000000002,24.00000000000002,29.00000000000002,29.00000000000002,37.000000000000014,36.99999999999987,37.00000000000002,37.00000000000002,24.00000000000002,42.99999999999999
5574,43.99999999999993,43.99999999999993,43.99999999999993,43.99999999999993,43.99999999999987,43.99999999999992,43.999999999999964,43.999999999999964,43.99999999999996,43.99999999999999,44.000000000000014,44.000000000000014,43.99999999999996,43.99999999999999,44.0,44.0,44.0,43.99999999999997,44.00000000000002,44.00000000000002,44.00000000000002,44.000000000000036,44.00000000000002,44.00000000000002,44.00000000000002,44.00000000000002,44.00000000000002,44.00000000000002,44.00000000000002,24.00000000000002,24.00000000000002,29.00000000000002,29.00000000000002,37.000000000000014,36.99999999999987,37.00000000000002,37.00000000000002,24.00000000000002,42.99999999999999
5575,44.0,44.0,44.0,44.0,44.0,44.00000000000001,44.0,43.99999999999999,44.00000000000001,44.0,44.00000000000001,44.000000000000014,44.0,44.0,44.0,44.0,44.0,44.0,43.99999999999999,43.99999999999999,43.99999999999999,44.00000000000002,44.0,44.0,44.0,43.99999999999999,44.0,44.0,44.0,23.999999999999993,24.0,29.0,29.0,37.000000000000014,37.0,37.0,36.99999999999999,23.999999999999993,43.0
5576,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.999999999999986,44.0,43.999999999999986,43.99999999999997,43.999999999999986,43.999999999999986,44.0,43.999999999999986,43.999999999999986,43.999999999999986,44.00000000000016,44.00000000000011,44.000000000000185,43.999999999999964,43.999999999999986,43.999999999999986,43.999999999999986,44.000000000000064,44.00000000000005,44.000000000000014,44.00000000000001,24.000000000000064,24.00000000000005,29.00000000000005,29.000000000000007,36.99999999999997,37.0,36.999999999999986,37.00000000000016,24.000000000000064,43.0
5577,43.99999999999993,43.99999999999993,43.99999999999993,43.99999999999993,43.99999999999987,43.99999999999992,43.999999999999964,43.999999999999964,43.99999999999996,43.99999999999999,44.000000000000014,44.000000000000014,43.99999999999996,43.99999999999999,44.0,44.0,44.0,43.99999999999997,44.00000000000002,44.00000000000002,44.00000000000002,44.000000000000036,44.00000000000002,44.00000000000002,44.00000000000002,44.00000000000002,44.00000000000002,44.00000000000002,44.00000000000002,24.00000000000002,24.00000000000002,29.00000000000002,29.00000000000002,37.000000000000014,36.99999999999987,37.00000000000002,37.00000000000002,24.00000000000002,42.99999999999999
5578,43.999999999999964,43.999999999999964,43.999999999999964,43.999999999999964,43.999999999999964,43.999999999999964,43.999999999999964,43.99999999999996,43.999999999999964,43.99999999999996,43.999999999999964,43.99999999999997,43.999999999999964,43.999999999999964,43.99999999999996,43.99999999999996,43.99999999999996,43.99999999999997,43.99999999999995,43.99999999999995,43.99999999999995,43.999999999999964,43.99999999999995,43.99999999999995,43.99999999999995,43.99999999999995,43.99999999999995,43.99999999999995,43.99999999999995,23.99999999999995,23.99999999999995,28.99999999999995,28.99999999999995,36.99999999999997,36.999999999999964,36.99999999999995,36.99999999999995,23.99999999999995,42.99999999999996
5579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
5580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
5581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
5582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
5583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
5584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
5585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
5586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
5587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
5588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
5589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
5590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
5591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
5592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
5593,-0.9999999999999996,-0.9999999999999996,-1.0,-1.0,-1.0,-0.9999999999999998,-1.0,-0.9999999999999997,-0.9999999999999998,-0.9999999999999997,-0.9999999999999998,-1.0,-0.9999999999999996,-0.9999999999999996,-0.9999999999999997,-0.9999999999999998,-0.9999999999999998,-1.0000000000000004,-0.9999999999999987,-0.9999999999999987,-0.9999999999999987,-0.9999999999999991,-0.9999999999999987,-0.9999999999999987,-0.9999999999999987,-0.9999999999999987,-0.9999999999999987,-0.9999999999999987,-0.9999999999999987,-21.0,-21.0,-15.999999999999998,-15.999999999999998,-8.0,-8.0,-7.999999999999998,-7.999999999999998,-21.0,-1.9999999999999996
5594,-0.9999999999999996,-0.9999999999999996,-0.9999999999999997,-0.9999999999999997,-0.9999999999999997,-0.9999999999999998,-0.9999999999999997,-0.9999999999999997,-0.9999999999999998,-0.9999999999999997,-0.9999999999999998,-0.9999999999999964,-1.0000000000000022,-1.0000000000000022,-0.9999999999999997,-0.9999999999999997,-0.9999999999999997,-0.9999999999999999,-0.999999999999999,-0.999999999999999,-0.999999999999999,-0.9999999999999993,-0.999999999999999,-0.999999999999999,-0.999999999999999,-0.999999999999999,-0.999999999999999,-0.999999999999999,-0.999999999999999,-21.0,-21.0,-15.999999999999998,-15.999999999999998,-7.9999999999999964,-8.0,-7.999999999999999,-7.999999999999999,-21.0,-1.9999999999999996
5595,-1.0,-1.0,-1.0,-1.0,-0.9999999999999998,-0.9999999999999999,-1.0,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-0.9999999999999997,-0.9999999999999997,-0.9999999999999999,-0.9999999999999998,-0.9999999999999998,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9999999999999998,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-21.0,-21.0,-16.0,-16.0,-8.0,-8.0,-8.0,-8.0,-21.0,-2.0
5596,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9999999999999998,-0.9999999999999998,-1.0000000000000004,-1.0000000000000002,-1.0000000000000002,-1.0,-0.9999999999999994,-0.9999999999999994,-0.9999999999999994,-1.0,-0.9999999999999994,-0.9999999999999994,-0.9999999999999994,-0.9999999999999994,-0.9999999999999994,-0.9999999999999994,-0.9999999999999994,-21.0,-21.0,-16.0,-16.0,-8.0,-8.0,-7.999999999999999,-7.999999999999999,-21.0,-2.0
5597,-1.0,-1.0,-1.0000000000000002,-1.0000000000000002,-1.0,-0.9999999999999999,-1.0000000000000002,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-0.9999999999999996,-0.9999999999999997,-0.9999999999999997,-0.9999999999999997,-0.9999999999999996,-0.9999999999999996,-0.9999999999999997,-0.9999999999999996,-0.9999999999999996,-0.9999999999999996,-0.9999999999999996,-0.9999999999999996,-0.9999999999999996,-0.9999999999999996,-0.9999999999999996,-0.9999999999999996,-0.9999999999999996,-0.9999999999999996,-21.0,-21.0,-16.0,-16.0,-8.0,-8.0,-8.0,-8.0,-21.0,-2.0
5598,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-0.9999999999999998,-0.9999999999999993,-0.9999999999999993,-0.9999999999999998,-0.9999999999999993,-0.9999999999999993,-0.9999999999999993,-1.0000000000000018,-1.0000000000000018,-1.0000000000000018,-0.9999999999999982,-0.9999999999999982,-1.0000000000000142,-1.0000000000000142,-1.0000000000000018,-1.0000000000000142,-1.0000000000000142,-1.0000000000000142,-21.0,-21.000000000000014,-16.000000000000014,-16.000000000000014,-8.0,-8.0,-7.999999999999998,-8.000000000000002,-21.0,-2.0
5599,-1.0,-1.0,-0.9999999999999999,-0.9999999999999999,-0.9999999999999999,-0.9999999999999998,-0.9999999999999999,-0.9999999999999999,-0.9999999999999998,-0.9999999999999999,-0.9999999999999998,-0.9999999999999996,-1.0,-1.0,-0.9999999999999999,-0.9999999999999998,-0.9999999999999998,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9999999999999998,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-21.0,-21.0,-16.0,-16.0,-8.0,-8.0,-8.0,-8.0,-21.0,-2.0
5600,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0,-0.9999999999999999,-1.0000000000000002,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0000000000000004,-1.0000000000000004,-0.9999999999999999,-0.9999999999999998,-0.9999999999999998,-0.9999999999999999,-0.9999999999999996,-0.9999999999999996,-0.9999999999999996,-0.9999999999999996,-0.9999999999999996,-0.9999999999999996,-0.9999999999999996,-0.9999999999999996,-0.9999999999999996,-0.9999999999999996,-0.9999999999999996,-21.0,-21.0,-16.0,-16.0,-8.0,-8.0,-8.0,-8.0,-21.0,-2.0
5601,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0000000000000004,-0.9999999999999991,-0.9999999999999991,-0.9999999999999991,-0.9999999999999996,-0.9999999999999991,-0.9999999999999991,-0.9999999999999991,-0.9999999999999991,-0.9999999999999991,-0.9999999999999991,-0.9999999999999991,-21.0,-21.0,-16.0,-16.0,-8.0,-8.0,-7.999999999999999,-7.999999999999999,-21.0,-2.0
5602,-1.0000000000000004,-1.0000000000000004,-1.0000000000000004,-1.0000000000000004,-1.0000000000000004,-1.0000000000000004,-1.0000000000000004,-1.0000000000000004,-1.0000000000000004,-1.0000000000000004,-1.0000000000000004,-1.0000000000000018,-0.9999999999999991,-0.9999999999999991,-1.0000000000000004,-1.0000000000000004,-1.0000000000000004,-1.0000000000000002,-1.0,-1.0,-1.0,-1.0000000000000007,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-21.0,-21.0,-16.0,-16.0,-8.000000000000002,-8.0,-8.0,-8.0,-21.0,-2.0000000000000004
5603,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0000000000000004,-1.0000000000000004,-0.9999999999999999,-0.9999999999999998,-0.9999999999999998,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-21.0,-21.0,-16.0,-16.0,-8.0,-8.0,-8.0,-8.0,-21.0,-2.0
5604,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0000000000000002,-1.0,-1.0,-1.0,-1.0,-1.0000000000000004,-1.0000000000000004,-1.0,-1.0000000000000018,-1.0000000000000018,-1.0000000000000018,-1.0,-1.0000000000000004,-1.0,-1.0,-1.0000000000000018,-1.0,-1.0,-1.0,-21.0,-21.0,-16.0,-16.0,-8.0,-8.0,-8.0,-8.000000000000002,-21.0,-2.0
5605,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9999999999999998,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9999999999999998,-0.9999999999999996,-0.9999999999999996,-0.9999999999999994,-0.9999999999999994,-0.9999999999999994,-0.9999999999999996,-0.9999999999999998,-0.9999999999999998,-0.9999999999999998,-0.9999999999999991,-0.9999999999999998,-0.9999999999999998,-0.9999999999999998,-0.9999999999999998,-0.9999999999999998,-0.9999999999999998,-0.9999999999999998,-21.0,-21.0,-16.0,-16.0,-8.0,-8.0,-8.0,-8.0,-21.0,-2.0
5606,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9999999999999997,-0.9999999999999996,-0.9999999999999996,-1.0000000000000002,-1.0000000000000018,-1.0000000000000018,-1.0000000000000018,-1.0000000000000009,-1.0000000000000018,-1.0000000000000018,-1.0000000000000018,-1.0000000000000018,-1.0000000000000018,-1.0000000000000018,-1.0000000000000018,-21.0,-21.0,-16.0,-16.0,-8.0,-8.0,-8.000000000000002,-8.000000000000002,-21.0,-2.0
5607,-1.0,-1.0,-1.0000000000000002,-1.0000000000000002,-1.0,-0.9999999999999998,-1.0000000000000002,-1.0,-0.9999999999999998,-1.0,-0.9999999999999998,-0.9999999999999996,-1.0,-1.0,-0.9999999999999997,-0.9999999999999997,-0.9999999999999997,-0.9999999999999998,-0.9999999999999998,-0.9999999999999998,-0.9999999999999998,-0.9999999999999993,-0.9999999999999998,-0.9999999999999998,-0.9999999999999998,-0.9999999999999998,-0.9999999999999998,-0.9999999999999998,-0.9999999999999998,-21.0,-21.0,-16.0,-16.0,-8.0,-8.0,-8.0,-8.0,-21.0,-2.0
5608,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0000000000000002,-1.0000000000000002,-1.0,-1.0000000000000004,-1.0000000000000004,-0.9999999999999996,-1.0,-1.0,-1.0,-0.9999999999999991,-0.9999999999999973,-0.9999999999999988,-0.9999999999999988,-1.0,-0.9999999999999988,-0.9999999999999988,-0.9999999999999988,-21.0,-21.0,-15.999999999999998,-15.999999999999998,-8.0,-8.0,-7.999999999999997,-8.0,-21.0,-2.0
5609,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0000000000000002,-1.0000000000000002,-1.0,-1.0000000000000004,-1.0000000000000004,-0.9999999999999996,-1.0,-1.0,-1.0,-0.9999999999999991,-0.9999999999999973,-0.9999999999999988,-0.9999999999999988,-1.0,-0.9999999999999988,-0.9999999999999988,-0.9999999999999988,-21.0,-21.0,-15.999999999999998,-15.999999999999998,-8.0,-8.0,-7.999999999999997,-8.0,-21.0,-2.0
5610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
5611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
5612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
5613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
5614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-20.0,-1.0
