,IFA,IFA2,NSL,ElecLink,GridLink,NorthConnect,FAB Link
4871,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
4872,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4873,-396.0,990.0,-1386.0,-990.0,1386.0,1386.0,-990.0
4874,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4875,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
4876,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
4877,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
4878,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
4879,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
4880,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
4881,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
4882,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
4883,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
4884,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
4885,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
4886,-396.0,990.0,-1386.0,-990.0,1386.0,1386.0,-990.0
4887,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
4888,-396.0,-990.0,1386.0,-990.0,1386.0,-1386.0,990.0
4889,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
4890,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4891,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4892,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
4893,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4894,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
4895,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4896,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
4897,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4898,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
4899,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
4900,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4901,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4902,396.0,-990.0,1386.0,990.0,-1386.0,-1386.0,990.0
4903,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4904,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4905,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
4906,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4907,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4908,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4909,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4910,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4911,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
4912,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4913,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4914,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4915,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
4916,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4917,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4918,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
4919,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4920,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4921,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4922,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
4923,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
4924,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4925,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4926,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
4927,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
4928,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
4929,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4930,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4931,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4932,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4933,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4934,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
4935,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4936,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4937,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4938,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4939,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
4940,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
4941,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4942,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4943,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4944,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4945,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4946,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4947,-396.0,-990.0,1386.0,-990.0,1386.0,-1386.0,990.0
4948,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
4949,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4950,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4951,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4952,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4953,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4954,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
4955,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4956,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
4957,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4958,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
4959,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4960,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4961,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4962,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4963,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4964,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4965,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
4966,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
4967,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
4968,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
4969,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4970,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4971,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4972,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
4973,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4974,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4975,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
4976,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
4977,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4978,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4979,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4980,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4981,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4982,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4983,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4984,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4985,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4986,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4987,396.0,-990.0,1386.0,990.0,-1386.0,-1386.0,990.0
4988,396.0,-990.0,1386.0,990.0,-1386.0,-1386.0,990.0
4989,396.0,-990.0,1386.0,990.0,-1386.0,-1386.0,990.0
4990,396.0,-990.0,1386.0,990.0,-1386.0,-1386.0,990.0
4991,396.0,-990.0,1386.0,990.0,-1386.0,-1386.0,990.0
4992,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4993,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4994,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
4995,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4996,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4997,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4998,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
4999,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5000,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5001,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5002,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5003,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5004,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5005,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5006,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5007,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5008,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5009,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5010,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5011,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5012,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5013,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5014,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5015,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5016,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5017,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5018,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5019,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5020,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5021,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5022,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5023,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5024,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5025,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5026,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5027,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5028,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5029,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5030,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5031,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5032,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5033,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5034,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5035,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5036,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5037,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5038,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5039,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5040,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5041,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5042,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5043,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5044,-396.0,-990.0,1386.0,-990.0,1386.0,-1386.0,990.0
5045,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5046,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5047,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5048,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5049,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5050,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5051,-396.0,990.0,-1386.0,-990.0,1386.0,1386.0,-990.0
5052,-396.0,990.0,-1386.0,-990.0,1386.0,1386.0,-990.0
5053,-396.0,990.0,1072.9530826482473,-990.0,1386.0,-1072.9530826482473,-990.0
5054,-396.0,-990.0,1386.0,-990.0,1386.0,-1386.0,990.0
5055,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5056,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5057,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5058,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5059,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5060,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5061,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5062,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5063,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5064,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5065,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5066,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5067,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5068,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5069,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5070,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5071,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5072,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5073,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5074,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5075,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5076,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5077,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5078,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5079,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5080,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5081,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5082,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
5083,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
5084,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
5085,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
5086,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
5087,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
5088,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
5089,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
5090,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
5091,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
5092,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
5093,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5094,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5095,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5096,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5097,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5098,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5099,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5100,-396.0,-990.0,1386.0,-990.0,1386.0,-1386.0,990.0
5101,-396.0,990.0,-1386.0,-990.0,1386.0,1386.0,-990.0
5102,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5103,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5104,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5105,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5106,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5107,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5108,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5109,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5110,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5111,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5112,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5113,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5114,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5115,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5116,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5117,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5118,-396.0,-990.0,1386.0,-990.0,1386.0,-1386.0,990.0
5119,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5120,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5121,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5122,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5123,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5124,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5125,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5126,-396.0,-990.0,1386.0,-990.0,1386.0,-1386.0,990.0
5127,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5128,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5129,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5130,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5131,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5132,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5133,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5134,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5135,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5136,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5137,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5138,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5139,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5140,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5141,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5142,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5143,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5144,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5145,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5146,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5147,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5148,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5149,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5150,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5151,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5152,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5153,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5154,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5155,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5156,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5157,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5158,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5159,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5160,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5161,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5162,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5163,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5164,-396.0,990.0,-1386.0,-990.0,1386.0,1386.0,-990.0
5165,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5166,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5167,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5168,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5169,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5170,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5171,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5172,-396.0,990.0,-1386.0,-990.0,1386.0,1386.0,-990.0
5173,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5174,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5175,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5176,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5177,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5178,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5179,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5180,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5181,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5182,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5183,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5184,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5185,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
5186,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
5187,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
5188,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
5189,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
5190,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
5191,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
5192,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
5193,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
5194,1980.0,990.0,1386.0,-594.0,-1386.0,-1386.0,-990.0
5195,-1980.0,990.0,1386.0,594.0,1386.0,-1386.0,-990.0
5196,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5197,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5198,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5199,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5200,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5201,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5202,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5203,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5204,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5205,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5206,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5207,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5208,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5209,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5210,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5211,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5212,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5213,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5214,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5215,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5216,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5217,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5218,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5219,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5220,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5221,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5222,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5223,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5224,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5225,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5226,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5227,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5228,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5229,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5230,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5231,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5232,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5233,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5234,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5235,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5236,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5237,-396.0,990.0,1386.0,-990.0,1386.0,-1386.0,-990.0
5238,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
5239,396.0,990.0,1386.0,990.0,-1386.0,-1386.0,-990.0
