,Interconnector Deeside,Interconnector Sellindge,Interconnector Neilston,Interconnector Kemsley
4784,0.0,0.623281263125,0.0,0.95454544
4785,0.0,0.6234375146875,0.0,0.96272725
4786,0.0,0.6234375146875,0.0,0.96272725
4787,0.0,0.6234375146875,0.0,0.9104546
4788,0.0,0.6234375146875,0.0,0.90909094
4789,0.0,0.6123437584375,0.0,0.90181816
4790,0.0,0.606562514375,0.0,0.13863637
4791,0.0,0.7226562503125001,0.0,0.0
4792,0.0,0.3921874968562499,0.0,0.0
4793,0.0,0.34031253436875,0.0,0.121818185
4794,0.0,0.18546874490625,0.0,0.0
4795,0.0,0.3459375030625,0.0,0.0
4796,0.0,0.265156242,0.0,0.0
4797,0.0,0.004687500125,0.1108333299999999,0.13818182
4798,0.0,0.00156249995,0.235,0.32
4799,0.23583333,0.624531275,0.34833333,0.63954544
4800,0.7133333,0.65140627625,0.36,0.6454545
4801,0.61,0.5975000375,0.36,0.35772726
4802,0.515,0.5943750190625,0.36,0.0
4803,0.53583336,0.563906271875,0.36,0.0
4804,0.46583334,0.4639062584375,0.36,0.0
4805,0.41333333,0.431406245,0.36,0.0
4806,0.74583334,0.52984376,0.36,0.0
4807,0.5108333,0.71750000625,0.3375,0.6645455
4808,0.14083333,0.737499995,0.11833333,0.73454547
4809,0.0,0.782499996875,0.0,0.77454543
4810,0.0,0.7735937468749999,0.0,0.7763636
4811,0.0,0.756406245,0.0,0.77590907
4812,0.0,0.7103124884375001,0.0,0.7340909
4813,0.0,0.679375008125,0.0,0.69
4814,0.0,0.556093745,0.0,0.68863636
4815,0.0,0.5534375075,0.0,0.68636364
4816,0.0,0.78546873875,0.0,0.435
4817,0.0,0.709999984375,0.0,0.5327273
4818,0.0,0.7854687375,0.0,0.57681817
4819,0.0,0.78593752,0.0,0.825
4820,0.0,0.78671875625,0.0,0.83
4821,0.0,0.78671875625,0.06666667,0.77681816
4822,0.0,0.7703125,0.0,0.7763636
4823,0.0,0.7106249812500001,0.0,0.73318183
4824,0.0,0.6485937575,0.0,0.6472727
4825,0.1425,0.5560937468749999,0.14416666,0.6463636
4826,0.021666666,0.4634374990625,0.17,0.6454545
4827,0.0,0.4618750137499999,0.17,0.6454545
4828,0.096666664,0.4620312687499999,0.17,0.6454545
4829,0.31333333,0.4618750137499999,0.17,0.6454545
4830,0.6458333,0.4617187606249999,0.17,0.6454545
4831,0.5175,0.557656268125,0.17,0.6454545
4832,0.80833334,0.6567187646875,0.17,0.64772725
4833,0.84,0.7060937468749999,0.17,0.69
4834,0.84,0.707031259375,0.16916667,0.6909091
4835,0.84,0.737499986875,0.17,0.73
4836,0.84,0.7384375056249999,0.17,0.7309091
4837,0.8333333,0.7257812250000001,0.15916666,0.6868182
4838,0.80916667,0.725312508125,0.1375,0.685
4839,0.84,0.6532812750000001,0.16833334,0.30363637
4840,0.84,0.7009375103125,0.16833334,0.38454545
4841,0.84,0.7592187178124999,0.16833334,0.72409093
4842,0.84,0.759843763125,0.16833334,0.6036364
4843,0.84,0.759999976875,0.16833334,0.67318183
4844,0.84,0.6553125312499999,0.16833334,0.5509091
4845,0.84,0.4774999830624999,0.16833334,0.47590908
4846,0.84,0.2165625,0.16833334,0.45636365
4847,0.84,0.00515625009375,0.135,0.0
4848,0.84,0.025781251125,0.135,0.0
4849,0.84,0.0,0.135,0.0
4850,0.84,0.0,0.135,0.0
4851,0.84,0.0,0.135,0.0
4852,0.84,0.0,0.135,0.0
4853,0.84,0.0,0.135,0.0
4854,0.84,0.0,0.135,0.0
4855,0.84,0.00140624996875,0.135,0.0
4856,0.84,0.20374998875,0.135,0.46363637
4857,0.84,0.2084375046875,0.135,0.85636365
4858,0.84,0.2084375046875,0.135,0.8659091
4859,0.80583334,0.208750004375,0.018333333,0.86454546
4860,0.84,0.208750004375,0.0,0.86454546
4861,0.84,0.208750004375,0.0,0.86454546
4862,0.84,0.208750004375,0.0,0.86454546
4863,0.84,0.21078124375,0.0,0.60136366
4864,0.84,0.00515625,0.0,0.6390909
4865,0.78,0.1085937496875,0.0,0.64863634
4866,0.7325,0.255468740625,0.0,0.64863634
4867,0.71416664,0.405000001875,0.0,0.70181817
4868,0.5708333,0.4659375,0.0,0.70272726
4869,0.5133333,0.4662500062499999,0.0,0.655
4870,0.25333333,0.4124999862499999,0.0,0.7381818
4871,0.3825,0.607187503125,0.0,0.685
4872,0.56583333,0.612500003125,0.32333332,0.12227273
4873,0.41083333,0.603906246875,0.32833335,0.3531818
4874,0.6791667,0.6034374875,0.32833335,0.65590906
4875,0.71666664,0.6031250021875,0.32833335,0.65909094
4876,0.72333336,0.6196875053125,0.32833335,0.5118182
4877,0.84,0.459531249375,0.32833335,0.0013636363
4878,0.81416667,0.3598437621875,0.32833335,0.13636364
4879,0.6041667,0.0835937489375,0.32833335,0.33454546
4880,0.32833335,0.461718728125,0.30833334,0.3881818
4881,0.36,0.5960937525,0.32833335,0.0013636363
4882,0.24833333,0.29281250625,0.32333332,0.4940909
4883,0.27,0.29281250625,0.32833335,0.90090907
4884,0.2,0.2864062437499999,0.32833335,0.6177273
4885,0.2775,0.28078125625,0.32833335,0.42863637
4886,0.19916667,0.2784375,0.32833335,0.21545455
4887,0.17333333,0.0306249989375,0.3125,0.0
4888,0.0275,0.000468749978125,0.115833335,0.0
4889,0.0,0.0,0.0,0.0
4890,0.0,0.0487499993749999,0.0,0.0
4891,0.0,0.053125000303125,0.1375,0.0
4892,0.0,0.0,0.20166667,0.0
4893,0.0,0.0,0.18333334,0.0
4894,0.0,0.0,0.13083333,0.0
4895,0.23583333,0.0,0.2075,0.0
4896,0.40166667,0.0,0.21166667,0.0
4897,0.60333335,0.0,0.21166667,0.0
4898,0.67083335,0.0278124984375,0.21333334,0.0
4899,0.59583336,0.0167187503437499,0.2125,0.0
4900,0.64916664,0.0,0.21333334,0.0
4901,0.685,0.017656249875,0.2125,0.0
4902,0.7783333,0.0,0.21083333,0.0
4903,0.40166667,0.0,0.0425,0.0
4904,0.0475,0.0,0.0,0.09181818
4905,0.0,0.0,0.0,0.79954547
4906,0.0,0.0140624996875,0.0,0.83681816
4907,0.0,0.223124996875,0.0,0.80636364
4908,0.0,0.2642187453125,0.0,0.80545455
4909,0.0,0.150937496875,0.0,0.76272726
4910,0.0,0.0299999995625,0.0,0.7618182
4911,0.0,0.0,0.0,0.42181817
4912,0.0,0.2185937578125,0.0,0.35681817
4913,0.0,0.2120312446875,0.0,0.78818184
4914,0.0,0.213906249375,0.0,0.8859091
4915,0.0,0.4000000134375,0.020833334,0.25181818
4916,0.0,0.37734375,0.08083333,0.053636365
4917,0.045,0.2073437625,0.19916667,0.0
4918,0.41333333,0.020312499375,0.20416667,0.0
4919,0.6333333,0.358125003121875,0.2725,0.08681818
4920,0.8375,0.02249999915625,0.28,0.09318182
4921,0.84,0.0,0.26833335,0.09272727
4922,0.84,0.0,0.27916667,0.09318182
4923,0.84,0.0,0.28,0.0
4924,0.84,0.0,0.28,0.0
4925,0.84,0.0,0.28,0.0
4926,0.84,0.0410937484374999,0.28,0.0
4927,0.84,0.0,0.28,0.0
4928,0.775,0.0,0.28,0.0
4929,0.78583336,0.0,0.28,0.0
4930,0.685,0.013281250125,0.28,0.0
4931,0.73583335,0.009843750125,0.13,0.1440909
4932,0.6025,0.0003124999968749,0.23333333,0.20636363
4933,0.7825,0.0,0.28,0.11272727
4934,0.80916667,0.0,0.27,0.33136365
4935,0.8358333,0.0,0.27583334,0.28454545
4936,0.84,0.0,0.26833335,0.004090909
4937,0.84,0.0,0.27833334,0.0
4938,0.84,0.0,0.28,0.0
4939,0.84,0.0,0.28,0.0
4940,0.84,0.0,0.28,0.22272727
4941,0.84,0.0,0.28,0.22454545
4942,0.84,0.0003124999968749,0.28,0.24954545
4943,0.695,0.2079687418749999,0.31833333,0.004090909
4944,0.6675,0.0065625003125,0.32333332,0.0
4945,0.5683333,0.0,0.3225,0.0
4946,0.6625,0.1448437528125,0.3225,0.0
4947,0.62916666,0.1415625028125,0.3225,0.0
4948,0.81916666,0.0079687505625,0.3225,0.0
4949,0.84,0.0,0.3225,0.0
4950,0.84,0.0,0.3225,0.33818182
4951,0.79083335,0.0,0.24666667,0.3659091
4952,0.41833332,0.0,0.0058333334,0.09772728
4953,0.0725,0.165781258125,0.29083332,0.0027272727
4954,0.24083333,0.0,0.32166666,0.0
4955,0.265,0.000781249975,0.32166666,0.0
4956,0.018333333,0.29390625,0.28166667,0.0
4957,0.026666667,0.62718747375,0.32083333,0.0
4958,0.0,0.6228125153125,0.29416665,0.0
4959,0.0,0.6676562828124999,0.1108333299999999,0.0
4960,0.0,0.88984375,0.0,0.0
4961,0.0,0.934687496875,0.0,0.0
4962,0.0,0.9356250109375,0.0,0.0
4963,0.0,0.9354687578125,0.0,0.0
4964,0.0,0.9356250109375,0.0,0.0
4965,0.0,0.8235937518750001,0.0,0.0
4966,0.0,0.6876562593750001,0.0,0.0
4967,0.0,0.8339062359375,0.0,0.76272726
4968,0.0,0.80687495,0.0,0.8222727
4969,0.0,0.7281250209375,0.0,0.7172727
4970,0.0,0.7251562518750001,0.0,0.73136365
4971,0.0,0.724687516875,0.0,0.7318182
4972,0.0,0.724999996875,0.0,0.73227274
4973,0.0,0.724843771875,0.0,0.73227274
4974,0.0,0.786250048125,0.0,0.74
4975,0.0,0.6701562790625001,0.0,0.10636364
4976,0.0,0.8840624825000001,0.0,0.87363636
4977,0.0,0.910624984375,0.0,0.9095455
4978,0.0,0.91406251875,0.0,0.9095455
4979,0.0,0.90484374875,0.0,0.91
4980,0.0,0.8848437481249999,0.0,0.91
4981,0.0,0.8070312559375,0.0,0.8240909
4982,0.0,0.8037499781249999,0.0,0.8213636
4983,0.0,0.80359375125,0.0,0.65181816
4984,0.0,0.837812528125,0.0,0.8559091
4985,0.0,0.7754687731250001,0.0,0.77181816
4986,0.0,0.8678125125,0.0,0.8431818
4987,0.0,0.889999993125,0.0,0.8140909
4988,0.0,0.86515625,0.0,0.8636364
4989,0.0,0.7615624878125,0.0,0.865
4990,0.0,0.765468763125,0.0,0.7795454
4991,0.0,0.681093728125,0.0,0.69363636
4992,0.0,0.638124995,0.0,0.63045454
4993,0.0,0.4946874940624999,0.0,0.47772726
4994,0.0,0.490624998125,0.0,0.4709090999999999
4995,0.0,0.490624998125,0.0,0.4709090999999999
4996,0.0,0.490781253125,0.0,0.4709090999999999
4997,0.0,0.48906250625,0.0,0.47136363
4998,0.0,0.6303125028125,0.0,0.6181818
4999,0.0,0.6589062471874999,0.0,0.28318182
5000,0.0,0.6589062687499999,0.0,0.63772726
5001,0.0,0.7632812603125,0.0,0.7731818
5002,0.0,0.82421875125,0.0,0.82045454
5003,0.0,0.754375026875,0.0,0.8454546
5004,0.0,0.75171875,0.0,0.84636366
5005,0.0,0.7459375075,0.0,0.84636366
5006,0.0,0.7757812637500001,0.0,0.84636366
5007,0.0,0.7771875171875001,0.0,0.8222727
5008,0.0,0.7081250021875001,0.0,0.83772725
5009,0.0,0.7315625140625,0.0,0.8890909
5010,0.0,0.7331249859375001,0.0,0.90909094
5011,0.0,0.7332812375000001,0.0,0.9104546
5012,0.0,0.73250000625,0.0,0.91
5013,0.0,0.7178125115624999,0.0,0.91
5014,0.0,0.6876562546874999,0.0,0.86636364
5015,0.0,0.7340624953125,0.0,0.7368182
5016,0.0,0.719843728125,0.0,0.7081818
5017,0.0,0.52750001625,0.0,0.7072727
5018,0.0,0.5221874893749999,0.0,0.7072727
5019,0.0,0.5226562290625,0.0,0.7072727
5020,0.0,0.5192187325000001,0.0,0.6818182
5021,0.0,0.74859375625,0.0,0.0
5022,0.0,0.8976562428125,0.0,0.0
5023,0.0,0.6918749906249999,0.0,0.0
5024,0.0,0.7510937575,0.0,0.084545456
5025,0.0,0.5673437649999999,0.0,0.48954546
5026,0.0,0.7906250250000001,0.0,0.0
5027,0.0,0.7209375156249999,0.0,0.1290909
5028,0.0,0.6443750265624999,0.0,0.34954545
5029,0.0,0.5970312484375,0.0,0.39727274
5030,0.0,0.6281250034375,0.0,0.3490909
5031,0.0,0.5109375025,0.0,0.6709091
5032,0.0,0.4725000146875,0.0,0.81636363
5033,0.0,0.5485937640624999,0.0,0.8172727
5034,0.0,0.5650000009374999,0.0,0.77272725
5035,0.0,0.5653125203125,0.0,0.77681816
5036,0.0,0.5045312556249999,0.0,0.88
5037,0.0,0.4525000109375,0.0,0.90363634
5038,0.0,0.675000021875,0.0,0.21681818
5039,0.0,0.763281255,0.0,0.7590909
5040,0.0,0.7015625081250001,0.0,0.5713636
5041,0.0,0.6926562478125,0.0,0.47772726
5042,0.0,0.692499996875,0.0,0.52272725
5043,0.0,0.6926562312499999,0.0,0.5468182
5044,0.0,0.6931249959375001,0.0,0.5690909
5045,0.023333333,0.6418750090625,0.18083334,0.0
5046,0.014166667,0.6723437615625001,0.1075,0.0
5047,0.0,0.7920312631249999,0.0,0.0
5048,0.0,0.7523437446874999,0.0,0.0
5049,0.0,0.5059375140625,0.0,0.8536364
5050,0.0,0.503281261875,0.0,0.96272725
5051,0.0,0.531718753125,0.0,0.9104546
5052,0.0,0.60203124875,0.0,0.9095455
5053,0.0,0.595781244375,0.0,0.90909094
5054,0.0,0.6126562553124999,0.0,0.51863635
5055,0.0,0.7204687656249998,0.0,0.31272727
5056,0.0,0.6843749759375,0.0,0.5577273
5057,0.0,0.7031249940625,0.0,0.21636364
5058,0.0,0.93531250625,0.0,0.0
5059,0.0,0.935468759375,0.0,0.0
5060,0.0,0.931406253125,0.0,0.0
5061,0.0,0.4637499885,0.0,0.0
5062,0.0,0.57343749175,0.0,0.0
5063,0.0,0.631718779375,0.0,0.5763636
5064,0.0,0.6350000046875001,0.0,0.625
5065,0.0,0.51296875375,0.0,0.6281818
5066,0.0,0.5117187565625,0.0,0.6281818
5067,0.0,0.5114062618749999,0.0,0.36954546
5068,0.0,0.5114062568750001,0.0,0.15772727
5069,0.0,0.510625004375,0.0,0.0013636363
5070,0.0,0.70671873875,0.0,0.0
5071,0.0,0.8164062606249999,0.0,0.0
5072,0.0,0.4467187475,0.0,0.45545456
5073,0.0,0.36906250921875,0.0,0.95
5074,0.0,0.3681249965625,0.0,0.8636364
5075,0.0,0.3623437540624999,0.0,0.9086364
5076,0.0,0.3454687537499999,0.0,0.9095455
5077,0.0,0.30500001125,0.0,0.91
5078,0.0,0.45640626875,0.0,0.8331818
5079,0.0,0.459843735,0.0,0.71363634
5080,0.0,0.483125016875,0.0,0.73136365
5081,0.0,0.6757812490624999,0.0,0.0013636363
5082,0.0,0.6837500312500001,0.0,0.0
5083,0.0,0.935468764375,0.0,0.0
5084,0.0,0.8014062687500001,0.0,0.0
5085,0.0,0.55624999875,0.0,0.4318182
5086,0.0,0.495937510625,0.0,0.6363636
5087,0.0,0.6512500375000001,0.0,0.6231818
5088,0.0,0.653281265625,0.0,0.11409091
5089,0.0,0.6439062406249999,0.0,0.09272727
5090,0.0,0.64375000625,0.0,0.54045457
5091,0.0,0.6435937478125,0.0,0.56545454
5092,0.0,0.6282812406249999,0.0,0.094545454
5093,0.0,0.580156244375,0.0,0.0009090909
5094,0.0,0.5839062753125001,0.0,0.0
5095,0.0,0.48890624495,0.0,0.0
5096,0.0,0.313281255,0.0,0.85636365
5097,0.0,0.311562496875,0.0,0.96272725
5098,0.0,0.310781244375,0.0,0.9622727
5099,0.0,0.43937502,0.0,0.9109091
5100,0.0,0.4400000062499999,0.0,0.90909094
5101,0.0,0.439218740625,0.0,0.9095455
5102,0.0,0.416406237496875,0.0,0.9077273
5103,0.0,0.5992187828125,0.0,0.50545454
5104,0.0,0.7625000150000001,0.0,0.5231818
5105,0.0,0.8323437687499999,0.0,0.0013636363
5106,0.0,0.9343750046875,0.0,0.0
5107,0.0,0.9362500234375,0.0,0.0
5108,0.0,0.9362500234375,0.0,0.0
5109,0.0,0.8673437546875,0.0,0.0
5110,0.0,0.3431250027499999,0.0,0.0
5111,0.0,0.8478124918750001,0.0,0.81136364
5112,0.0,0.7635937484375,0.0,0.37818182
5113,0.0,0.7471874875000001,0.0,0.29045454
5114,0.0,0.7470312428125,0.0,0.7640909
5115,0.0,0.747187490625,0.0,0.75863636
5116,0.0,0.74749999375,0.0,0.09909091
5117,0.0,0.7009375106249999,0.0,0.0
5118,0.0,0.5420312453125,0.0,0.0
5119,0.0,0.5264062375,0.0,0.0
5120,0.0,0.48812498,0.0,0.655
5121,0.0,0.442187505625,0.0,0.915
5122,0.0,0.4414062596875,0.0,0.9195455
5123,0.0,0.4665625075,0.0,0.8818182
5124,0.0,0.4667187671875,0.0,0.88136363
5125,0.0,0.4879687525,0.0,0.865
5126,0.0,0.482031256875,0.0,0.8809091
5127,0.0,0.5185937678125,0.0,0.865
5128,0.0,0.5343750118749999,0.0,0.9086364
5129,0.0,0.5346874984375,0.0,0.91
5130,0.0,0.5346874984375,0.0,0.9095455
5131,0.0,0.5346874984375,0.0,0.96090907
5132,0.0,0.53484375,0.0,0.93545455
5133,0.0,0.5146875059375,0.0,0.91
5134,0.0,0.6514062531250001,0.0,0.91
5135,0.0,0.7921875159375,0.0,0.8222727
5136,0.0,0.763125015625,0.009166666,0.77772725
5137,0.0,0.7474999956249999,0.15833333,0.7772727
5138,0.0,0.747343740625,0.24833333,0.7763636
5139,0.0,0.747343740625,0.4825,0.7772727
5140,0.0,0.74749999375,0.52916664,0.7531818
5141,0.0,0.74749999375,0.4675,0.605
5142,0.0,0.7475000021874999,0.47583333,0.75045455
5143,0.0,0.7320312390625,0.1025,0.7140909
5144,0.0,0.7057812375,0.0,0.77681816
5145,0.0,0.5907812687499999,0.0,0.7877273
5146,0.0,0.5903125025,0.0,0.78818184
5147,0.044166666,0.5926562665625,0.024166666,0.73454547
5148,0.0,0.577343768125,0.051666666,0.7340909
5149,0.0,0.607187505,0.09916667,0.81954545
5150,0.0,0.6076562643750001,0.18583333,0.8213636
5151,0.0,0.6143749828125,0.16666667,0.79136366
5152,0.104166664,0.8853124875,0.100833334,0.9068182
5153,0.018333333,0.9164062709375,0.0,0.9095455
5154,0.0,0.93593752375,0.0,0.90909094
5155,0.0,0.936406275,0.0,0.9613636
5156,0.0,0.9362500234375,0.0,0.96272725
5157,0.0,0.91734377,0.023333333,0.9109091
5158,0.0,0.886718759375,0.0,0.90909094
5159,0.0,0.7062499906249999,0.0975,0.6522727
5160,0.0,0.7654687468750001,0.155,0.6463636
5161,0.0,0.7159374796875,0.38583332,0.6463636
5162,0.0,0.7092187643750001,0.52916664,0.6463636
5163,0.0,0.7103125212500001,0.5758333,0.6463636
5164,0.0,0.5571875103125,0.435,0.6472727
5165,0.0,0.5546875325,0.35083333,0.645
5166,0.0,0.553906266875,0.55916667,0.6454545
5167,0.0,0.7171874812500001,0.305,0.6454545
5168,0.0,0.7303125018750001,0.071666665,0.6472727
5169,0.0,0.7556249696874999,0.09833334,0.6472727
5170,0.0,0.3882812587499999,0.0,0.39318183
5171,0.0,0.7879687062499999,0.15,0.82
5172,0.0,0.7714062675,0.19833334,0.8213636
5173,0.0,0.7721875156249999,0.2875,0.8209091
5174,0.0,0.7567187203125001,0.31833333,0.82
5175,0.0,0.7565625065624999,0.17,0.8209091
5176,0.0,0.7612499918750001,0.046666667,0.9077273
5177,0.0,0.78234371875,0.125,0.91
5178,0.0,0.8085937475,0.0,0.90909094
5179,0.0,0.809374960625,0.12833333,0.9104546
5180,0.0,0.80906249875,0.14166667,0.9109091
5181,0.0,0.7782812124999999,0.14166667,0.9095455
5182,0.0,0.7437499609375,0.0,0.91
5183,0.13583334,0.7495312453124999,0.0,0.77863634
5184,0.0016666667,0.688906245,0.27083334,0.64863634
5185,0.0,0.5257812556250001,0.2825,0.6459091
5186,0.0,0.524218765625,0.41833332,0.64454544
5187,0.0,0.524218765625,0.12,0.6454545
5188,0.0,0.5229687471875,0.2975,0.61636364
5189,0.1825,0.6760937581249999,0.57416666,0.0013636363
5190,0.60333335,0.7509374859375001,0.6141667,0.0
5191,0.325,0.75718751,0.54333335,0.0
5192,0.016666668,0.9179687625,0.41833332,0.19181818
5193,0.0,0.827656225,0.255,0.8922727
5194,0.0,0.8659374859375001,0.038333334,0.9340909
5195,0.0,0.7759374968750001,0.0,0.9095455
5196,0.0,0.8307812687499999,0.0,0.8172727
5197,0.0,0.8037500171874999,0.1075,0.7772727
5198,0.0,0.8034374925000001,0.4175,0.53727275
5199,0.016666668,0.8034374925000001,0.61083335,0.0013636363
5200,0.06333333,0.8118749840625,0.6175,0.0
5201,0.255,0.8337499759375,0.6175,0.6068182
5202,0.18666667,0.8557812315625,0.61833334,0.5986364
5203,0.5133333,0.9339062453125,0.6175,0.47272727
5204,0.465,0.9342187515625,0.6166667,0.40545455
5205,0.07416666,0.911249996875,0.605,0.8281818
5206,0.0,0.766875015625,0.54333335,0.24227273
5207,0.21083333,0.6579687596875,0.62416667,0.635
5208,0.15416667,0.6439062590625,0.62833333,0.6281818
5209,0.010833333,0.6351562643750001,0.62833333,0.5254545
5210,0.093333334,0.634999998125,0.62833333,0.35090908
5211,0.0,0.634999998125,0.62833333,0.30954546
5212,0.0,0.595781244375,0.49166667,0.0013636363
5213,0.00083333335,0.633593733125,0.4,0.0
5214,0.13583334,0.7343749759375001,0.20583333,0.0
5215,0.0,0.6167187594375,0.0,0.6668182
5216,0.0,0.67718749875,0.0,0.8618182
5217,0.0,0.694531226875,0.0,0.7845455
5218,0.0,0.68796873,0.0,0.7827273
5219,0.0,0.6767187828125,0.0,0.9068182
5220,0.0,0.6559375212499999,0.0,0.9095455
5221,0.0,0.5812499968749999,0.0,0.91
5222,0.0,0.6167187375000001,0.0,0.7327273
5223,0.0,0.634843771875,0.0,0.24772727
5224,0.0,0.7026562415625,0.0,0.58863634
5225,0.0,0.7251562,0.0,0.5681818
5226,0.0,0.84015625375,0.0,0.18227273
5227,0.0,0.8415624859375,0.0,0.55954546
5228,0.0,0.8415624859375,0.0,0.5213636
5229,0.0,0.7992187237499999,0.0,0.70863634
5230,0.0,0.71390623375,0.0,0.096363634
5231,0.0,0.678593755,0.0,0.63954544
5232,0.0,0.635625009375,0.0,0.19636364
5233,0.0,0.634999998125,0.0,0.17545454
5234,0.0,0.5587500218749999,0.0,0.0
5235,0.0,0.5574999921875,0.0,0.0
5236,0.0,0.6335937528125,0.0,0.0
5237,0.0,0.634062505625,0.0,0.0
5238,0.0,0.5623437278125,0.0,0.0
5239,0.0,0.52687498325,0.0,0.0
5240,0.0,0.8996874959375001,0.0,0.2809091
5241,0.0,0.9203125203125,0.0,0.59727275
5242,0.0,0.76640624375,0.0,0.14863637
5243,0.0,0.7126562571875,0.0,0.25318182
5244,0.0,0.72546872625,0.0,0.67318183
5245,0.0,0.8531250018750001,0.0,0.3659091
5246,0.0,0.8545312537500002,0.0,0.24772727
5247,0.0,0.8859374821874999,0.0,0.165
5248,0.0,0.894843771875,0.0,0.56772727
5249,0.0,0.9181250175,0.0,0.8559091
5250,0.0,0.93593752375,0.0,0.9086364
5251,0.0,0.9359374975,0.0,0.91
5252,0.0,0.9359374975,0.0,0.9104546
5253,0.0,0.926718760625,0.0,0.9095455
5254,0.0,0.806874978125,0.0,0.8222727
5255,0.0,0.6912499843750001,0.0,0.6918182
5256,0.0,0.4924999959375,0.0,0.63
5257,0.0,0.5162499971875001,0.0,0.5409091
5258,0.0,0.5160937506250001,0.0,0.53909093
5259,0.0,0.5164062634375,0.0,0.53909093
5260,0.0,0.516406241875,0.0,0.54
5261,0.0,0.558281265625,0.0,0.5995455
5262,0.0,0.666406246875,0.0,0.6959091
5263,0.0,0.6239062595,0.0,0.0013636363
5264,0.0,0.6204687400000001,0.0,0.8559091
5265,0.0,0.6279687618750001,0.0,0.9631818
5266,0.0,0.62796877,0.0,0.9622727
5267,0.0,0.6278125103125,0.0,0.91136366
5268,0.0,0.6278125103125,0.0,0.9095455
5269,0.0,0.6278125103125,0.0,0.91
5270,0.0,0.6279687618750001,0.0,0.9095455
5271,0.0,0.6278125103125,0.0,0.91
5272,0.0,0.6279687618750001,0.0,0.90909094
5273,0.0,0.6275000171875,0.0,0.9095455
5274,0.0,0.6273437640624999,0.0,0.9095455
5275,0.07833333,0.6256250125,0.25,0.95954543
5276,0.34916666,0.8699999721874999,0.61333334,0.48136362
5277,0.6575,0.76250001,0.63666666,0.23772727
5278,0.83166665,0.4946875315,0.42,0.23363636
5279,0.84,0.4801562431249999,0.15333334,0.61863637
5280,0.84,0.2175000048124999,0.15666667,0.605
5281,0.84,0.208750004375,0.15666667,0.0
5282,0.76,0.208750004375,0.15416667,0.0
5283,0.3325,0.18734375,0.04916667,0.0
5284,0.083333336,0.0692187496875,0.15666667,0.0
5285,0.3375,0.0,0.105,0.0
5286,0.69416666,0.1767187543749999,0.1525,0.0
5287,0.375,0.6356250159375,0.035,0.0
5288,0.03,0.82500000625,0.0,0.0
5289,0.0,0.65531246875,0.0,0.48090908
5290,0.0,0.653906253125,0.0,0.5881818
5291,0.0,0.6474999865625,0.0583333339999999,0.6009091
5292,0.0,0.6309374928125,0.0075,0.6
5293,0.0,0.6260937637499999,0.0,0.60227275
5294,0.0,0.5495312418749999,0.0,0.7381818
5295,0.0,0.6253124834375,0.0,0.5831818
5296,0.015,0.5435937737500001,0.0,0.74227273
5297,0.0,0.56828125625,0.0,0.8590909
5298,0.013333334,0.59062500625,0.055,0.8431818
5299,0.14833333,0.590937509375,0.12666667,0.8222727
5300,0.0,0.5910937625,0.024166666,0.77863634
5301,0.02,0.5610937328125,0.07,0.73318183
5302,0.0,0.5246875084375,0.0,0.73227274
5303,0.0,0.4521875103125,0.009166666,0.6027273
5304,0.028333334,0.2976562625,0.0,0.0
5305,0.0,0.2954687646875,0.0,0.0
5306,0.0,0.2954687646875,0.0,0.0
5307,0.0,0.2954687646875,0.0,0.0
5308,0.0,0.3103125031249999,0.0,0.0
5309,0.0,0.3093750087499999,0.0,0.0
5310,0.0,0.4464062562499999,0.0,0.0
5311,0.175,0.63296874875,0.24583334,0.3540909
5312,0.29833335,0.6351562643750001,0.3275,0.61954546
5313,0.12916666,0.6840625115625,0.315,0.68545455
5314,0.030833334,0.6840624984375,0.205,0.68636364
5315,0.3125,0.6784375071875001,0.22916667,0.6868182
5316,0.20666666,0.6781250093750001,0.34833333,0.6868182
5317,0.0125,0.6782812625,0.12833333,0.68636364
5318,0.0,0.6784375071875001,0.0525,0.6868182
5319,0.0,0.6782812625,0.051666666,0.5945455
5320,0.108333334,0.6782812625,0.365,0.6463636
5321,0.4275,0.6782812625,0.38666666,0.68454546
5322,0.595,0.6842187531249999,0.38666666,0.685
5323,0.80916667,0.6842187515625,0.32583332,0.6872727
5324,0.82,0.653906255625,0.07,0.64181817
5325,0.6625,0.5596875046875001,0.09583333,0.64
5326,0.29666665,0.6392187603125,0.1875,0.6
5327,0.0,0.178593745,0.0,0.0
5328,0.0,0.17812499375,0.0,0.0
5329,0.0,0.177968745625,0.0,0.0
5330,0.0,0.0998437481249999,0.0,0.0
5331,0.0,0.10781249875,0.0,0.0
5332,0.0,0.17640624375,0.0,0.0
5333,0.0,0.17812499375,0.0,0.0
5334,0.0,0.17812499375,0.0,0.0
5335,0.0,0.17812499375,0.0,0.0
5336,0.01,0.177968745625,0.19166666,0.0
5337,0.33916667,0.421093751875,0.35833332,0.35636362
5338,0.38583332,0.6331250015625,0.35833332,0.62
5339,0.104166664,0.635156253125,0.35833332,0.6240909
5340,0.013333334,0.6353124978125,0.28083333,0.62454545
5341,0.08833333,0.634999998125,0.35833332,0.6240909
5342,0.41666666,0.634687491875,0.33,0.6240909
5343,0.27416667,0.6350000196875,0.35833332,0.62363636
5344,0.49166667,0.6620312656249999,0.35833332,0.66818184
5345,0.32416666,0.7150000084375,0.35666665,0.73
