,Beauly,Peterhead,Errochty,Denny/Bonnybridge,Neilston,Strathaven,Torness,Eccles,Harker,Stella West,Penwortham,Deeside,Daines,Th. Marsh/Stocksbridge,Thornton/Drax/Eggborough,Keadby,Ratcliffe,Feckenham,Walpole,Bramford,Pelham,Sundon/East Claydon,Melksham,Bramley,London,Kemsley,Sellindge,Lovedean,S.W.Penisula,Netherlands,Belgium,France1,France2,Ireland,N. Ireland
4997,118.17208,166.62244,58.75182,437.93027,517.2518,150.38795,133.35979,38.412453,181.19067,1097.2354,556.70276,1192.4646,1210.6072,965.9299,879.8043,315.6559,762.6764,1552.3849,425.6328,533.34717,324.62125,1091.511,1599.6744,500.94662,3440.913,600.1693,307.57962,830.10455,1007.9597,-0.0,-0.0,-0.0,1.0,350.0,222.5
4998,121.90049,171.87949,60.605476,451.74725,533.57135,155.13278,137.56737,39.62439,186.90735,1131.8538,574.2671,1230.0875,1248.8026,996.4056,907.5627,325.61508,786.7393,1601.3635,439.0618,550.1746,334.86325,1125.9489,1650.1451,516.7518,3549.476,619.10504,317.28397,856.29486,1039.7615,-0.0,-0.0,-0.0,1.0,255.5,214.0
4999,128.74387,181.52863,64.00781,477.1079,563.5256,163.8418,145.29027,41.848866,197.40015,1195.395,606.5059,1299.1436,1318.9092,1052.3429,958.5124,343.8948,830.9061,1691.2626,463.71033,581.0609,353.66217,1189.1584,1742.7827,545.7618,3748.7402,653.861,335.09598,904.36646,1098.1327,-0.0,-0.0,-0.0,1.0,287.5,194.5
5000,141.84251,199.99771,70.52009,525.64984,620.85974,180.51138,160.07239,46.106647,217.48402,1317.0168,668.213,1431.3209,1453.0977,1159.4103,1056.0333,378.88333,915.44415,1863.335,510.88913,640.17914,389.64444,1310.1459,1920.0968,601.28864,4130.1445,720.3861,369.1893,996.3785,1209.8589,-0.0,-0.0,-0.0,1.0,493.5,311.0
5001,155.99919,219.9586,77.55839,578.1126,682.825,198.52742,176.04851,50.70835,239.19014,1448.4625,734.9044,1574.1748,1598.1249,1275.1259,1161.4314,416.698,1006.81055,2049.3062,561.8787,704.07263,428.53314,1440.9056,2111.7332,661.3006,4542.356,792.28467,406.03644,1095.8226,1330.6096,-0.0,-0.0,-0.0,1.0,476.0,442.0
5002,167.27444,235.85669,83.16412,619.8972,732.17804,212.87653,188.77287,54.37343,256.47824,1553.1539,788.02155,1687.9524,1713.6335,1367.289,1245.3768,446.81595,1079.5804,2197.4253,602.49,754.9613,459.5065,1545.0509,2264.3643,709.09784,4870.6665,849.54913,435.38382,1175.0261,1426.7828,-0.0,-0.0,-0.0,1.0,511.5,421.0
5003,172.46608,243.17686,85.745255,639.1367,754.90234,219.48347,194.63174,56.060993,264.43845,1601.3585,812.479,1740.3407,1766.8188,1409.725,1284.029,460.68356,1113.0869,2265.6257,621.1892,778.39276,473.768,1593.004,2334.6423,731.1058,5021.8354,875.9162,448.89664,1211.4949,1471.0653,-0.0,-0.0,-0.0,1.0,466.5,416.0
5004,174.99858,246.7477,87.00434,648.5218,765.98737,222.70638,197.48972,56.884197,268.32147,1624.8729,824.40955,1765.8959,1792.763,1430.4254,1302.8839,467.44827,1129.4315,2298.8943,630.3108,789.8227,480.72482,1616.3958,2368.9243,741.8414,5095.576,888.7782,455.48825,1229.2845,1492.6665,-0.0,-0.0,-0.0,1.0,522.5,392.5
5005,173.14423,244.13306,86.08241,641.64984,757.87067,220.3465,195.39705,56.28143,265.47824,1607.6552,815.67377,1747.1838,1773.7661,1415.2681,1289.078,462.49503,1117.4636,2274.5344,623.6318,781.4534,475.6309,1599.2678,2343.8223,733.9805,5041.5815,879.36035,450.6617,1216.2585,1476.8496,-0.0,-0.0,-0.0,1.0,535.0,387.0
5006,170.55826,240.48685,84.796745,632.0666,746.5516,217.05556,192.47873,55.44085,261.51324,1583.6443,803.4914,1721.089,1747.2744,1394.1306,1269.8252,455.5875,1100.774,2240.5635,614.3176,769.78217,468.5272,1575.3822,2308.8167,723.0183,4966.284,866.22687,443.93094,1198.0934,1454.7925,-0.0,-0.0,-0.0,1.0,497.0,388.5
5007,168.58853,237.70955,83.81745,624.767,737.92993,214.54884,190.25586,54.80058,258.4931,1565.3553,794.21216,1701.2128,1727.0957,1378.0303,1255.1604,450.32608,1088.0615,2214.688,607.2231,760.8922,463.11633,1557.1887,2282.1528,714.6684,4908.93,856.2231,438.80414,1184.257,1437.9915,-0.0,-0.0,-0.0,1.0,317.0,454.0
5008,171.28987,241.51842,85.16048,634.77783,749.75397,217.98662,193.30437,55.67866,262.635,1590.4374,806.938,1728.4717,1754.7693,1400.1107,1275.2721,457.54175,1105.4957,2250.1743,616.95276,773.08417,470.53696,1582.1399,2318.7205,726.1197,4987.587,869.9425,445.83517,1203.2325,1461.0327,-0.0,-0.0,-0.0,1.0,327.5,400.5
5009,174.48645,246.02559,86.749725,646.62396,763.7457,222.05464,196.91177,56.717728,267.53625,1620.1178,821.9969,1760.728,1787.5165,1426.2393,1299.071,466.0803,1126.1263,2292.1667,628.4662,787.5113,479.31802,1611.6654,2361.992,739.6704,5080.664,886.17725,454.15527,1225.687,1488.2982,-0.0,-0.0,-0.0,1.0,390.0,407.5
5010,171.34052,241.58984,85.18566,634.9655,749.97565,218.05107,193.36153,55.695126,262.71265,1590.9077,807.1766,1728.9828,1755.2882,1400.5248,1275.6492,457.67703,1105.8226,2250.8398,617.13513,773.31274,470.6761,1582.6077,2319.406,726.3344,4989.0615,870.19977,445.967,1203.5884,1461.4648,-0.0,-0.0,-0.0,1.0,434.0,421.0
5011,167.0606,235.55515,83.0578,619.1047,731.24194,212.60437,188.53154,54.303917,256.15033,1551.1683,787.0141,1685.7944,1711.4427,1365.5409,1243.7847,446.2447,1078.2002,2194.616,601.7197,753.99615,458.91904,1543.0757,2261.4695,708.1913,4864.4395,848.463,434.82718,1173.5238,1424.9587,-0.0,-0.0,-0.0,1.0,248.0,390.5
5012,163.90904,231.11147,81.49094,607.4254,717.44727,208.59364,184.97493,53.279484,251.31813,1521.9059,772.16724,1653.9923,1679.1569,1339.7804,1220.321,437.82642,1057.8602,2153.215,590.3684,739.7722,450.26163,1513.966,2218.8074,694.8314,4772.6733,832.457,426.62427,1151.3856,1398.0773,-0.0,-0.0,-0.0,1.0,60.0,417.5
5013,160.67307,226.54875,79.8821,595.43335,703.2831,204.47548,181.32307,52.227615,246.35649,1491.8596,756.9227,1621.3384,1646.0061,1313.3297,1196.2289,429.18262,1036.9755,2110.705,578.7131,725.16724,441.37234,1484.0764,2175.0027,681.1137,4678.4487,816.0222,418.20166,1128.6544,1370.4757,-0.0,-0.0,-0.0,1.0,42.5,395.0
5014,151.50542,213.62238,75.32421,561.4592,663.1553,192.80856,170.97717,49.247623,232.29993,1406.7374,713.73444,1528.8284,1552.0886,1238.394,1127.9746,404.6944,977.8079,1990.273,545.693,683.7908,416.18863,1399.3983,2050.9016,642.25085,4411.507,769.4618,394.34,1064.2559,1292.2794,-0.0,-0.0,-0.0,1.0,57.5,394.0
5015,135.51971,191.08257,67.37657,502.21832,593.18414,172.46486,152.93697,44.051388,207.7894,1258.3092,638.4266,1367.5181,1388.324,1107.7281,1008.95935,361.9941,874.6371,1780.2744,488.1156,611.6424,372.27554,1251.7444,1834.5061,574.4854,3946.038,688.274,352.7322,951.9636,1155.9279,-0.0,-0.0,-0.0,1.0,15.0,355.5
5016,124.53992,175.60107,61.917725,461.52863,545.12445,158.49178,140.54602,40.48235,190.95432,1156.3611,586.7013,1256.7218,1275.842,1017.98004,927.2135,332.6654,803.77405,1636.0367,448.5685,562.08716,342.11383,1150.3282,1685.8746,527.9407,3626.3303,632.5101,324.1539,874.83563,1062.2748,-0.0,-0.0,-0.0,1.0,50.5,434.5
5017,120.77212,170.28848,60.044483,447.56567,528.6324,153.69681,136.29398,39.257607,185.17725,1121.3768,568.9514,1218.7013,1237.243,987.1824,899.16187,322.601,779.45685,1586.5405,434.99765,545.0819,331.7636,1115.5265,1634.8706,511.9685,3516.6204,613.37427,314.34702,848.3686,1030.137,-0.0,-0.0,-0.0,1.0,-0.0,443.0
5018,118.93183,167.69368,59.129547,440.74582,520.5773,151.35483,134.21718,38.659412,182.35558,1104.2897,560.2819,1200.1311,1218.3904,972.14,885.46075,317.68533,767.5798,1562.3654,428.3693,536.7762,326.7083,1098.5284,1609.959,504.1673,3463.0354,604.0279,309.5571,835.44147,1014.44006,-0.0,-0.0,-0.0,1.0,-0.0,406.5
5019,119.10067,167.93173,59.213486,441.3715,521.3163,151.56969,134.40771,38.71429,182.61444,1105.8573,561.0773,1201.8348,1220.12,973.5201,886.7177,318.13632,768.66943,1564.5834,428.9774,537.53815,327.1721,1100.0879,1612.2445,504.883,3467.9514,604.8854,309.99655,836.62744,1015.8802,-0.0,-0.0,-0.0,1.0,-0.0,387.5
5020,119.19071,168.0587,59.25825,441.70517,521.7104,151.68428,134.50932,38.74356,182.7525,1106.6934,561.50146,1202.7434,1221.0425,974.2561,887.3881,318.37683,769.25055,1565.7662,429.30173,537.9446,327.41943,1100.9197,1613.4634,505.2647,3470.5732,605.3427,310.23093,837.25995,1016.6482,-0.0,-0.0,-0.0,1.0,-0.0,429.0
5021,119.34829,168.28088,59.336597,442.28915,522.40015,151.88481,134.68716,38.794785,182.99411,1108.1565,562.24384,1204.3336,1222.6567,975.5441,888.5613,318.79776,770.2676,1567.8363,429.8693,538.65576,327.85233,1102.3751,1615.5964,505.9327,3475.1616,606.143,310.64105,838.3669,1017.99225,149.5,-0.0,-0.0,1.0,-0.0,292.5
5022,138.24074,194.9192,68.729385,512.3021,605.0944,175.92769,156.0077,44.93587,211.9615,1283.5741,651.2452,1394.9757,1416.1995,1129.9696,1029.2177,369.26242,892.1984,1816.0197,497.91623,623.9232,379.75027,1276.8776,1871.3402,586.0202,4025.2686,702.0935,359.81454,971.07764,1179.1372,302.5,-0.0,-0.0,1.0,30.0,325.0
5023,164.75601,232.30571,81.91203,610.5643,721.1546,209.67152,185.93077,53.554802,252.61679,1529.7701,776.15735,1662.5392,1687.8336,1346.7035,1226.6268,440.08884,1063.3267,2164.3416,593.41907,743.59485,452.58832,1521.7892,2230.2727,698.4219,4797.3354,836.7586,428.8288,1157.3352,1405.3016,415.0,-0.0,-0.0,1.0,265.0,391.5
5024,184.1606,259.66614,91.55944,682.4751,806.0905,234.36613,207.82927,59.862362,282.36942,1709.9429,867.57135,1858.3491,1886.6228,1505.3151,1371.0962,491.92145,1188.5627,2419.2527,663.3106,831.17377,505.8931,1701.022,2492.949,780.68036,5362.3545,935.31006,479.33527,1293.6436,1570.8148,-0.0,-0.0,-0.0,1.0,499.0,442.0
5025,192.45876,271.36652,95.68505,713.227,842.4124,244.92653,217.19392,62.55972,295.0928,1786.9918,906.6636,1942.0851,1971.6328,1573.1437,1432.8768,514.0871,1242.1187,2528.2625,693.1989,868.6259,528.68835,1777.669,2605.2798,815.85736,5603.9785,977.4545,500.9338,1351.9342,1641.5947,-0.0,-0.0,-0.0,1.0,535.0,454.0
5026,196.24907,276.71085,97.56949,727.2734,859.003,249.75014,221.47136,63.79178,300.9044,1822.185,924.51953,1980.3328,2010.4624,1604.1254,1461.0961,524.2116,1266.581,2578.0544,706.8509,885.7327,539.1004,1812.6786,2656.5886,831.9249,5714.344,996.70465,510.79926,1378.5594,1673.9246,96.5,-0.0,-0.0,1.0,544.5,462.5
5027,199.22617,280.90854,99.049614,738.3061,872.03406,253.53885,224.83109,64.7595,305.46912,1849.8276,938.54443,2010.3744,2040.961,1628.46,1483.2609,532.1639,1285.7952,2617.1636,717.5738,899.1693,547.2785,1840.1769,2696.889,844.5452,5801.031,1011.82465,518.5481,1399.4722,1699.318,-0.0,-0.0,-0.0,1.0,535.0,454.5
5028,201.4632,284.06277,100.161804,746.59625,881.8258,256.38574,227.35564,65.486664,308.8991,1870.5988,949.08307,2032.9482,2063.8782,1646.7454,1499.9159,538.1394,1300.2329,2646.5508,725.63116,909.26575,553.4237,1860.8396,2727.1714,854.0283,5866.1685,1023.1861,524.37067,1415.1864,1718.399,-0.0,-0.0,-0.0,1.0,535.5,454.5
5029,197.82765,278.93665,98.35432,733.1234,865.91266,251.7591,223.25284,64.30491,303.3248,1836.8424,931.9562,1996.2622,2026.6342,1617.0287,1472.8489,528.4283,1276.7693,2598.792,712.5367,892.8574,543.4368,1827.2594,2677.9575,838.6168,5760.309,1004.722,514.908,1389.6483,1687.3893,-0.0,-0.0,-0.0,1.0,535.5,454.5
5030,194.7577,274.60803,96.828026,721.7466,852.47516,247.85222,219.78833,63.307007,298.6177,1808.3378,917.4938,1965.2836,1995.1842,1591.935,1449.9928,520.22797,1256.9559,2558.463,701.4793,879.0018,535.0036,1798.9034,2636.4001,825.6029,5670.919,989.1304,506.91754,1368.0833,1661.2039,-0.0,-0.0,-0.0,1.0,535.5,454.5
5031,195.32892,275.41345,97.112015,723.8634,854.9754,248.57916,220.43297,63.492683,299.49356,1813.6415,920.18475,1971.0477,2001.036,1596.6041,1454.2456,521.7538,1260.6426,2565.9668,703.53674,881.57983,536.57275,1804.1796,2644.1328,828.02435,5687.552,992.03143,508.4043,1372.0958,1666.076,-0.0,-0.0,-0.0,1.0,535.5,454.5
5032,193.63777,273.02893,96.271225,717.59625,847.5731,246.42697,218.52448,62.942966,296.90054,1797.9391,912.21783,1953.9825,1983.7112,1582.7809,1441.6548,517.23645,1249.728,2543.751,697.44556,873.9472,531.9271,1788.5591,2621.24,820.85535,5638.309,983.4425,504.00256,1360.2163,1651.6512,-0.0,-0.0,-0.0,1.0,535.5,454.5
5033,193.30011,272.55283,96.10335,716.3449,846.0951,245.99725,218.1434,62.833206,296.3828,1794.8038,910.62714,1950.5752,1980.252,1580.0208,1439.1409,516.33453,1247.5487,2539.3152,696.2293,872.42316,530.9996,1785.4402,2616.669,819.42395,5628.477,981.7276,503.1237,1357.8444,1648.7711,-0.0,-0.0,-0.0,1.0,535.0,454.0
5034,190.77887,268.99786,94.84985,707.0015,835.0593,242.78867,215.29813,62.013664,292.51706,1771.3939,898.7497,1925.1335,1954.4232,1559.4124,1420.3699,509.59988,1231.2767,2506.1943,687.1483,861.044,524.0736,1762.1523,2582.5393,808.7361,5555.064,968.9227,496.56137,1340.1338,1627.266,-0.0,-0.0,-0.0,1.0,535.0,454.0
5035,185.92209,262.14984,92.4352,689.0029,813.8007,236.60785,209.81715,60.434944,285.07025,1726.2985,875.8696,1876.1241,1904.6683,1519.7134,1384.2107,496.62668,1199.9314,2442.3928,669.65515,839.1239,510.73196,1717.2922,2516.7942,788.1476,5413.6455,944.2563,483.9201,1306.0172,1585.8397,-0.0,-0.0,-0.0,1.0,452.0,437.5
5036,179.543,253.15533,89.2637,665.36285,785.8788,228.48972,202.61821,58.36139,275.28937,1667.0682,845.8181,1811.7534,1839.3181,1467.5713,1336.7177,479.58716,1158.7611,2358.593,646.6789,810.3331,493.2085,1658.371,2430.4417,761.10583,5227.9004,911.85834,467.31653,1261.207,1531.4287,-0.0,-0.0,-0.0,1.0,275.5,399.5
5037,176.12694,248.33868,87.56534,652.7034,770.92633,224.14236,198.7631,57.25098,270.05157,1635.35,829.7252,1777.2822,1804.3225,1439.6487,1311.2847,470.46234,1136.714,2313.7173,634.37494,794.9154,483.8245,1626.8181,2384.199,746.6247,5128.432,894.509,458.42517,1237.2108,1502.291,-0.0,-0.0,-0.0,1.0,210.5,377.5
5038,162.27698,228.81027,80.67953,601.37726,710.3036,206.51665,183.13313,52.748978,248.81573,1506.7522,764.47876,1637.5234,1662.4373,1326.4401,1208.1702,433.46695,1047.327,2131.7754,584.49005,732.4062,445.77835,1498.8912,2196.7146,687.91296,4725.1514,824.1681,422.37634,1139.9211,1384.1565,-0.0,-0.0,-0.0,1.0,230.0,376.5
5039,142.71483,201.22766,70.95377,528.88245,624.6779,181.62149,161.05681,46.390198,218.82152,1325.1163,672.3224,1440.1233,1462.0339,1166.5404,1062.5277,381.21338,921.074,1874.7942,514.031,644.11615,392.04068,1318.203,1931.905,604.98645,4155.544,724.81635,371.45975,1002.50604,1217.2993,-0.0,-0.0,-0.0,1.0,92.0,386.0
5040,129.46141,182.54036,64.364555,479.76703,566.6663,164.75496,146.10004,42.082104,198.50034,1202.0575,609.8862,1306.3842,1326.26,1058.208,963.85455,345.81146,835.5371,1700.6887,466.29477,584.2994,355.63327,1195.7861,1752.496,548.8035,3769.6335,657.50525,336.9636,909.40686,1104.253,-0.0,-0.0,-0.0,1.0,-0.0,354.5
5041,124.14597,175.04561,61.721867,460.06873,543.4001,157.99043,140.10144,40.354294,190.3503,1152.7032,584.84546,1252.7466,1271.8064,1014.76,924.2806,331.6131,801.23157,1630.8617,447.1496,560.30914,341.03165,1146.6895,1680.5419,526.2707,3614.8596,630.50934,323.1285,872.06836,1058.9146,-0.0,-0.0,-0.0,1.0,-0.0,236.0
5042,122.75591,173.08562,61.03077,454.91733,537.3157,156.22142,138.53273,39.902447,188.21895,1139.7965,578.29694,1238.7196,1257.5659,1003.39777,913.9314,327.90002,792.2602,1612.601,442.14288,554.0354,337.2131,1133.85,1661.7249,520.37805,3574.384,623.4495,319.51047,862.30383,1047.0579,-0.0,-0.0,-0.0,1.0,-0.0,138.5
5043,125.23495,176.58105,62.263275,464.1043,548.1666,159.37628,141.33038,40.70827,192.02,1162.8145,589.9756,1263.7354,1282.9623,1023.6612,932.3881,334.5219,808.2597,1645.1671,451.07187,565.22406,344.02307,1156.7479,1695.2831,530.887,3646.568,636.04,325.96292,879.7179,1068.203,-0.0,-0.0,-0.0,1.0,-0.0,49.0
5044,125.7527,177.3111,62.520687,466.02307,550.4329,160.03519,141.91467,40.87657,192.81386,1167.6218,592.4147,1268.96,1288.2664,1027.8933,936.24286,335.90494,811.6013,1651.9688,452.93674,567.56085,345.44537,1161.5303,1702.2919,533.08185,3661.644,638.66956,327.31055,883.3549,1072.6193,-0.0,-0.0,-0.0,1.0,-0.0,21.5
5045,122.7531,173.08165,61.02937,454.90692,537.30334,156.21783,138.52956,39.90153,188.21463,1139.7704,578.2837,1238.6912,1257.5371,1003.37476,913.91046,327.89252,792.242,1612.564,442.13272,554.0227,337.20538,1133.824,1661.6868,520.3661,3574.302,623.43524,319.50314,862.28406,1047.0339,690.0,-0.0,-0.0,1.0,-0.0,-0.0
5046,143.67436,202.5806,71.43083,532.43835,628.8779,182.84262,162.13966,46.7021,220.29276,1334.0256,676.8427,1449.8059,1471.8638,1174.3837,1069.6716,383.77646,927.2667,1887.3992,517.48706,648.44684,394.67654,1327.0659,1944.8942,609.054,4183.4834,729.68964,373.95724,1009.24634,1225.4838,854.5,-0.0,-0.0,1.0,-0.0,-0.0
5047,168.85585,238.08647,83.950356,625.7577,739.1,214.88904,190.55753,54.887474,258.90298,1567.8374,795.4715,1703.9103,1729.8342,1380.2153,1257.1506,451.04013,1089.7867,2218.1997,608.1859,762.0987,463.85065,1559.6578,2285.7715,715.80164,4916.714,857.58075,439.4999,1186.1348,1440.2716,816.5,-0.0,-0.0,1.0,37.5,163.0
5048,187.15457,263.88763,93.047966,693.5704,819.19543,238.17633,211.20804,60.835567,286.96,1737.7422,881.67584,1888.561,1917.2944,1529.7877,1393.3866,499.91882,1207.8857,2458.5835,674.0943,844.68646,514.1176,1728.6761,2533.478,793.37225,5449.5327,950.5158,487.12802,1314.6748,1596.3523,1.5,-0.0,-0.0,1.0,272.0,422.5
5049,196.96942,277.72653,97.92763,729.9429,862.15607,250.66689,222.2843,64.02593,302.00888,1828.8737,927.9131,1987.6018,2017.842,1610.0134,1466.4592,526.1358,1271.2302,2587.5176,709.4455,888.98395,541.0792,1819.3322,2666.3398,834.97864,5735.3193,1000.36316,512.6742,1383.6196,1680.0688,-0.0,-0.0,-0.0,1.0,288.0,454.0
5050,196.764,277.43692,97.8255,729.18164,861.25696,250.40547,222.05249,63.959164,301.69394,1826.9664,926.9454,1985.529,2015.7377,1608.3345,1464.9299,525.5871,1269.9045,2584.819,708.7056,888.0568,540.51495,1817.4348,2663.559,834.10785,5729.3384,999.31995,512.1395,1382.1766,1678.3168,-0.0,-0.0,-0.0,1.0,465.0,454.0
5051,199.36122,281.099,99.11677,738.80664,872.62524,253.71074,224.9835,64.803406,305.6762,1851.0817,939.1807,2011.7374,2042.3447,1629.564,1484.2665,532.5247,1286.6669,2618.9377,718.0603,899.7789,547.64954,1841.4244,2698.7173,845.1178,5804.9634,1012.5106,518.89966,1400.4209,1700.47,-0.0,-0.0,-0.0,1.0,398.5,454.0
5052,201.82338,284.57062,100.34088,747.931,883.40234,256.84412,227.7621,65.60374,309.45135,1873.943,950.77985,2036.5828,2067.568,1649.6893,1502.5975,539.1015,1302.5575,2651.2822,726.92847,910.89136,554.41315,1864.1664,2732.047,855.5552,5876.6562,1025.0154,525.30817,1417.7164,1721.4712,-0.0,-0.0,-0.0,1.0,505.5,454.0
5053,201.99783,284.81662,100.42761,748.5776,884.166,257.06613,227.95898,65.660446,309.71887,1875.5629,951.6017,2038.3433,2069.3555,1651.1154,1503.8964,539.5675,1303.6833,2653.5742,727.5569,911.6787,554.8924,1865.7778,2734.4087,856.29474,5881.736,1025.9014,525.7622,1418.9419,1722.9592,-0.0,-0.0,-0.0,1.0,535.5,454.0
5054,197.27895,278.16296,98.08151,731.08997,863.5109,251.06079,222.6336,64.12655,302.4835,1831.7477,929.3712,1990.7253,2021.013,1612.5436,1468.7637,526.9626,1273.2279,2591.5837,710.5603,890.3809,541.9295,1822.1912,2670.5298,836.2908,5744.332,1001.9352,513.47986,1385.794,1682.709,-0.0,-0.0,-0.0,1.0,534.0,454.0
5055,197.82765,278.93665,98.35432,733.1234,865.91266,251.7591,223.25284,64.30491,303.3248,1836.8424,931.9562,1996.2622,2026.6342,1617.0287,1472.8489,528.4283,1276.7693,2598.792,712.5367,892.8574,543.4368,1827.2594,2677.9575,838.6168,5760.309,1004.722,514.908,1389.6483,1687.3893,-0.0,-0.0,-0.0,1.0,407.5,454.0
5056,196.03802,276.41327,97.46456,726.4913,858.0792,249.48157,221.2332,63.72318,300.5808,1820.2256,923.5253,1978.2032,2008.3004,1602.4003,1459.5249,523.6479,1265.219,2575.2822,706.09076,884.7802,538.5206,1810.7292,2653.7317,831.03033,5708.199,995.6328,510.24997,1377.0769,1672.1244,-0.0,-0.0,-0.0,1.0,342.5,416.0
5057,197.27895,278.16296,98.08151,731.08997,863.5109,251.06079,222.6336,64.12655,302.4835,1831.7477,929.3712,1990.7253,2021.013,1612.5436,1468.7637,526.9626,1273.2279,2591.5837,710.5603,890.3809,541.9295,1822.1912,2670.5298,836.2908,5744.332,1001.9352,513.47986,1385.794,1682.709,-0.0,-0.0,-0.0,1.0,370.0,451.0
5058,194.74927,274.59613,96.82383,721.7153,852.4382,247.84146,219.77881,63.30426,298.60477,1808.2594,917.45404,1965.1985,1995.0978,1591.8661,1449.9299,520.20544,1256.9015,2558.352,701.4489,878.9637,534.9804,1798.8254,2636.286,825.5671,5670.6733,989.08746,506.89557,1368.024,1661.1318,702.5,-0.0,-0.0,1.0,226.0,449.0
5059,186.35542,262.76083,92.65065,690.6088,815.6975,237.15933,210.30618,60.5758,285.73468,1730.3221,877.9111,1880.497,1909.1075,1523.2555,1387.4369,497.7842,1202.7281,2448.0854,671.21594,841.0797,511.92236,1721.2948,2522.6602,789.98456,5426.263,946.4571,485.048,1309.0612,1589.5359,1018.5,-0.0,-0.0,1.0,120.0,449.5
5060,178.28238,251.37785,88.63696,660.69116,780.3609,226.88542,201.19557,57.95162,273.35648,1655.3633,839.8794,1799.0326,1826.4037,1457.267,1327.3322,476.21985,1150.6251,2342.0325,642.1384,804.64355,489.74554,1646.727,2413.3767,755.7619,5191.194,905.45593,464.03537,1252.3518,1520.676,972.0,-0.0,-0.0,1.0,203.5,445.0
5061,172.6715,243.4665,85.84738,639.89795,755.80145,219.74489,194.86356,56.127766,264.75342,1603.2657,813.4467,1742.4135,1768.9232,1411.4039,1285.5585,461.23227,1114.4127,2268.3242,621.9291,779.3198,474.33228,1594.9014,2337.423,731.97656,5027.8164,876.9595,449.43127,1212.9377,1472.8174,2.0,-0.0,-0.0,1.0,290.0,392.5
5062,157.52713,222.11299,78.31804,583.77496,689.513,200.47191,177.77283,51.205017,241.5329,1462.6495,742.1025,1589.5931,1613.7778,1287.6152,1172.807,420.77936,1016.6718,2069.3782,567.3821,710.9687,432.73044,1455.0187,2132.4167,667.7777,4586.846,800.04474,410.0134,1106.5557,1343.6423,-0.0,-0.0,-0.0,1.0,346.0,398.5
5063,139.42538,196.58955,69.31836,516.69226,610.2797,177.4353,157.3446,45.32095,213.7779,1294.5736,656.82605,1406.9299,1428.3354,1139.6528,1038.0375,372.4268,899.8441,1831.582,502.18307,629.2699,383.00455,1287.8197,1887.3766,591.0421,4059.763,708.11005,362.89795,979.39923,1189.2417,-0.0,-0.0,-0.0,1.0,204.0,298.0
5064,127.477615,179.74323,63.378265,472.41537,557.98303,162.23035,143.86128,41.437263,195.45863,1183.6378,600.54065,1286.366,1305.9371,1041.9926,949.085,340.51245,822.7338,1674.6283,459.14954,575.3459,350.18375,1177.4626,1725.6417,540.394,3711.8699,647.43,331.80017,895.4716,1087.3322,-0.0,-0.0,-0.0,1.0,4.0,234.0
5065,123.48752,174.11719,61.394505,457.6286,540.518,157.15248,139.35837,40.140263,189.34071,1146.5895,581.7435,1246.1022,1265.0609,1009.37787,919.37836,329.85428,796.98193,1622.2119,444.77798,557.3374,339.22287,1140.6077,1671.6285,523.47943,3595.687,627.1652,321.4147,867.44305,1053.2982,-0.0,-0.0,-0.0,1.0,-0.0,350.0
5066,122.592705,172.8555,60.949627,454.31253,536.60126,156.01372,138.34856,39.849396,187.9687,1138.2811,577.5281,1237.0726,1255.894,1002.0637,912.7163,327.46408,791.20685,1610.4569,441.55502,553.29877,336.7648,1132.3425,1659.5155,519.6862,3569.6318,622.62067,319.08566,861.15735,1045.6658,-0.0,-0.0,-0.0,1.0,31.5,395.5
5067,121.47559,171.28038,60.39423,450.17264,531.71155,154.59206,137.08786,39.486275,186.25586,1127.9086,572.26544,1225.7999,1244.4498,992.9325,904.3993,324.4801,783.9971,1595.7819,437.5314,548.2569,333.69604,1122.0242,1644.3933,514.9506,3537.104,616.9471,316.17804,853.3102,1036.1373,-0.0,-0.0,-0.0,1.0,224.0,431.5
5068,121.05632,170.68921,60.18578,448.6189,529.87634,154.05849,136.61472,39.349987,185.613,1124.0156,570.2903,1221.5692,1240.1545,989.50543,901.2778,323.36017,781.29114,1590.274,436.02127,546.3646,332.5443,1118.1516,1638.7178,513.1733,3524.8958,614.8177,315.08676,850.365,1032.561,-0.0,-0.0,-0.0,1.0,49.5,421.0
5069,123.08514,173.54984,61.19445,456.1374,538.7567,156.6404,138.90427,40.009464,188.72374,1142.8534,579.8479,1242.0417,1260.9387,1006.0888,916.3825,328.77945,794.38495,1616.9259,443.32867,555.5213,338.1175,1136.891,1666.1815,521.7737,3583.9702,625.1216,320.36737,864.61646,1049.8661,-0.0,-0.0,-0.0,1.0,148.5,437.5
5070,141.20377,199.09708,70.20252,523.28265,618.0639,179.69849,159.35155,45.89902,216.50464,1311.086,665.20386,1424.8754,1446.554,1154.1892,1051.2777,377.17712,911.32166,1854.9438,508.58844,637.29626,387.88977,1304.2458,1911.4502,598.5809,4111.5454,717.142,367.52673,991.89154,1204.4105,164.5,-0.0,-0.0,1.0,54.0,400.0
5071,166.57379,234.86876,82.81578,617.30066,729.11115,211.98485,187.98216,54.145676,255.40395,1546.6483,784.72076,1680.8821,1706.4557,1361.5619,1240.1604,444.94437,1075.0585,2188.221,599.9663,751.799,457.5818,1538.5792,2254.8796,706.1277,4850.265,845.99066,433.56012,1170.1042,1420.8065,818.5,-0.0,-0.0,1.0,283.0,454.5
